miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;2,95;2,76;3;4,29;5,35;5,73;4,34;5,71
2;Алтайская государственная педагогическая академия;;1,55;1,49;5,26;5,35;5,32;4,73;4,52;3,22
3;Алтайский государственный технический университет им. И.И. Ползунова;;4,66;5,44;4,44;5,39;4,25;4,26;3,43;3,62
4;Алтайский государственный университет;;11,74;13,21;12,19;12,01;11,91;8,46;11,19;11,16
5;Амурский государственный университет;;4,58;4,63;4,82;5,93;6;5,69;5,83;6,25
6;Амурский гуманитарно-педагогический государственный университет;;5,26;9,61;10,69;11,36;13,36;9,29;7,71;7,49
7;Ангарская государственная техническая академия;;4,09;4,36;5,23;7,35;4,46;4,11;2,28;3,59
9;Армавирская государственная педагогическая академия;;5,47;0,85;4,98;4,66;4,91;3,11;2,55;2,56
11;Астраханский государственный университет;;3,58;1,71;3,93;3,97;3,17;4,1;4,47;1,67
12;Байкальский государственный университет экономики и права;;7,36;6,97;6,5;4,82;4,46;4,26;4,23;4,08
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;12,16;18,49;13,09;10,05;15,31;11,65;18,53;20,3
14;Башкирский государственный педагогический университет им. М. Акмуллы;;3,65;4,7;5,03;5;4,69;2,1;2,22;2,7
15;Башкирский государственный университет;;9,66;10,84;10,01;9,39;10,5;9,52;10,39;8,31
16;Белгородский государственный технологический университет им. В.Г. Шухова;;14,46;15,75;15,18;14,18;14,32;15,13;17,42;17,29
17;Белгородский государственный национальный исследовательский университет;;21,25;33,36;31,72;26,03;21,81;17,7;23,39;22,14
19;Алтайская государственная академия образования имени В.М. Шукшина;;7,33;7,29;6,62;5,03;3,74;3,37;3,15;3,65
21;Благовещенский государственный педагогический университет;;6,71;2,64;2,46;2,32;2,33;2,54;2,23;2,74
23;Братский государственный университет;;6,68;6,2;5,96;6,03;8,06;7,46;5,38;6,59
24;Брянская государственная инженерно-технологическая академия;;2,02;4,26;4,37;4,16;3,7;2,96;4,14;1,89
25;Брянский государственный технический университет;;3,18;3,73;6,08;7,18;13,85;13,39;13,29;12,67
26;Брянский государственный университет имени академика И.Г. Петровского.;;2,76;4,16;3,63;4,28;3,78;3,54;4,25;3,29
27;Бурятский государственный университет;;3,97;6,25;4,33;4,6;3,78;3,28;1,88;1,81
28;Владивостокский государственный университет экономики и сервиса;;2,98;2,98;3,43;3,44;3,15;2,31;2,22;2,33
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;9,25;10,3;10,51;10,94;9,02;10,3;9,22;5,63
33;Волгоградский государственный архитектурно-строительный университет;;4,49;0,8;;;;;;
34;Волгоградский государственный социально-педагогический университет;;1,99;5,17;;5,03;4,1;3,65;3,73;3,81
35;Волгоградский государственный технический университет;;23,54;30,17;27,52;18,61;24,77;25,51;24,34;24,26
36;Волгоградский государственный университет;;4,51;5,01;5,22;5,21;6,21;7,46;8,49;8,52
39;Вологодский государственный университет;;2,61;4,05;4,28;4,5;2,07;2,79;2,94;5,38
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;6,14;5,75;5,47;5,9;11,88;10,34;11,69;4,03
41;Воронежский государственный университет инженерных технологий;;7,6;5,57;6,8;5,48;8,55;5,33;3,96;7,35
42;Воронежский государственный архитектурно-строительный университет;;8,9;6,03;;;;;;
43;Воронежский государственный педагогический университет;;2,47;2,55;4,33;3,37;3,69;3,62;5,19;3,51
44;Воронежский государственный технический университет;;8,72;11,42;15,06;10,14;10,04;8,82;8,84;5,27
45;Воронежский государственный университет ;;13,34;17,12;15,19;12,74;9,49;9,13;9,31;7,57
46;Восточно-Сибирский государственный университет технологий и управления;;5,91;2,78;4,37;3,69;3,49;3,11;3,47;1,75
48;Высшая школа народных искусств (институт);;4,39;10,19;6,91;9,88;11,77;10,76;10,9;5,59
49;Вятский государственный гуманитарный университет;;2,71;3,03;;;;;;
50;Вятский государственный университет;;6,58;5,34;3,49;5,27;5,36;5,24;6,14;5,36
51;Гжельский государственный художественно-промышленный институт;;1,53;1,03;1,99;2,44;2,74;1,92;1,47;1,92
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;4,02;3,41;3,2;3;2,97;2,76;2,57;1,94
53;Горно-Алтайский государственный университет;;2,42;3,14;3,54;3,81;4,15;3,56;3,25;2,7
54;Государственная академия славянской культуры;;0,73;1,92;;;;;;
55;Государственная классическая академия имени Маймонида;;0,49;;;;;;;
56;Государственная полярная академия;;;1;;;;;;
57;Государственный академический университет гуманитарных наук;;10,11;22,1;24,27;19,19;21,7;21,47;20,18;17,03
58;Государственный институт русского языка им. А.С. Пушкина;;4,32;10,44;4,22;5,28;5,11;6,48;4,86;6,18
59;Национальный исследовательский технологический университет МИСиС;;31,27;32,32;21,89;29,81;29,64;21,79;18,95;27,52
60;Государтвенный университет управления;;4,01;4,89;4,82;4,64;4,15;2,86;2,22;2,45
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;12,54;15,88;11,17;4,61;10,55;4,07;1,9;2,08
62;Дагестанский государственный педагогический университет;;0,86;0,4;6,38;6,25;4,22;0,73;0,01;0,05
63;Дагестанский государственный технический университет;;17,64;19,29;19,62;15;16,86;27,52;32,8;25,71
64;Дагестанский государственный университет;;10,16;9,51;11,87;12,43;10,32;9,21;11,65;9,23
66;Приамурский государственный университет имени Шолом-Алейхема;;12,82;12,88;9,97;2,83;2,53;2,6;3,16;2,54
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;1,72;2,38;2,57;4,31;5,94;4,66;6,18;5,44
72;Елецкий государственный университет им. И.А. Бунина;;4,29;3,03;5,65;4,95;5,82;5,23;5,78;4,37
76;Ивановский государственный университет;;3,25;7,32;5,95;4,41;3,53;3,11;3,71;4,39
77;Ивановский государственный химико-технологический университет;;12,18;15,54;16,69;15,71;15,23;13,88;13,33;17,18
78;Ивановский государственный энергетический университет имени В.И. Ленина;;8,83;11,35;11,02;9,13;12,43;11,06;14,32;10,34
79;Ижевский государственный технический университет имени М.Т. Калашникова;;15,46;24,35;29,71;8,12;6,65;5,67;3,46;2,39
80;Ингушский государственный университет;;3,01;0,34;3,91;5,43;5,5;4,14;4,23;0
82;Иркутский национальный исследовательский технический университет;;19,94;8,58;13,08;10,87;10;9,2;8,46;7,31
