miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;70,32;72,55;72,4;74,19;75,13;75,11;72,2;68,99
2;Алтайская государственная педагогическая академия;;66,8;64,79;63,27;64,21;64,12;63,89;64,97;68,38
3;Алтайский государственный технический университет им. И.И. Ползунова;;56,47;56,4;58,43;59,64;62,89;60,88;61,57;62,08
4;Алтайский государственный университет;;59,89;64,7;64,46;64,24;63,9;62,5;65,16;65,63
5;Амурский государственный университет;;53,26;57,63;61,69;67,66;66,91;68,89;70,12;69,48
6;Амурский гуманитарно-педагогический государственный университет;;58,86;69,56;72,57;69,91;70,58;67,12;70,43;68,65
7;Ангарская государственная техническая академия;;60,78;69,64;71,04;71,69;71,5;74,8;73,99;72,51
9;Армавирская государственная педагогическая академия;;68,44;66,8;66,17;71,53;68,32;72,88;68,55;68,1
11;Астраханский государственный университет;;57,59;59,36;58,77;60,14;59,92;59,8;59,85;58,76
12;Байкальский государственный университет экономики и права;;68,39;68,12;61,77;64,71;59,99;59,32;65,15;63,34
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;48,12;44,46;48,29;46,38;43,22;41,15;41;39,04
14;Башкирский государственный педагогический университет им. М. Акмуллы;;50,61;56,3;56,05;56,3;55,42;57,25;59,21;62,93
15;Башкирский государственный университет;;58,2;56,64;56,35;63,63;70,49;66,99;64,8;69,54
16;Белгородский государственный технологический университет им. В.Г. Шухова;;55,4;56,43;57,34;58,89;60,33;63,04;63,38;63,82
17;Белгородский государственный национальный исследовательский университет;;56,26;60,34;60,9;60,21;63,19;62,68;63,27;64,82
19;Алтайская государственная академия образования имени В.М. Шукшина;;62,17;67,86;70,55;72,26;75,67;72,92;75,14;70,46
21;Благовещенский государственный педагогический университет;;65,42;63,81;68,77;70,73;70,52;70,02;64,61;66,66
23;Братский государственный университет;;66,93;61,83;60,12;60,57;60,52;61,61;62,98;60,25
24;Брянская государственная инженерно-технологическая академия;;58,54;62,18;62,88;64,24;68,21;71,43;74,06;75,49
25;Брянский государственный технический университет;;66,69;70,12;68,95;71,72;67,27;66,97;65,41;66,4
26;Брянский государственный университет имени академика И.Г. Петровского.;;65,29;64,56;69,81;70,11;69,13;69,85;67,34;68,05
27;Бурятский государственный университет;;57,39;60,9;59,35;59,68;73,3;70,65;72,65;72,56
28;Владивостокский государственный университет экономики и сервиса;;44,91;50,88;54,58;62,57;64,98;66,51;69,09;70,77
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;51,13;51,71;56,83;58,27;57,96;58,17;57,17;57,63
33;Волгоградский государственный архитектурно-строительный университет;;58,43;58,88;;;;;;
34;Волгоградский государственный социально-педагогический университет;;59,29;59,69;;61,61;64,94;63,96;63,25;64,93
35;Волгоградский государственный технический университет;;56,72;59,08;59,38;61,36;60,11;57,93;59,86;58,57
36;Волгоградский государственный университет;;60,82;58,09;57,61;59,03;56,8;55,7;55,86;55,77
39;Вологодский государственный университет;;55,11;57,43;59,55;59,87;61,21;63,69;65,35;66,93
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;61,76;64,47;69,9;63,52;60,7;65,89;64,72;61,99
41;Воронежский государственный университет инженерных технологий;;57,24;64,6;63,95;64,28;61,28;64,91;64,01;63,68
42;Воронежский государственный архитектурно-строительный университет;;63,59;59,84;;;;;;
43;Воронежский государственный педагогический университет;;59,26;61,32;63,04;63,51;62,89;64;64,15;64,09
44;Воронежский государственный технический университет;;57,3;58,45;58,86;57,17;64,99;64,87;63,62;57,17
45;Воронежский государственный университет ;;56,89;56,45;56,03;55,7;55,9;56,21;55,57;54,64
46;Восточно-Сибирский государственный университет технологий и управления;;63,81;65,99;72,59;67,62;74,79;67,08;65,8;63,55
48;Высшая школа народных искусств (институт);;60,03;54,33;68,42;72,41;73,08;68,63;66,67;85,89
49;Вятский государственный гуманитарный университет;;59,36;56,2;;;;;;
50;Вятский государственный университет;;71,76;69,92;65,35;66,64;66,21;69,49;69,93;70,35
51;Гжельский государственный художественно-промышленный институт;;55,08;53,27;53,27;53,9;74,98;64,12;62,99;63,48
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;86,26;74,91;71,32;67,68;67,09;62,61;60,18;64,18
53;Горно-Алтайский государственный университет;;59,91;63,72;63,56;63,49;70,34;74,25;73,01;71,96
54;Государственная академия славянской культуры;;42,49;39,69;;;;;;
55;Государственная классическая академия имени Маймонида;;42,81;;;;;;;
56;Государственная полярная академия;;;53,59;;;;;;
57;Государственный академический университет гуманитарных наук;;33,67;24,23;48,25;53,74;56,71;68,33;56,5;57,9
58;Государственный институт русского языка им. А.С. Пушкина;;45,44;51,39;50,73;53,23;57,74;59,36;55,39;53,31
59;Национальный исследовательский технологический университет МИСиС;;58,82;52,46;55,91;53,34;58,01;57,97;53,59;50,45
60;Государтвенный университет управления;;59,7;60,99;62,27;62,4;67,71;61,27;60,16;59,43
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;56,45;51,11;52,21;56,94;55,48;56,78;55,45;57,21
62;Дагестанский государственный педагогический университет;;68,31;64,94;66,97;69,05;66,85;74,73;78,88;67,4
63;Дагестанский государственный технический университет;;59,02;54,54;62,78;65,67;71,24;74,92;61,68;60,45
64;Дагестанский государственный университет;;67,24;70,25;67,51;68,8;62,6;67,39;67,54;64,58
66;Приамурский государственный университет имени Шолом-Алейхема;;64,02;66,18;68,37;69,92;66,24;69,58;69,39;73,17
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;53,68;54,01;53,66;56,02;55,84;55,8;57,23;57,13
72;Елецкий государственный университет им. И.А. Бунина;;57,64;59,17;62,57;64,52;66,49;69,29;72,19;73,08
76;Ивановский государственный университет;;52,89;61,22;54,93;61,34;61,64;62,72;64,9;66,61
77;Ивановский государственный химико-технологический университет;;61,54;59,42;60,54;60,04;60,4;60,21;61,4;59,47
78;Ивановский государственный энергетический университет имени В.И. Ленина;;52,35;53,21;54,11;55,88;56,26;56,62;56,68;56,75
79;Ижевский государственный технический университет имени М.Т. Калашникова;;48,48;51,73;52,93;54,19;52,31;55,48;55,03;55,1
80;Ингушский государственный университет;;69,3;59,78;68,1;66,75;67,13;67,39;62,8;60,64
82;Иркутский национальный исследовательский технический университет;;56,14;56,84;59,7;65,3;62,87;63,52;66,17;63,44
83;Иркутский государственный университет;;56,12;57,34;58,88;59,73;59,83;61,77;62,15;64,78
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;53,46;56,6;57,2;57,22;57,57;59,59;56,53;56,02
86;Казанский государственный архитектурно-строительный университет;;53,14;64,26;66,36;69,28;71,73;71,13;70,47;71,63
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;53,48;51,88;50,93;57,76;58,95;58,61;56,64;55,97
88;Казанский национальный исследовательский технологический университет;;54,67;56,19;60,3;61,01;61,4;61,31;64,07;62,13
91;Казанский государственный энергетический университет;;57,53;60,47;58,13;60,92;59,66;60,18;62,6;65,47
92;Калмыцкий государственный университет;;57,52;56,32;56,45;60,69;58,94;58,47;58,82;59,21
93;Калужский государственный университет им. К.Э. Циолковского;;57,23;62,18;61,05;59,11;57,86;59,59;63,56;62,54
95;Камчатский государственный университет имени Витуса Беринга;;63,33;64,05;62,8;69,19;79,26;82,02;80,96;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;66,21;61,3;61,36;62,66;58,59;55,78;58,25;53,16
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;49,04;57,1;58,3;60,65;58,65;59,08;66,59;65,23
99;Кемеровский государственный университет;;55,42;59,59;58,78;62,04;63,45;64,23;62,96;62,42
100;Кемеровский технологический институт пищевой промышленности;;60,24;61;55,73;57,93;58,83;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;59,53;59,53;58,65;56,66;65,18;56,38;61,18;65,95
103;Комсомольский-на-Амуре государственный технический университет;;55,71;55,97;53,98;56,14;57,17;59,83;55,1;58,61
104;Костромской государственный технологический университет.;;56,79;54,25;53,52;59,84;62,11;59,98;62,37;62,03
105;Костромской государственный университет имени Н.А. Некрасова;;61,99;66,32;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;57,42;60,89;59,92;60,48;67,63;62,57;61,04;59,48
108;Кубанский государственный технологический университет;;58,31;57,99;59,07;60;60,26;63,12;60,33;63,2
109;Кубанский государственный университет;;56,85;57,15;57,46;57,69;58,18;58,59;57,57;62,83
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;45,19;46,08;48,36;49,92;53,04;51,85;56,01;58,7
112;Курганский государственный университет;;57,01;56,97;61,38;61,43;59,56;61,01;63,38;64,67
113;Юго-Западный государственный университет;;59,46;60,8;60,13;63,18;59,11;61,78;65,02;64,43
114;Курский государственный университет;;64,29;62,23;63,96;63,43;63,65;65,43;65,82;65,47
116;Липецкий государственный педагогический университет;;62,33;61,85;64,13;69,57;70,81;72,9;69,93;69,48
117;Липецкий государственный технический университет;;54,08;57,48;56,96;54,14;55,07;54,17;54,89;54,94
118;Литературный институт имени А.М. Горького;;48,44;48,42;48,15;51,69;51,24;53,65;51,63;50
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;51,59;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;62,82;64,06;63,7;70,09;68,74;69,51;70,08;68,79
122;Майкопский государственный технологический университет;;71,53;67,28;68,27;66,04;65,09;64,04;63,51;64,47
123;Поволжский государственный технологический университет;;58,2;57,35;59,47;63,3;62,03;62,15;63,89;62,97
124;Марийский государственный университет;;64,42;66,88;69,3;67,93;68,32;64,78;64,67;65,88
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;68,43;66,3;75,91;71,13;74,83;75,34;73,39;73,79
127;Мордовский государственный университет им. Н.П. Огарёва;;66,46;67,56;66,24;66,82;68,31;69,85;69,02;68,73
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;54,15;53,73;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;64,85;59,95;60,43;59,63;59,98;63,51;65,79;68,16
131;Московский авиационный институт (национальный исследовательский университет);;51,23;51,71;50,92;50,92;50,45;54,1;52,64;51,34
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;58,5;55,9;52,83;53,26;55,44;54,61;54,33;54,69
133;Московский архитектурный институт (государственная академия);;37,18;43,01;50,11;44,31;44,86;43,55;43,65;42,48
134;МИРЭА - Российский технологический университет;;53,91;56,71;52,45;61,83;61,44;60,4;60,42;62,5
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;55,95;;;;;;;
138;Московский государственный индустриальный университет;;55,6;;;;;;;
140;Национальный исследовательский университет МИЭТ;;44,93;46,81;46,25;45,22;46,46;46,77;48,61;49,32
141;Московский государственный лингвистический университет;;52,54;51,56;57;62,3;55,69;56,87;55,38;54,03
143;Московский государственный гуманитарно-экономический университет;;60,32;62,95;66,92;68,22;68,52;64,19;62,04;60,99
144;Московский государственный строительный университет;;46,47;63,47;57,65;55,82;54,99;54,97;54,79;55,04
146;Московский государственный машиностроительный университет (МАМИ);;55,85;57,5;;;;;;
147;Московский государственный технический университет имени Н.Э. Баумана;;48,03;47,49;46,94;45,65;47,33;43,84;45,82;43,32
148;Московский государственный технологический университет СТАНКИН;;49,83;50,06;49,63;50,61;53,04;49,09;51,72;50,06
149;Московский государственный университет экономики, статистики и информатики (МЭСИ);;57,72;;;;;;;
150;Московский государственный университет геодезии и картографии (МИИГАиК);;50,48;56,74;49,65;47,79;54,78;49,97;49,01;47,27
