miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;4,14;7,24;9,6;13,59;22,22;31,83;34,19;33,34
2;Алтайская государственная педагогическая академия;;1,66;1,8;2,09;2,37;2,54;2,59;3,28;4,28
3;Алтайский государственный технический университет им. И.И. Ползунова;;3,37;4,19;5,46;5,63;6,34;6,08;6,74;8,71
4;Алтайский государственный университет;;2,98;4,41;6,35;7,43;8,87;10,36;12,16;13,53
5;Амурский государственный университет;;0,17;0,1;0,17;0,2;0,11;0,13;0,14;0,14
6;Амурский гуманитарно-педагогический государственный университет;;0,07;0,02;0,16;0,24;0,2;0,1;0,05;0,07
7;Ангарская государственная техническая академия;;0;0,04;0,51;0,19;0,2;0,31;0,13;0,26
9;Армавирская государственная педагогическая академия;;1,62;2,41;3,47;7,24;8,64;9,36;8,6;8
11;Астраханский государственный университет;;7,98;8,91;10,75;13,28;19,48;24,69;25,27;23,96
12;Байкальский государственный университет экономики и права;;0,54;0,69;0,61;0,69;0,73;0,72;1,09;1,09
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;5,6;5,49;4,31;3,41;2,55;2,18;1,6;1,29
14;Башкирский государственный педагогический университет им. М. Акмуллы;;0,48;1,16;2,2;2,86;2,64;2,9;3,43;4,27
15;Башкирский государственный университет;;0,94;0,94;1,37;1,83;1,96;2,18;2,52;3,31
16;Белгородский государственный технологический университет им. В.Г. Шухова;;2,21;3,31;4,09;4,15;3,77;4,36;4,63;4,49
17;Белгородский государственный национальный исследовательский университет;;1,79;6,34;9,98;10,61;11,07;10,23;8,91;7,12
19;Алтайская государственная академия образования имени В.М. Шукшина;;1,34;1,79;3,77;4,08;4,66;5,55;6,42;5,91
21;Благовещенский государственный педагогический университет;;0,12;0;0,23;0,14;0,14;0,21;0,21;0,3
23;Братский государственный университет;;0,17;2,13;3,28;3,88;3,94;3,27;3,37;3,3
24;Брянская государственная инженерно-технологическая академия;;2,1;2,02;1,61;1,8;3,74;3,92;5,91;6,71
25;Брянский государственный технический университет;;1,01;2,36;2,96;3,75;4,67;4,7;4,84;5,6
26;Брянский государственный университет имени академика И.Г. Петровского.;;1,59;3,85;3,47;2,62;2,33;1,07;0,67;0,53
27;Бурятский государственный университет;;0,2;0,32;0,42;0,62;0,63;0,78;0,86;0,94
28;Владивостокский государственный университет экономики и сервиса;;0,15;0,12;0,85;1,27;2,07;2,09;1,52;1,5
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;2,15;2,27;2,47;2,73;3,19;4,09;3,96;3,75
33;Волгоградский государственный архитектурно-строительный университет;;1,14;1,6;;;;;;
34;Волгоградский государственный социально-педагогический университет;;0,43;0,51;;0,67;1,1;1,31;1,52;2,24
35;Волгоградский государственный технический университет;;1,71;2,9;2,96;2,87;3,42;3,74;7,28;9,23
36;Волгоградский государственный университет;;1,31;2,13;2,52;2,27;2,36;2,2;2,01;1,54
39;Вологодский государственный университет;;0,15;0,27;0,3;0,37;0,42;1,16;1,49;1,83
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;10,68;13,08;16,17;15,93;21,93;24,45;27,53;24,03
41;Воронежский государственный университет инженерных технологий;;3,35;3,78;5,97;2,73;6,05;5,91;4,97;4,51
42;Воронежский государственный архитектурно-строительный университет;;1,85;1,79;;;;;;
43;Воронежский государственный педагогический университет;;2,52;3,27;3,87;5,38;9,34;12,96;15,12;15,4
44;Воронежский государственный технический университет;;0,08;1,66;2,06;2,34;2,71;2,54;2,98;3,03
45;Воронежский государственный университет ;;1,2;1,33;1,96;2,6;1,98;2,02;2,52;4,78
46;Восточно-Сибирский государственный университет технологий и управления;;0,08;0,15;0,23;0,21;0,21;0,18;0,29;0,23
48;Высшая школа народных искусств (институт);;0,87;1,77;2,8;2,96;2,94;2,16;0,53;1,12
49;Вятский государственный гуманитарный университет;;0,37;0,5;;;;;;
50;Вятский государственный университет;;1,05;1,08;0,9;1,09;1,1;1,22;1,14;1
51;Гжельский государственный художественно-промышленный институт;;2,01;1,95;2,83;4,68;5,41;8,76;10,38;10,43
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;0,22;1,03;1,01;1,79;5,06;7,56;8,91;9,78
53;Горно-Алтайский государственный университет;;4,13;6,33;6,6;7,09;6,28;5,24;5,29;4,03
54;Государственная академия славянской культуры;;4,19;4,05;;;;;;
55;Государственная классическая академия имени Маймонида;;1,6;;;;;;;
56;Государственная полярная академия;;;11,83;;;;;;
57;Государственный академический университет гуманитарных наук;;1,47;1,98;2,19;2,42;1,96;1,64;1,76;1,32
58;Государственный институт русского языка им. А.С. Пушкина;;8,75;6,77;6,05;5,22;2,63;3,08;2,24;1,53
59;Национальный исследовательский технологический университет МИСиС;;10,88;15,37;15,01;19,38;20,5;22,22;18,72;15,19
60;Государтвенный университет управления;;2,53;2,98;4,53;3,02;2,63;2,64;3,3;3,08
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;0,23;0,15;0,09;0,17;0,14;0,16;0,6;0,85
62;Дагестанский государственный педагогический университет;;1,12;1,13;0,87;1,16;1,57;2,09;2,31;2,08
63;Дагестанский государственный технический университет;;0,92;1,23;1,5;1,45;0,62;0,81;1,17;1,33
64;Дагестанский государственный университет;;0,91;0,84;1,06;1,08;0,98;0,85;0,83;0,88
66;Приамурский государственный университет имени Шолом-Алейхема;;0,07;0,16;0,29;0,18;0,53;0,77;2,69;4,93
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;0,95;4,81;8,63;6,62;7,36;6,35;4,17;2,18
72;Елецкий государственный университет им. И.А. Бунина;;2;2,59;2,17;1,8;1,68;1,28;1,56;1,91
76;Ивановский государственный университет;;2,11;3,6;9,14;8,73;4,24;8,36;9,3;10,13
77;Ивановский государственный химико-технологический университет;;1,77;1,92;2,1;3,12;3,91;4,23;4,65;4,56
78;Ивановский государственный энергетический университет имени В.И. Ленина;;0,73;0,81;0,95;0,95;1,18;1,27;1,9;1,94
79;Ижевский государственный технический университет имени М.Т. Калашникова;;0,53;0,8;0,92;0,88;0,83;0,74;0,91;1,94
80;Ингушский государственный университет;;0,73;0,13;0,37;0,85;0,47;0,23;0,19;0,12
82;Иркутский национальный исследовательский технический университет;;1,04;3,91;4,33;4,76;4,7;4,62;4,82;4,31
83;Иркутский государственный университет;;0,26;0,22;0,21;0,26;0,31;0,3;0,36;0,52
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;0,17;0,57;0,52;0,54;0,71;0,92;1,16;1,38
86;Казанский государственный архитектурно-строительный университет;;1,24;1,61;2,1;2,24;2,74;4,05;3,51;3,41
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;1,29;1,87;2,57;2,34;2,83;4,11;5,89;7,3
88;Казанский национальный исследовательский технологический университет;;5,62;7,56;8,86;8,59;9,11;10,12;13,28;15,21
91;Казанский государственный энергетический университет;;2,56;3,05;3,86;4,22;4,31;4,04;3,42;2,81
92;Калмыцкий государственный университет;;1,86;3,52;5,64;7,88;8,86;13,4;18,99;21,58
93;Калужский государственный университет им. К.Э. Циолковского;;0,83;1,67;2,02;1,71;1,46;1,46;1,37;1,28
95;Камчатский государственный университет имени Витуса Беринга;;0,09;0,45;0,5;0,3;0,19;0,14;0,39;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;0,23;0,46;1;2,98;3,63;6,14;6,06;7,02
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;18,97;14,83;27,89;29,34;33,94;43,99;46,22;42,2
99;Кемеровский государственный университет;;0,99;1,01;1,02;1,88;3,11;8,62;10,12;10,95
100;Кемеровский технологический институт пищевой промышленности;;7,75;11,19;13,62;14,65;17,13;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;9,35;13,33;18,76;14,73;14,23;12,77;8,46;5,4
103;Комсомольский-на-Амуре государственный технический университет;;0,11;0,43;1,28;3,61;7,58;11,49;12,41;11,8
104;Костромской государственный технологический университет.;;7,72;5,16;5,59;3,83;4,26;3,87;2,98;2,02
105;Костромской государственный университет имени Н.А. Некрасова;;0,25;0,42;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;0,43;0,77;0,67;0,7;0,61;0,54;0,39;0,46
108;Кубанский государственный технологический университет;;1,03;1,33;1,47;1,73;2,02;2,04;2,14;1,86
109;Кубанский государственный университет;;0,78;0,8;1,04;1,36;1,86;2;2,03;1,74
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;0,33;1,36;3,09;3,63;4,01;3,1;4,3;4,99
112;Курганский государственный университет;;1,89;2,24;2,92;3,14;3,38;3,67;3,96;4
113;Юго-Западный государственный университет;;0,96;1,91;2,12;2,22;2,72;3,99;4,72;5,02
114;Курский государственный университет;;1,64;1,66;2,19;2,13;2,56;3,37;4,28;4
116;Липецкий государственный педагогический университет;;1,06;1,2;1,12;1,31;2,17;3,06;4,59;4,34
117;Липецкий государственный технический университет;;1,03;0,92;3,25;2,69;1,9;1,28;1,69;1,05
118;Литературный институт имени А.М. Горького;;3,04;2,91;3,07;2,59;2,37;2,67;2,42;2,46
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;1,09;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;1,61;2,39;3,64;4,29;4,56;4,18;3,85;3,45
122;Майкопский государственный технологический университет;;1,64;5,38;5,48;8,45;13,74;14,79;20,73;14,24
123;Поволжский государственный технологический университет;;3,64;4,61;9,01;10,92;12,07;12,68;12,76;12,34
124;Марийский государственный университет;;0,28;2,36;6,71;11,87;15,13;15,95;16,02;14,84
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;2,17;2,84;4,24;5,46;8,92;13,03;14,65;13,67
127;Мордовский государственный университет им. Н.П. Огарёва;;1,75;2,9;3,72;4,45;5,78;7,16;8,35;7,39
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;4,01;4,09;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;2,72;3,75;4,38;4,52;4,67;4,63;4,27;3,77
131;Московский авиационный институт (национальный исследовательский университет);;1,35;1,44;1,77;1,76;1,86;2;2,23;2,63
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;7,14;2,85;3,94;3,73;3,28;2,55;2,02;1,58
133;Московский архитектурный институт (государственная академия);;1,31;0,33;0,88;1,17;1,69;3,03;2,87;3,05
134;МИРЭА - Российский технологический университет;;1,61;1,97;1,47;1,76;1,65;1,82;2,51;2,44
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;3,72;;;;;;;
138;Московский государственный индустриальный университет;;3,56;;;;;;;
140;Национальный исследовательский университет МИЭТ;;0,99;1,51;1,89;2,36;3,13;3,43;5,61;4,89
141;Московский государственный лингвистический университет;;1,78;2,21;2,96;4,08;2,93;2,68;3,02;3,11
143;Московский государственный гуманитарно-экономический университет;;7,44;8,15;11,61;10,69;11,34;8,9;8,33;6,41
144;Московский государственный строительный университет;;2,44;2,88;2,62;2,4;2,47;2,42;2,71;2,52
146;Московский государственный машиностроительный университет (МАМИ);;2,75;5,77;;;;;;
