miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;59,06;23,73;53,56;36,92;11,83;27,65;33,56;32,29;24,13
2;Алтайская государственная педагогическая академия;0;25,63;20,92;35,88;35,88;40,58;47,34;35,63;39,29
3;Алтайский государственный технический университет им. И.И. Ползунова;54;45,63;42,41;37,35;24,97;18,95;26,19;20,33;0
4;Алтайский государственный университет;56,95;60,66;69,67;69,92;76,83;66,15;61,52;46,42;44,23
5;Амурский государственный университет;41,51;42,2;43,24;46,51;47,73;48,1;45,47;48,11;41,88
6;Амурский гуманитарно-педагогический государственный университет;50,21;45,51;43,49;44,07;38,72;44,05;25,09;44,38;10,36
7;Ангарская государственная техническая академия;51,72;44,53;44,2;47,94;50,42;44,73;49,58;63,61;46,34
9;Армавирская государственная педагогическая академия;0;35;45,87;77,12;42,84;36,62;71,3;55,08;30,87
11;Астраханский государственный университет;79;60,14;52,2;51,43;38,23;1,16;60,04;58,86;57,52
12;Байкальский государственный университет экономики и права;57,6;48,37;41,15;41,35;42,08;42,11;37,14;17,59;2,71
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;44,2;44,04;38,37;33,29;41,39;47,32;43,91;53,17;64,98
14;Башкирский государственный педагогический университет им. М. Акмуллы;44,43;49,79;36,94;37,25;41,81;42,29;40;39,8;39,77
15;Башкирский государственный университет;57,45;62,15;65,86;65,3;62,29;57;51;53;37,74
16;Белгородский государственный технологический университет им. В.Г. Шухова;56,97;58,09;44,21;45,9;52,95;42,78;42,8;43,47;43,74
17;Белгородский государственный национальный исследовательский университет;76,08;63,21;67,64;56,89;51,39;29,75;24,76;18,58;23,4
19;Алтайская государственная академия образования имени В.М. Шукшина;27,24;18,29;15,1;27,76;23,77;21,26;19,55;21,97;26,77
21;Благовещенский государственный педагогический университет;27,5;18,84;18,2;37,25;34,51;31,33;29,05;30,3;21,91
23;Братский государственный университет;68,1;59,8;57,01;56,53;40,11;29,6;26,28;2,03;2,02
24;Брянская государственная инженерно-технологическая академия;32,33;33,93;33,53;35,27;38,99;23,85;20,23;15,49;18,66
25;Брянский государственный технический университет;13,66;23,24;21,13;27,76;49,71;49,25;52,89;50,45;47,31
26;Брянский государственный университет имени академика И.Г. Петровского.;57,36;60,01;32,07;39,66;35,03;25,67;22,59;18,01;16,43
27;Бурятский государственный университет;48,67;47,58;66,09;65,78;67,44;65,49;62,39;28,18;27,31
28;Владивостокский государственный университет экономики и сервиса;79,69;75,26;76,52;58,8;63,44;46,3;52,55;55,76;28,63
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;58,28;30,52;34,23;66,27;22,18;21,88;20,75;17,53;17,36
33;Волгоградский государственный архитектурно-строительный университет;26,5;22,53;15,2;;;;;;
34;Волгоградский государственный социально-педагогический университет;23,67;34,29;25,08;;19,44;16,21;15,33;22,99;26,54
