miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;12,34;16,27;29,58;39,21;44,28;47,61;39,86
2;Алтайская государственная педагогическая академия;;;18,5;19,42;20,41;20,99;22,38;23,07;15,56
3;Алтайский государственный технический университет им. И.И. Ползунова;;;29,09;31,81;30,72;30,31;29,04;27,84;20,62
4;Алтайский государственный университет;;;31,38;32,8;31,17;37,6;43,27;45,64;42,15
5;Амурский государственный университет;;;38,15;42,43;46,57;44,92;40,41;46,8;34,2
6;Амурский гуманитарно-педагогический государственный университет;;;5,81;31,08;33,31;26,07;21,51;16,08;12,21
7;Ангарская государственная техническая академия;;;17,65;23,1;24,84;21,93;21,85;16,18;17,08
9;Армавирская государственная педагогическая академия;;;0;37,99;39,92;42,98;36,48;37,54;29,54
11;Астраханский государственный университет;;;31,07;41,86;41,38;45;45,89;46,92;33,38
12;Байкальский государственный университет экономики и права;;;56,4;54,36;60,79;63,67;69,26;69,69;62,99
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;38,61;30,11;35,79;31,88;23,78;28,07;31,14
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;36,26;39,66;40,27;39,2;33,75;33,15;30,08
15;Башкирский государственный университет;;;35,48;44,16;40,67;47,73;48,49;45,04;41,82
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;38,34;41,09;42,12;41,81;38,8;39,01;41,11
17;Белгородский государственный национальный исследовательский университет;;;43,98;49,12;46,66;51,75;49,38;53,66;50,44
19;Алтайская государственная академия образования имени В.М. Шукшина;;;12,46;13,98;14,07;12,13;12,02;13,13;10,3
21;Благовещенский государственный педагогический университет;;;27,24;29,41;31,72;28,15;28,76;30,66;21,57
23;Братский государственный университет;;;19,8;24,22;24,47;27,29;24,07;17,37;18,27
24;Брянская государственная инженерно-технологическая академия;;;34,47;35,2;33,31;31,94;36,65;37,03;25,05
25;Брянский государственный технический университет;;;34,89;28,38;29,18;34,58;31,95;31,35;31,02
