miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;14,22;14,34;14,8;17,21;14,47;12,87;12,4;12,81
2;Алтайская государственная педагогическая академия;;11,88;11,65;11,87;11,33;11,09;11,13;10,3;9,99
3;Алтайский государственный технический университет им. И.И. Ползунова;;10,92;11,7;12,37;16,51;16,9;13,72;15,07;15,55
4;Алтайский государственный университет;;6,33;6,43;6,68;6,05;5,85;6,1;6,33;6,18
5;Амурский государственный университет;;11,13;22,16;22,16;13,52;12,1;12,62;12,32;12,4
6;Амурский гуманитарно-педагогический государственный университет;;16,05;18,05;20,56;20,35;19,32;20,59;18,99;18,95
7;Ангарская государственная техническая академия;;16,21;18,31;22,11;24,04;24,76;26,28;26,26;28,64
9;Армавирская государственная педагогическая академия;;3,35;3,5;3,92;3,71;3,62;3,58;3,69;3,65
11;Астраханский государственный университет;;5,04;5,36;5,88;5,77;8,04;7,58;7,25;7,32
12;Байкальский государственный университет экономики и права;;5,97;6,33;6,57;6,53;6,95;7,51;8,5;8,58
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;15,13;15,66;15,24;12,25;11,59;11,05;10,69;9,18
14;Башкирский государственный педагогический университет им. М. Акмуллы;;8,23;8,78;8,73;9,68;9,8;10,18;10,07;15,99
15;Башкирский государственный университет;;8,46;8,76;9,72;9,43;9,05;7,96;8,17;8,52
16;Белгородский государственный технологический университет им. В.Г. Шухова;;10,73;11,62;11,87;11,94;12,08;12,8;12,73;13,08
17;Белгородский государственный национальный исследовательский университет;;12,82;13,6;15,31;16,22;16,77;17,2;15,87;16,15
19;Алтайская государственная академия образования имени В.М. Шукшина;;6,32;8,47;9,29;9,46;7,71;7,64;7,24;6,43
21;Благовещенский государственный педагогический университет;;9,12;9,18;10,42;10,16;10,33;11,54;11,64;10,51
23;Братский государственный университет;;20,51;22,38;27;28,93;29,77;0;33,24;35,88
24;Брянская государственная инженерно-технологическая академия;;12,78;19;23,78;23,54;26,99;30,61;31,6;32,68
25;Брянский государственный технический университет;;11,64;12,5;14,34;13,29;13,83;14,85;14,85;14,5
26;Брянский государственный университет имени академика И.Г. Петровского.;;8,43;10,02;13,17;11,18;10,9;10,95;11,38;11,56
27;Бурятский государственный университет;;8,73;8,19;9,15;10,59;11,55;12,01;12,23;12,22
28;Владивостокский государственный университет экономики и сервиса;;9,07;10,58;11,74;12,02;13,56;12,88;12,57;12,65
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;10,38;11,08;9,46;9,58;9,83;10,36;10,66;10,62
33;Волгоградский государственный архитектурно-строительный университет;;11,24;11,95;;;;;;
34;Волгоградский государственный социально-педагогический университет;;11,18;12,23;;12,69;13,1;13,26;13,2;12,16
35;Волгоградский государственный технический университет;;18,84;19,49;20,01;17,59;18,03;19;18,94;19,32
36;Волгоградский государственный университет;;7,22;9,09;9,38;9,32;9,68;9,93;10,34;9,8
