miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;28,89;27,79;23,86;20,39;20,57;18,66;17,82
2;Алтайская государственная педагогическая академия;;;28,27;28,57;28,20;26,75;25,41;22,84;21,33
3;Алтайский государственный технический университет им. И.И. Ползунова;;;30,57;26,45;25,22;23,84;21,55;18,21;17,06
4;Алтайский государственный университет;;;38,50;35,21;34,30;33,21;30,27;29,50;24,9
5;Амурский государственный университет;;;46,22;36,63;31,07;32,49;27,78;28,87;26,36
6;Амурский гуманитарно-педагогический государственный университет;;;35,37;38,46;33,05;26,05;26,27;20,51;15,38
7;Ангарская государственная техническая академия;;;28,57;25,47;22,22;21,88;16,48;17,58;17,78
9;Армавирская государственная педагогическая академия;;;36,36;29,28;28,17;26,29;24,04;19,70;18,72
11;Астраханский государственный университет;;;42,44;43,25;41,68;36,53;37,06;39,12;34,46
12;Байкальский государственный университет экономики и права;;;42,77;41,60;34,94;31,10;30,00;27,19;23,42
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;19,70;20,99;23,01;22,96;26,06;25,15;28,24
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;34,68;31,82;28,29;30,49;25,78;25,29;26,9
15;Башкирский государственный университет;;;44,64;43,76;44,18;38,37;34,23;34,59;31,16
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;40,69;42,20;42,29;37,95;37,04;39,67;38,26
17;Белгородский государственный национальный исследовательский университет;;;45,85;45,03;45,30;38,49;36,84;33,72;31,11
19;Алтайская государственная академия образования имени В.М. Шукшина;;;36,77;31,48;40,43;33,33;23,44;20,31;21,54
21;Благовещенский государственный педагогический университет;;;27,19;24,87;19,57;18,08;16,57;19,30;18,01
23;Братский государственный университет;;;33,33;32,91;29,91;21,90;23,47;22,28;20,59
24;Брянская государственная инженерно-технологическая академия;;;28,44;29,21;26,37;31,01;25,83;25,00;20,28
25;Брянский государственный технический университет;;;47,92;40,13;39,29;35,67;34,22;30,72;28,28
26;Брянский государственный университет имени академика И.Г. Петровского.;;;41,12;37,82;35,06;32,46;27,30;23,94;20,21
27;Бурятский государственный университет;;;38,77;36,52;39,82;30,11;26,25;26,55;23,81
28;Владивостокский государственный университет экономики и сервиса;;;38,08;39,77;34,77;30,68;32,60;28,20;27,4
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;37,01;34,07;30,53;30,72;29,00;29,23;29,33
33;Волгоградский государственный архитектурно-строительный университет;;;32,60;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;34,51;;34,27;29,79;32,21;29,09;24,88
35;Волгоградский государственный технический университет;;;40,15;38,85;34,59;30,41;29,35;26,52;23,98
36;Волгоградский государственный университет;;;45,21;41,49;42,21;40,00;38,26;33,01;31,05
39;Вологодский государственный университет;;;29,53;29,50;28,29;26,98;21,73;23,67;19,83
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;42,65;37,89;34,36;31,65;27,57;24,17;22,52
41;Воронежский государственный университет инженерных технологий;;;44,10;47,06;44,41;38,44;39,88;35,98;32,9
42;Воронежский государственный архитектурно-строительный университет;;;40,59;;;;;;
43;Воронежский государственный педагогический университет;;;26,99;25,35;22,48;18,26;16,97;16,21;16,26
44;Воронежский государственный технический университет;;;34,95;33,33;34,00;31,26;30,36;27,09;24,28
45;Воронежский государственный университет ;;;36,96;35,04;34,03;31,36;30,01;28,48;27,83
46;Восточно-Сибирский государственный университет технологий и управления;;;36,72;29,65;31,86;21,70;22,73;18,93;19,84
48;Высшая школа народных искусств (институт);;;37,78;30,43;16,67;30,43;23,81;34,78;34,78
49;Вятский государственный гуманитарный университет;;;38,46;;;;;;
50;Вятский государственный университет;;;34,55;34,70;38,89;35,58;33,98;30,65;29,58
51;Гжельский государственный художественно-промышленный институт;;;29,51;31,03;18,64;23,73;33,33;23,81;20
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;27,43;26,92;25,00;24,49;26,80;25,53;16,67
53;Горно-Алтайский государственный университет;;;34,69;29,84;33,20;29,60;26,19;28,32;23,03
54;Государственная академия славянской культуры;;;44,44;;;;;;
55;Государственная классическая академия имени Маймонида;;;;;;;;;
56;Государственная полярная академия;;;26,26;;;;;;
57;Государственный академический университет гуманитарных наук;;;51,72;42,11;51,72;58,06;62,79;74,60;32,86
58;Государственный институт русского языка им. А.С. Пушкина;;;29,67;34,83;36,67;36,73;32,50;34,21;40,3
59;Национальный исследовательский технологический университет МИСиС;;;26,41;26,97;24,94;24,05;24,81;26,81;29,54
60;Государтвенный университет управления;;;22,92;23,01;22,80;20,59;19,13;19,80;19,75
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;;26,92;27,99;26,68;48,31;48,64;42,25;42,31
62;Дагестанский государственный педагогический университет;;;32,04;20,57;10,80;14,53;12,96;8,43;14,11
63;Дагестанский государственный технический университет;;;40,95;40,83;37,42;32,50;29,92;28,63;19,4
64;Дагестанский государственный университет;;;21,65;25,73;25,43;17,28;15,26;13,53;10,64
66;Приамурский государственный университет имени Шолом-Алейхема;;;48,84;40,68;32,97;33,72;28,05;22,67;20,59
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;;33,82;33,48;37,74;35,76;34,62;34,40;33,16
72;Елецкий государственный университет им. И.А. Бунина;;;44,97;44,07;39,48;39,85;36,24;32,70;26,57
76;Ивановский государственный университет;;;27,06;26,95;30,00;21,61;19,69;26,83;21,28
77;Ивановский государственный химико-технологический университет;;;30,10;30,77;29,28;30,08;25,00;21,26;20,28
78;Ивановский государственный энергетический университет имени В.И. Ленина;;;31,28;29,79;28,67;27,01;26,60;26,01;27,45
79;Ижевский государственный технический университет имени М.Т. Калашникова;;;37,28;33,57;34,93;34,15;30,99;29,40;27,45
80;Ингушский государственный университет;;;30,18;35,09;26,46;24,21;23,67;22,26;18,86
82;Иркутский национальный исследовательский технический университет;;;31,17;29,64;27,38;24,40;23,08;22,20;22,12
83;Иркутский государственный университет;;;30,45;27,73;32,06;28,06;26,73;24,22;21,89
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;;30,06;28,67;31,89;32,98;29,37;27,72;23,77
86;Казанский государственный архитектурно-строительный университет;;;38,31;36,22;35,83;37,25;33,92;32,75;31,19
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;;29,14;27,79;27,18;26,95;26,92;25,65;24,55
88;Казанский национальный исследовательский технологический университет;;;42,88;41,49;38,43;35,78;33,85;30,84;27,29
91;Казанский государственный энергетический университет;;;39,63;36,62;34,87;32,70;31,51;30,86;26,7
92;Калмыцкий государственный университет;;;36,68;35,28;33,51;31,08;31,00;30,08;24,45
93;Калужский государственный университет им. К.Э. Циолковского;;;25,48;28,57;26,10;25,73;26,32;21,15;20,51
95;Камчатский государственный университет имени Витуса Беринга;;;48,84;46,85;48,51;40,70;32,86;21,54;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;;40,69;35,21;32,83;25,97;29,32;32,34;28,97
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;;24,40;20,13;19,10;17,77;15,49;16,04;14,45
99;Кемеровский государственный университет;;;36,51;34,02;34,04;30,77;31,58;28,60;27,26
100;Кемеровский технологический институт пищевой промышленности;;;35,11;35,07;33,58;31,69;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;;17,43;13,08;8,42;13,95;12,82;14,29;13,7
103;Комсомольский-на-Амуре государственный технический университет;;;33,63;24,50;30,50;28,06;26,32;29,48;26,03
104;Костромской государственный технологический университет.;;;28,74;24,52;25,57;25,47;23,89;23,50;23,02
105;Костромской государственный университет имени Н.А. Некрасова;;;37,76;;;;;;
