miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;18,14;26,00;33,35;44,03;50,10;56,28;54,35
2;Алтайская государственная педагогическая академия;;;20,32;18,01;23,14;22,04;21,03;26,18;21,24
3;Алтайский государственный технический университет им. И.И. Ползунова;;;23,25;25,01;24,20;24,97;22,95;21,36;16,96
4;Алтайский государственный университет;;;32,81;38,15;35,67;39,72;37,67;40,92;38,89
5;Амурский государственный университет;;;25,31;32,55;43,59;36,14;38,65;34,17;33,7
6;Амурский гуманитарно-педагогический государственный университет;;;25,55;21,39;20,19;11,49;10,60;8,40;5,88
7;Ангарская государственная техническая академия;;;13,71;16,69;16,13;15,40;14,46;12,92;14,4
9;Армавирская государственная педагогическая академия;;;47,99;46,15;49,95;45,86;42,71;42,55;35,8
11;Астраханский государственный университет;;;46,96;50,23;47,37;49,89;44,22;46,08;42,41
12;Байкальский государственный университет экономики и права;;;55,22;62,92;69,45;71,51;75,35;65,56;64,98
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;24,25;19,07;27,01;22,75;20,70;20,36;20,39
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;22,12;26,88;33,99;32,39;24,97;23,40;23,16
15;Башкирский государственный университет;;;31,12;38,80;36,75;43,63;43,68;41,24;40,33
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;38,49;35,72;37,87;36,39;33,24;33,07;33,08
17;Белгородский государственный национальный исследовательский университет;;;38,62;39,69;43,03;44,47;44,09;47,02;48,55
19;Алтайская государственная академия образования имени В.М. Шукшина;;;12,71;16,09;17,93;14,47;16,21;17,20;8,59
21;Благовещенский государственный педагогический университет;;;16,36;19,58;19,12;18,93;20,27;22,83;11,41
23;Братский государственный университет;;;12,95;15,93;13,73;15,58;12,93;12,41;11,17
24;Брянская государственная инженерно-технологическая академия;;;21,57;21,06;22,42;21,73;24,77;23,69;20,69
25;Брянский государственный технический университет;;;34,80;23,53;27,05;25,69;24,71;24,89;22,37
26;Брянский государственный университет имени академика И.Г. Петровского.;;;28,21;31,78;36,59;40,48;40,95;45,10;46,82
27;Бурятский государственный университет;;;18,70;26,32;26,81;28,56;28,20;23,80;19,46
28;Владивостокский государственный университет экономики и сервиса;;;40,08;45,91;51,64;58,94;65,37;70,87;74,22
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;26,26;28,12;30,32;30,73;30,65;31,34;31,01
33;Волгоградский государственный архитектурно-строительный университет;;;26,49;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;29,87;;31,14;24,67;28,17;28,31;29,77
35;Волгоградский государственный технический университет;;;28,50;30,90;28,65;27,61;24,51;27,50;24,91
36;Волгоградский государственный университет;;;29,01;29,28;30,95;35,64;35,07;37,08;35,84
39;Вологодский государственный университет;;;28,91;31,29;35,16;33,42;29,24;26,76;23,99
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;28,68;32,48;38,72;42,02;42,59;48,56;41,63
41;Воронежский государственный университет инженерных технологий;;;27,08;28,61;28,60;27,57;27,91;30,23;24,05
42;Воронежский государственный архитектурно-строительный университет;;;42,93;;;;;;
43;Воронежский государственный педагогический университет;;;29,21;32,69;38,54;36,97;42,35;46,21;45,75
44;Воронежский государственный технический университет;;;27,67;21,57;29,13;30,91;27,72;21,05;20,33
45;Воронежский государственный университет ;;;37,85;39,69;40,33;39,06;46,04;47,37;48,4
46;Восточно-Сибирский государственный университет технологий и управления;;;24,12;29,39;32,47;33,94;27,24;28,23;25,03
48;Высшая школа народных искусств (институт);;;1,64;6,25;6,26;5,80;7,23;10,47;7,4
49;Вятский государственный гуманитарный университет;;;33,95;;;;;;
50;Вятский государственный университет;;;27,77;33,23;34,81;35,36;33,06;31,21;28,26
51;Гжельский государственный художественно-промышленный институт;;;27,60;36,40;49,25;49,96;39,69;35,81;42,37
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;11,05;7,39;14,01;12,47;11,65;10,14;8,23
53;Горно-Алтайский государственный университет;;;6,95;7,85;7,70;9,01;8,24;8,13;4,97
54;Государственная академия славянской культуры;;;8,61;;;;;;
55;Государственная классическая академия имени Маймонида;;;;;;;;;
56;Государственная полярная академия;;;54,35;;;;;;
57;Государственный академический университет гуманитарных наук;;;60,87;59,37;54,37;59,11;51,56;50,89;52,99
58;Государственный институт русского языка им. А.С. Пушкина;;;29,16;49,67;39,55;46,52;40,10;37,57;16,07
59;Национальный исследовательский технологический университет МИСиС;;;18,40;18,88;18,41;17,32;17,87;17,36;21,73
