miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;43 558,9;40 817,7;38 952,2;49 078,3;62 794,4;69 653,7;86775,4
2;Алтайская государственная педагогическая академия;;;31 261,6;30 838,5;33 965,2;31 468,9;29 730,0;30 841,6;29165,2
3;Алтайский государственный технический университет им. И.И. Ползунова;;;68 135,8;50 319,6;55 654,9;47 125,4;44 032,1;43 107,3;47512,8
4;Алтайский государственный университет;;;161 130,1;181 767,8;207 034,5;144 037,7;123 999,6;190 899,7;196131,7
5;Амурский государственный университет;;;39 284,5;42 607,1;48 143,3;48 088,7;48 651,5;60 666,8;63843,3
6;Амурский гуманитарно-педагогический государственный университет;;;35 899,3;18 431,9;15 634,1;12 797,3;13 415,6;10 702,7;8396,9
7;Ангарская государственная техническая академия;;;12 555,6;13 369,4;14 322,8;10 272,7;9 073,7;6 620,8;10111,9
9;Армавирская государственная педагогическая академия;;;22 059,3;18 328,0;17 106,0;17 880,0;13 135,7;11 393,5;12520,7
11;Астраханский государственный университет;;;23 012,4;36 363,9;35 443,5;31 787,7;48 431,0;53 882,5;24771,6
12;Байкальский государственный университет экономики и права;;;97 005,4;95 031,3;69 355,9;58 792,2;56 904,6;50 922,6;47457,2
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;116 546,9;112 220,9;107 907,9;195 220,2;197 423,1;309 700,1;339916,7
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;48 077,9;46 815,2;47 896,5;49 435,4;22 488,2;25 548,7;52332,8
15;Башкирский государственный университет;;;147 831,0;148 707,4;148 925,0;164 076,1;176 842,2;209 936,2;170296,3
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;274 982,3;226 464,1;206 634,6;229 862,3;262 115,5;328 620,7;345454
17;Белгородский государственный национальный исследовательский университет;;;921 688,8;1 075 563,0;694 012,0;633 097,1;503 020,3;880 394,5;1065893,5
19;Алтайская государственная академия образования имени В.М. Шукшина;;;19 595,9;6 320,9;7 171,5;5 790,0;5 383,0;5 640,0;6074
21;Благовещенский государственный педагогический университет;;;12 720,8;12 366,1;11 114,4;12 880,6;14 256,5;14 838,3;15499,4
23;Братский государственный университет;;;51 086,6;38 320,1;39 701,3;47 173,0;48 827,2;47 428,1;52814,1
24;Брянская государственная инженерно-технологическая академия;;;14 893,9;14 358,9;11 857,9;10 912,2;8 798,1;13 636,7;7062,9
25;Брянский государственный технический университет;;;28 303,6;31 909,0;43 305,6;79 949,8;92 986,4;101 428,8;102187,6
26;Брянский государственный университет имени академика И.Г. Петровского.;;;23 647,7;21 764,0;22 091,5;20 769,8;25 180,6;21 850,4;22980
27;Бурятский государственный университет;;;61 415,8;47 882,4;44 922,5;32 293,2;30 815,7;25 370,0;23405,9
28;Владивостокский государственный университет экономики и сервиса;;;59 626,5;64 198,1;53 859,1;50 293,2;46 370,1;41 838,4;43321,6
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;183 238,0;167 779,7;160 017,3;141 711,2;173 704,6;177 066,0;104443,8
33;Волгоградский государственный архитектурно-строительный университет;;;22 142,1;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;29 971,6;;30 860,0;28 111,3;27 359,2;29 578,6;30727,7
35;Волгоградский государственный технический университет;;;343 733,0;318 766,5;334 533,4;411 601,9;481 724,3;420 088,1;456161,7
36;Волгоградский государственный университет;;;43 821,6;54 575,7;48 418,0;57 387,2;75 527,3;92 162,0;83244,8
39;Вологодский государственный университет;;;42 936,9;38 332,0;41 318,5;19 008,4;29 081,9;32 915,8;63583,9
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;14 638,7;27 546,1;32 024,0;48 000,8;61 807,4;75 698,3;39769,9
41;Воронежский государственный университет инженерных технологий;;;29 283,8;40 392,4;37 101,3;34 655,1;26 316,9;28 191,4;60966,3
42;Воронежский государственный архитектурно-строительный университет;;;46 238,7;;;;;;
43;Воронежский государственный педагогический университет;;;10 779,2;20 986,9;16 207,4;18 214,8;22 527,2;32 631,5;22951,7
44;Воронежский государственный технический университет;;;79 436,4;122 007,4;197 392,1;183 056,9;187 285,5;196 898,8;130291,6
45;Воронежский государственный университет ;;;374 113,6;374 727,4;291 730,3;228 868,0;246 603,9;269 322,4;187214,8
46;Восточно-Сибирский государственный университет технологий и управления;;;48 291,7;49 349,9;35 728,0;28 488,6;27 509,1;30 505,6;18083,5
48;Высшая школа народных искусств (институт);;;10 758,1;8 338,0;12 892,0;12 266,5;11 399,3;11 762,5;11810
49;Вятский государственный гуманитарный университет;;;22 558,6;;;;;;
50;Вятский государственный университет;;;49 105,5;60 223,9;92 991,7;93 863,7;97 272,6;107 057,9;112596,2
51;Гжельский государственный художественно-промышленный институт;;;7 744,3;4 658,3;5 603,2;7 206,6;7 927,3;6 332,5;7967
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;8 603,8;8 330,0;8 498,7;8 421,3;9 626,8;9 599,6;8553,1
53;Горно-Алтайский государственный университет;;;18 814,4;20 634,6;21 840,6;20 139,2;18 532,7;17 625,5;16232,3
54;Государственная академия славянской культуры;;;2 106,9;;;;;;
55;Государственная классическая академия имени Маймонида;;;;;;;;;
56;Государственная полярная академия;;;335,4;;;;;;
57;Государственный академический университет гуманитарных наук;;;32 350,3;50 158,6;44 082,7;56 741,1;373 439,6;499 414,6;549698,3
58;Государственный институт русского языка им. А.С. Пушкина;;;38 960,1;36 633,7;41 533,0;40 917,8;42 137,0;18 481,3;34423,3
59;Национальный исследовательский технологический университет МИСиС;;;1 799 223,9;1 488 206,0;1 699 902,3;1 456 028,3;1 421 217,5;1 245 412,8;2113353,2
