miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;9,5;10,98;12,08;12,99;25,09;21,99;33,51;45,42
2;Алтайская государственная педагогическая академия;;3,52;4,45;9,8;15,24;27,94;43,08;50,55;47,3
3;Алтайский государственный технический университет им. И.И. Ползунова;;23,68;17,36;28,7;20,97;60,18;77,96;130,94;156,58
4;Алтайский государственный университет;;77,74;115,26;63,59;62,31;189,34;363,86;525,7;541,41
5;Амурский государственный университет;;8,35;13,05;20,18;23,69;26,76;50,02;53,1;79,45
6;Амурский гуманитарно-педагогический государственный университет;;24,05;25,85;28,95;26,19;8,19;21,01;17,87;20,69
7;Ангарская государственная техническая академия;;76,5;92,6;267,23;159,1;143,51;138,99;123,32;122,05
9;Армавирская государственная педагогическая академия;;0;0;0;0,78;1,17;1,92;4,3;15,71
11;Астраханский государственный университет;;20;16,95;36,43;33;21,67;31,12;30,36;35,25
12;Байкальский государственный университет экономики и права;;2,89;1,15;2,87;15,38;8,2;25,87;188,35;80,87
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;0;0;0;9,82;87,55;19,86;29,98;25,36
14;Башкирский государственный педагогический университет им. М. Акмуллы;;31,56;31,63;5,24;37,65;65,68;81,26;128,27;103,75
15;Башкирский государственный университет;;35,48;24,53;118,54;167,75;175,18;199,57;595,4;563,27
16;Белгородский государственный технологический университет им. В.Г. Шухова;;7,51;1,59;5,63;6,49;37,43;52,18;48,36;48,55
17;Белгородский государственный национальный исследовательский университет;;33,31;68,05;120,49;168,02;317,7;503,82;522,94;571,73
19;Алтайская государственная академия образования имени В.М. Шукшина;;16,85;15,26;81,37;123,93;617,82;141,67;124,92;236,32
21;Благовещенский государственный педагогический университет;;98,07;48,44;55,78;59,32;79,12;96,66;95,74;130,89
23;Братский государственный университет;;0,95;0;0;2,51;2,55;19,78;59,22;46,21
24;Брянская государственная инженерно-технологическая академия;;0;0;0;0;0;35,71;46,55;53,71
25;Брянский государственный технический университет;;8,62;16,2;23,36;58,49;360,62;150,76;171,77;209,59
26;Брянский государственный университет имени академика И.Г. Петровского.;;13,21;28,82;34,38;33,9;82,64;48,62;117;137,14
27;Бурятский государственный университет;;14,11;25,2;13,1;22,23;61,07;61,94;86,75;91,83
28;Владивостокский государственный университет экономики и сервиса;;15,69;21,08;40,13;64,91;205,66;232,1;144,63;144,75
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;7,43;13,17;13,45;17,24;65,11;98,62;96,54;93,45
33;Волгоградский государственный архитектурно-строительный университет;;0;1,41;;;;;;
34;Волгоградский государственный социально-педагогический университет;;0;0;;46,16;1358,96;28,83;58,76;68,52
35;Волгоградский государственный технический университет;;29,5;47,98;72,5;72,67;135,01;163,54;214,95;265,76
36;Волгоградский государственный университет;;140,26;167,88;179,59;63,77;45,48;43,6;99,33;114,35
39;Вологодский государственный университет;;5,3;17,04;17,02;22,15;9,62;10,92;13,36;29,62
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;3,48;4,68;53,82;74,55;77,25;255,69;57,5;85,37
41;Воронежский государственный университет инженерных технологий;;11,16;6,66;37,22;24,24;21,6;62,12;38,69;104,85
42;Воронежский государственный архитектурно-строительный университет;;15,21;4,19;;;;;;
43;Воронежский государственный педагогический университет;;119,53;140,08;190,03;226,32;254,49;39,53;55,56;32,77
44;Воронежский государственный технический университет;;59,98;25,24;30,27;32,04;61,66;60,51;61,84;67,29
45;Воронежский государственный университет ;;108,53;33,3;111,49;132,84;199,81;79,51;97,42;116,16
46;Восточно-Сибирский государственный университет технологий и управления;;65,37;68,34;40,5;28,65;44,95;7,32;28,95;41,56
48;Высшая школа народных искусств (институт);;0;11,02;24,56;51,72;50;129,41;129,63;141,13
49;Вятский государственный гуманитарный университет;;1,28;1,68;;;;;;
50;Вятский государственный университет;;2,44;3,72;8,69;5,88;12,04;20,61;44,18;145,23
51;Гжельский государственный художественно-промышленный институт;;1,59;3,19;10,9;8,5;1,35;2,47;32,93;41,17
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;5,69;11,5;3,88;12,66;9,42;11,37;54,45;69,72
53;Горно-Алтайский государственный университет;;29,91;6,41;16,35;28,07;84,82;179,45;265,53;81,53
54;Государственная академия славянской культуры;;0;0;;;;;;
55;Государственная классическая академия имени Маймонида;;14,84;;;;;;;
56;Государственная полярная академия;;;0;;;;;;
57;Государственный академический университет гуманитарных наук;;30,26;54,05;25,53;101,24;201,7;458,41;33,05;60,1
58;Государственный институт русского языка им. А.С. Пушкина;;0,78;1,03;0;3,66;4,51;9,97;28,29;65,57
59;Национальный исследовательский технологический университет МИСиС;;123,21;213,47;377,92;939,67;1846,79;2311,9;3405,25;5153,39
60;Государтвенный университет управления;;0;0;0;3,38;4,79;6,76;30,02;73,24
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;2,69;12,06;0;19,7;18,63;21,11;3,38;7,69
62;Дагестанский государственный педагогический университет;;2,03;4,38;8,84;12,43;18,28;23,78;20,82;41,23
63;Дагестанский государственный технический университет;;36,28;42,67;43,37;51,39;61,81;71,67;48,8;54,04
64;Дагестанский государственный университет;;40,46;40,69;65,84;75,16;59,34;128,73;223,13;264,83
66;Приамурский государственный университет имени Шолом-Алейхема;;101,13;114,25;130,2;41,02;0;3,91;27,99;41,1
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;2,94;7,06;20,95;16,94;80,47;75,94;109,18;50,58
72;Елецкий государственный университет им. И.А. Бунина;;2,78;6,8;9,03;24,69;48,26;49,45;52,05;56,49
76;Ивановский государственный университет;;54,82;65,34;63,16;101,67;167,51;228,74;288,87;258,08
77;Ивановский государственный химико-технологический университет;;196,09;397,44;434,83;556;634,54;967,05;1250,22;1127,35
78;Ивановский государственный энергетический университет имени В.И. Ленина;;1,52;2,16;7,24;10,56;11,81;27,57;45,4;59,39
79;Ижевский государственный технический университет имени М.Т. Калашникова;;25,95;18,84;33,06;25,53;73,82;115,84;144,4;175,22
80;Ингушский государственный университет;;4,81;18,25;10,45;12,94;11,09;0,67;1,61;12,88
82;Иркутский национальный исследовательский технический университет;;4;10,01;18,94;16,07;57,82;97,62;166,8;192,87
83;Иркутский государственный университет;;61,02;47,86;137,73;134,21;216,45;446,45;257,04;269,19
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;18,32;14,35;17,51;26,59;43,69;55,37;104,93;111,73
86;Казанский государственный архитектурно-строительный университет;;8,81;34,47;23,82;69,44;19,35;35,98;40,05;39,47
