miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;121;133;89;64;147;127;179;127;37
2;Алтайская государственная педагогическая академия;58;118;118;120;0;110;134;0;1026
3;Алтайский государственный технический университет им. И.И. Ползунова;134;214;191;194;198;201;204;218;62
4;Алтайский государственный университет;720;1 084;1 368;1 498;1 497;1 756;1 624;1 701;925
5;Амурский государственный университет;86;322;206;116;148;272;322;451;452
6;Амурский гуманитарно-педагогический государственный университет;215;253;263;206;152;110;107;110;123
7;Ангарская государственная техническая академия;34;47;45;45;47;41;43;41;36
9;Армавирская государственная педагогическая академия;86;85;90;84;82;124;1 273;1 308;1279
11;Астраханский государственный университет;266;255;348;97;757;159;165;428;439
12;Байкальский государственный университет экономики и права;1 250;1 659;1 628;1 887;444;150;291;247;0
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;58;64;59;51;34;51;135;89;94
14;Башкирский государственный педагогический университет им. М. Акмуллы;137;575;684;719;485;420;602;458;498
15;Башкирский государственный университет;245;243;236;241;368;394;275;1 340;1290
16;Белгородский государственный технологический университет им. В.Г. Шухова;583;1 190;1 500;900;750;0;1 215;1 223;1265
17;Белгородский государственный национальный исследовательский университет;785;820;857;798;907;782;860;912;1184
19;Алтайская государственная академия образования имени В.М. Шукшина;101;96;102;290;220;423;571;0;214
21;Благовещенский государственный педагогический университет;40;186;186;40;218;131;131;131;72
23;Братский государственный университет;489;522;473;352;141;394;488;463;457
24;Брянская государственная инженерно-технологическая академия;415;415;497;274;461;397;401;328;120
25;Брянский государственный технический университет;437;437;437;440;475;0;469;345;192
26;Брянский государственный университет имени академика И.Г. Петровского.;587;619;766;864;894;1 026;1 326;1 416;1261
27;Бурятский государственный университет;302;338;242;354;386;435;464;456;441
28;Владивостокский государственный университет экономики и сервиса;864;861;802;812;879;880;890;900;902
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;254;302;302;395;360;843;1 289;1 290;1816
33;Волгоградский государственный архитектурно-строительный университет;604;695;737;;;;;;
34;Волгоградский государственный социально-педагогический университет;0;830;0;;830;890;830;830;830
35;Волгоградский государственный технический университет;82;133;100;0;131;116;110;197;138
36;Волгоградский государственный университет;97;106;120;0;373;375;341;555;265
39;Вологодский государственный университет;643;699;1 057;1 200;1 167;769;245;577;439
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;4;45;134;76;76;42;49;51;51
41;Воронежский государственный университет инженерных технологий;202;211;326;211;196;142;0;108;405
42;Воронежский государственный архитектурно-строительный университет;134;138;137;;;;;;
43;Воронежский государственный педагогический университет;189;309;0;252;273;184;157;613;771
44;Воронежский государственный технический университет;226;14;25;26;749;717;739;287;156
45;Воронежский государственный университет ;240;129;135;142;244;371;1 432;0;386
46;Восточно-Сибирский государственный университет технологий и управления;123;142;554;554;532;531;196;146;0
48;Высшая школа народных искусств (институт);3;3;10;10;10;10;10;10;10
49;Вятский государственный гуманитарный университет;925;1 046;873;;;;;;
50;Вятский государственный университет;745;1 515;2 359;3 675;4 517;4 518;6 006;5 506;0
51;Гжельский государственный художественно-промышленный институт;209;150;156;178;189;191;0;179;58
52;Глазовский государственный педагогический институт имени В.Г. Короленко;170;180;180;180;147;147;157;227;0
53;Горно-Алтайский государственный университет;0;200;276;322;335;317;315;312;98
54;Государственная академия славянской культуры;51;59;59;;;;;;
