miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;0,39;2,98;1,44;1,3;1,37;2,01;1,63;0,85
2;Алтайская государственная педагогическая академия;;0;0;0;0;0;0,13;0;0
3;Алтайский государственный технический университет им. И.И. Ползунова;;1,4;1;1,11;0,25;0,73;0,92;1,31;1,1
4;Алтайский государственный университет;;1,18;0,38;0,5;0,98;0,59;1,83;1,61;2,02
5;Амурский государственный университет;;0,73;0,71;0,53;1,38;1,58;1,78;2,93;2,54
6;Амурский гуманитарно-педагогический государственный университет;;4,63;1,81;0,98;0,97;0;0;1,79;2,54
7;Ангарская государственная техническая академия;;0;0;0;0;0;0;0;0
9;Армавирская государственная педагогическая академия;;0;0;0;0,18;0;0;0,27;0
11;Астраханский государственный университет;;0,57;0,51;0,67;0,36;0,47;0,78;0,56;1,24
12;Байкальский государственный университет экономики и права;;1,43;3,63;1,69;1,64;2,02;2,14;3,7;3,53
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;0,62;0,21;1,95;7,58;4,52;6,3;6,5;5
14;Башкирский государственный педагогический университет им. М. Акмуллы;;0,08;0,33;0,82;0,71;0,19;0,01;0,1;0,1
15;Башкирский государственный университет;;1,07;1,7;0,37;0,49;0,71;0,61;1,13;1,06
16;Белгородский государственный технологический университет им. В.Г. Шухова;;1,76;3,19;5,01;6,62;6,48;5,61;6,16;6,96
17;Белгородский государственный национальный исследовательский университет;;3,07;2,72;3,22;3,94;5,09;5,13;8,71;11,33
19;Алтайская государственная академия образования имени В.М. Шукшина;;0,02;0;0;0;0;0;0;0
21;Благовещенский государственный педагогический университет;;7,76;18,43;5,2;11,24;9,96;6,06;12,8;26,24
23;Братский государственный университет;;0,69;0,33;0,11;0;0;0;0;0
24;Брянская государственная инженерно-технологическая академия;;0;0;0,12;0;0;0;0,31;0
25;Брянский государственный технический университет;;0;0;0;0;0,11;0;0,27;0,39
26;Брянский государственный университет имени академика И.Г. Петровского.;;0;0,07;0;0;0,11;0,11;0,11;0
27;Бурятский государственный университет;;1,19;1,07;1,42;1,85;4,63;2,01;2,25;3,18
28;Владивостокский государственный университет экономики и сервиса;;4,92;6,05;9,8;9,62;6,3;11,34;9,03;12,18
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;1,28;1,1;1,12;0,9;1,04;1,26;1,59;1,86
33;Волгоградский государственный архитектурно-строительный университет;;2,08;1,56;;;;;;
34;Волгоградский государственный социально-педагогический университет;;1,85;3,08;;5,39;4,11;7,54;5,24;4,26
35;Волгоградский государственный технический университет;;2,99;2,92;4,01;3,08;4,62;3,27;4,81;3,68
36;Волгоградский государственный университет;;0,07;0,07;0,36;0,47;1,12;0,71;1,45;2,06
39;Вологодский государственный университет;;0;0,08;0;0,09;0;0;0,1;0,1
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;0,57;0,8;1,27;1,77;0,54;1,07;3,94;0,75
41;Воронежский государственный университет инженерных технологий;;2,37;2,68;3,44;3,39;3,55;3,02;4,35;6,17
42;Воронежский государственный архитектурно-строительный университет;;2,03;2,35;;;;;;
43;Воронежский государственный педагогический университет;;1,19;1,08;0,97;0,45;0,34;0,27;0,33;0,16
44;Воронежский государственный технический университет;;0;0,7;0,22;2,18;2,29;2,07;1,96;2,59
45;Воронежский государственный университет ;;3,58;1,86;3,25;7,25;3,75;2,36;2,26;2,12
46;Восточно-Сибирский государственный университет технологий и управления;;6,94;6,34;4,2;3,42;4,17;4,52;3,25;3,72
48;Высшая школа народных искусств (институт);;0;0;0;0;0;0;3,57;2,63
49;Вятский государственный гуманитарный университет;;0,77;0,73;;;;;;
50;Вятский государственный университет;;0;0,17;0,53;1,11;1,07;1,06;1,44;0,88
51;Гжельский государственный художественно-промышленный институт;;0;0;0;0;0;0,07;0;2,88
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;0;0;0;0;0;0;0;0
53;Горно-Алтайский государственный университет;;0;0;0;0;0;0;0;0
54;Государственная академия славянской культуры;;0;0;;;;;;
55;Государственная классическая академия имени Маймонида;;0;;;;;;;
56;Государственная полярная академия;;;0;;;;;;
57;Государственный академический университет гуманитарных наук;;0;0,42;0,44;0;0;0,37;0;0,36
58;Государственный институт русского языка им. А.С. Пушкина;;21,49;19,4;11,36;36,73;29,17;34,93;30,73;32,99
59;Национальный исследовательский технологический университет МИСиС;;0,46;0,89;0,5;2,07;3,23;2,75;2,91;5,81
60;Государтвенный университет управления;;1,2;1,16;2,61;1,51;2,64;1,28;3,13;2,88
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;0;0;0;0;0;0;0;0
62;Дагестанский государственный педагогический университет;;0,24;0;0;0;0;0,01;0,56;0,72
63;Дагестанский государственный технический университет;;0,14;0,44;0,2;0,16;0;0,35;0,89;1,12
64;Дагестанский государственный университет;;0,32;0,96;0,33;0,17;0;0,4;0,21;0,34
66;Приамурский государственный университет имени Шолом-Алейхема;;0,91;0,92;0,22;0,97;4,08;9,89;5,16;4,37
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;1,13;1,8;1,65;3,16;2,37;1,45;3,1;4,44
72;Елецкий государственный университет им. И.А. Бунина;;0;0,11;0;0;0,14;0,37;0,2;0,2
76;Ивановский государственный университет;;3,57;4,1;3,37;4,82;3,47;4,56;4,6;4,58
77;Ивановский государственный химико-технологический университет;;0,72;1,96;1,61;2,11;1,35;3,59;3,56;5,34
