miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;86,18;85,97;86,06;82,92;83,71;80,76;81,61
2;Алтайская государственная педагогическая академия;;;84,19;86,35;87,21;84,39;84,49;83,04;85,31
3;Алтайский государственный технический университет им. И.И. Ползунова;;;82,74;81,33;80,42;80,34;80,26;78,57;77,84
4;Алтайский государственный университет;;;91,84;91,79;92,42;93,03;91,50;90,91;89,58
5;Амурский государственный университет;;;94,48;93,40;91,43;92,06;92,06;93,31;92,89
6;Амурский гуманитарно-педагогический государственный университет;;;93,20;92,31;91,53;89,92;88,98;88,89;87,5
7;Ангарская государственная техническая академия;;;77,31;77,36;77,78;79,17;78,02;78,02;77,78
9;Армавирская государственная педагогическая академия;;;95,87;91,89;91,55;91,08;91,35;90,15;88,67
11;Астраханский государственный университет;;;88,13;88,62;86,82;84,69;86,41;87,79;88,45
12;Байкальский государственный университет экономики и права;;;87,15;88,60;88,28;86,58;88,18;88,30;87,33
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;58,87;61,24;63,44;63,47;66,67;65,52;67,45
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;91,92;89,47;88,59;90,38;86,69;85,59;87,97
15;Башкирский государственный университет;;;88,51;89,15;89,92;93,28;91,91;91,60;87,54
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;85,77;85,32;86,39;82,55;81,65;84,72;84,57
17;Белгородский государственный национальный исследовательский университет;;;91,96;91,25;91,61;89,78;90,42;90,14;90,07
19;Алтайская государственная академия образования имени В.М. Шукшина;;;95,48;93,52;93,62;93,59;92,19;89,06;89,23
21;Благовещенский государственный педагогический университет;;;94,01;93,78;93,48;92,09;91,12;93,57;93,17
23;Братский государственный университет;;;89,16;88,61;88,39;84,76;86,73;85,33;85,88
24;Брянская государственная инженерно-технологическая академия;;;80,28;82,67;82,42;83,54;82,78;90,97;83,92
25;Брянский государственный технический университет;;;80,36;77,63;77,60;77,67;77,41;76,80;78,45
26;Брянский государственный университет имени академика И.Г. Петровского.;;;89,05;91,32;90,85;91,15;90,78;89,44;87,59
27;Бурятский государственный университет;;;92,28;92,49;90,27;92,15;90,02;91,15;90,48
28;Владивостокский государственный университет экономики и сервиса;;;90,12;90,20;90,32;91,29;89,38;86,47;83,63
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;80,37;94,19;76,70;77,58;77,97;78,77;78,86
33;Волгоградский государственный архитектурно-строительный университет;;;76,71;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;91,28;;91,13;89,79;91,22;91,14;89,44
35;Волгоградский государственный технический университет;;;80,15;80,33;79,34;77,40;77,46;76,97;76,43
36;Волгоградский государственный университет;;;94,91;95,02;95,08;95,43;92,62;92,48;92,42
39;Вологодский государственный университет;;;80,20;80,27;79,18;80,00;80,17;80,53;82,09
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;86,76;84,14;83,70;82,57;83,64;84,83;83,78
41;Воронежский государственный университет инженерных технологий;;;91,27;91,05;91,90;90,39;89,88;89,33;89,35
42;Воронежский государственный архитектурно-строительный университет;;;81,52;;;;;;
43;Воронежский государственный педагогический университет;;;84,06;85,52;85,30;83,48;83,33;82,87;83,44
44;Воронежский государственный технический университет;;;77,93;78,07;79,30;78,97;79,16;78,77;77,81
