miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;79;156;159;270;297;386;437;545;590
2;Алтайская государственная педагогическая академия;297;242;221;171;114;85;48;16;19
3;Алтайский государственный технический университет им. И.И. Ползунова;683;488;448;350;246;252;255;231;186
4;Алтайский государственный университет;430;328;247;183;112;100;107;133;139
5;Амурский государственный университет;0;0;24;80;94;128;101;133;123
6;Амурский гуманитарно-педагогический государственный университет;17;16;14;11;0;0;12;12;19
7;Ангарская государственная техническая академия;0;0;0;0;0;0;0;0;0
9;Армавирская государственная педагогическая академия;0;0;44;99;143;119;88;44;17
11;Астраханский государственный университет;554;619;639;716;638;753;944;1 051;1144
12;Байкальский государственный университет экономики и права;0;0;0;49;26;133;195;240;268
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;715;721;591;416;225;136;83;22;7
14;Башкирский государственный педагогический университет им. М. Акмуллы;0;0;85;19;35;40;77;139;194
15;Башкирский государственный университет;477;401;360;403;401;648;682;825;907
16;Белгородский государственный технологический университет им. В.Г. Шухова;0;0;0;31;49;63;66;59;69
17;Белгородский государственный национальный исследовательский университет;480;392;314;234;189;205;217;194;159
19;Алтайская государственная академия образования имени В.М. Шукшина;0;0;0;0;20;19;18;8;9
21;Благовещенский государственный педагогический университет;0;0;0;79;37;23;8;0;7
23;Братский государственный университет;38;19;30;47;61;71;64;39;20
24;Брянская государственная инженерно-технологическая академия;0;0;0;0;0;0;0;0;0
25;Брянский государственный технический университет;0;0;42;151;241;380;392;346;281
26;Брянский государственный университет имени академика И.Г. Петровского.;145;94;54;21;34;204;244;293;257
27;Бурятский государственный университет;100;75;69;68;84;106;185;261;344
28;Владивостокский государственный университет экономики и сервиса;492;458;348;294;241;240;326;462;633
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;121;101;80;61;76;169;1 014;1 304;1374
33;Волгоградский государственный архитектурно-строительный университет;86;64;50;;;;;;
34;Волгоградский государственный социально-педагогический университет;0;0;0;;180;291;415;341;295
35;Волгоградский государственный технический университет;1 757;1 410;1 279;1 201;1 151;1 125;1 008;1 002;998
36;Волгоградский государственный университет;26;44;56;38;64;129;247;178;119
39;Вологодский государственный университет;0;0;0;0;0;0;11;6;5
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;0;0;0;154;156;121;55;13;0
41;Воронежский государственный университет инженерных технологий;0;21;117;195;7;0;0;0;0
42;Воронежский государственный архитектурно-строительный университет;0;0;0;;;;;;
43;Воронежский государственный педагогический университет;0;0;0;0;0;0;0;0;0
44;Воронежский государственный технический университет;307;166;69;207;120;120;99;147;162
45;Воронежский государственный университет ;1 490;1 327;1 177;1 180;837;621;571;516;439
46;Восточно-Сибирский государственный университет технологий и управления;0;0;0;22;77;81;63;83;82
48;Высшая школа народных искусств (институт);0;0;0;0;0;6;0;0;0
49;Вятский государственный гуманитарный университет;0;0;0;;;;;;
50;Вятский государственный университет;251;158;53;56;111;173;438;530;665
51;Гжельский государственный художественно-промышленный институт;0;17;16;29;28;14;14;12;21
52;Глазовский государственный педагогический институт имени В.Г. Короленко;0;0;0;0;0;0;0;0;0
53;Горно-Алтайский государственный университет;0;0;0;0;0;0;17;29;52
54;Государственная академия славянской культуры;13;24;26;;;;;;
55;Государственная классическая академия имени Маймонида;20;20;;;;;;;
56;Государственная полярная академия;;;37;;;;;;
57;Государственный академический университет гуманитарных наук;0;0;0;0;55;44;78;117;150
58;Государственный институт русского языка им. А.С. Пушкина;0;0;0;11;11;11;0;0;13
59;Национальный исследовательский технологический университет МИСиС;197;198;348;153;47;20;5;0;0
60;Государтвенный университет управления;2 934;2 527;2 165;1 881;1 582;1 213;1 073;1 051;1072
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;589;530;493;550;497;442;440;526;587
62;Дагестанский государственный педагогический университет;0;0;0;84;75;11;10;10;10
63;Дагестанский государственный технический университет;0;0;0;0;0;0;0;0;0
64;Дагестанский государственный университет;0;41;60;161;158;292;521;744;760
66;Приамурский государственный университет имени Шолом-Алейхема;4;30;28;41;28;31;10;8;0
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;3;5;39;721;389;471;717;906;1061
72;Елецкий государственный университет им. И.А. Бунина;0;0;0;0;0;117;321;561;724
76;Ивановский государственный университет;0;0;3;91;68;144;245;315;365
77;Ивановский государственный химико-технологический университет;82;34;17;8;0;24;20;20;5
78;Ивановский государственный энергетический университет имени В.И. Ленина;0;0;0;0;16;0;0;0;0
79;Ижевский государственный технический университет имени М.Т. Калашникова;9;8;6;13;37;87;107;125;200
80;Ингушский государственный университет;0;0;0;0;0;0;0;0;0
