miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;100;100;100;100;100;100;100;100
2;Алтайская государственная педагогическая академия;;264,46;100;100;100;100;100;100;100
3;Алтайский государственный технический университет им. И.И. Ползунова;;100;100;100;91,94;99,58;100;100;100
4;Алтайский государственный университет;;59,87;98,54;98,09;95,96;73,07;93,73;99,26;99,21
5;Амурский государственный университет;;55,62;100;100;100;100;100;100;100
6;Амурский гуманитарно-педагогический государственный университет;;197,08;100;100;100;100;100;100;100
7;Ангарская государственная техническая академия;;100;100;100;100;100;100;100;100
9;Армавирская государственная педагогическая академия;;100;100;100;100;100;100;100;100
11;Астраханский государственный университет;;289,61;100;100;100;100;86,71;100;100
12;Байкальский государственный университет экономики и права;;100;100;100;100;100;100;100;100
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;99,81;96,11;88,25;94,81;96,3;86,99;91,04;84,3
14;Башкирский государственный педагогический университет им. М. Акмуллы;;100,06;100;100;100;100;100;100;100
15;Башкирский государственный университет;;89,56;91,01;97,32;95,77;99,49;99,2;100;100
16;Белгородский государственный технологический университет им. В.Г. Шухова;;99,96;99,97;98,95;98,67;100;99,86;98,44;98,5
17;Белгородский государственный национальный исследовательский университет;;99,33;92,12;94,77;84,56;92,97;92,83;94,49;99,55
19;Алтайская государственная академия образования имени В.М. Шукшина;;100;100;100;100;100;100;100;100
21;Благовещенский государственный педагогический университет;;100;100;100;100;100;100;100;100
23;Братский государственный университет;;100;100;100;100;100;100;100;100
24;Брянская государственная инженерно-технологическая академия;;100;100;100;100;100;100;100;100
25;Брянский государственный технический университет;;156,13;100;100;94,75;96,83;100;100;100
26;Брянский государственный университет имени академика И.Г. Петровского.;;172,14;100;100;96,64;98,07;98,16;98,15;100
27;Бурятский государственный университет;;100;100;100;98,98;100;98,09;99,11;100
28;Владивостокский государственный университет экономики и сервиса;;265,06;100;100;100;100;100;100;100
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;92,64;94,3;93,55;89,3;90,01;94,56;99,8;94,91
33;Волгоградский государственный архитектурно-строительный университет;;100;100;;;;;;
34;Волгоградский государственный социально-педагогический университет;;98,49;97,12;;100;100;100;100;100
35;Волгоградский государственный технический университет;;87,85;99,7;99,35;99,39;95,77;94,46;90,31;98,96
36;Волгоградский государственный университет;;104,53;94,41;98,37;98,02;99,3;99,91;99,53;99,6
39;Вологодский государственный университет;;160,89;97,44;100;100;100;100;100;100
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;87,36;59,71;78,48;80,51;98,78;98,3;99,12;97,33
41;Воронежский государственный университет инженерных технологий;;87,83;86,55;88,89;85,68;58,02;59,82;90,24;99,9
42;Воронежский государственный архитектурно-строительный университет;;79,79;91,25;;;;;;
43;Воронежский государственный педагогический университет;;280,14;98,09;100;100;100;100;100;100
44;Воронежский государственный технический университет;;87,1;80,53;90,92;94,33;83,93;84,94;76,16;86,46
45;Воронежский государственный университет ;;105,81;89,59;96,68;94,43;98,24;99,38;98,88;99,19
46;Восточно-Сибирский государственный университет технологий и управления;;98,9;100;100;100;100;100;100;100
48;Высшая школа народных искусств (институт);;100;100;100;100;100;100;100;100
49;Вятский государственный гуманитарный университет;;100;100;;;;;;
50;Вятский государственный университет;;95,58;98,57;100;91,04;100;100;100;100
51;Гжельский государственный художественно-промышленный институт;;238,89;100;100;100;100;100;100;100
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;100;100;100;100;100;100;100;100
53;Горно-Алтайский государственный университет;;241,65;100;100;100;100;100;100;100
54;Государственная академия славянской культуры;;712,47;100;;;;;;
55;Государственная классическая академия имени Маймонида;;590,48;;;;;;;
56;Государственная полярная академия;;;25,08;;;;;;
57;Государственный академический университет гуманитарных наук;;100;99,69;95,34;100;100;100;100;100
58;Государственный институт русского языка им. А.С. Пушкина;;100;100;100;100;100;100;100;100
59;Национальный исследовательский технологический университет МИСиС;;62,43;87,42;87,21;83,7;82,15;90,99;94,94;95,04
60;Государтвенный университет управления;;109,56;75,74;97,75;100;77,85;82,13;87,34;97,56
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;62,12;98,34;100;100;100;100;100;100
62;Дагестанский государственный педагогический университет;;756,51;100;100;100;100;100;0;0
63;Дагестанский государственный технический университет;;97,78;77,1;83,57;100;100;100;100;100
64;Дагестанский государственный университет;;106,98;100;100;100;100;100;100;100
66;Приамурский государственный университет имени Шолом-Алейхема;;100;100;100;100;100;100;100;100
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;294,8;98,71;96,13;82,05;96,95;83,95;80,9;91,28
72;Елецкий государственный университет им. И.А. Бунина;;97,98;100;99,25;99,5;100;100;100;100
76;Ивановский государственный университет;;213,73;100;100;100;100;100;100;100
77;Ивановский государственный химико-технологический университет;;86,74;98,99;99,01;99,76;99,47;100;100;99,91
78;Ивановский государственный энергетический университет имени В.И. Ленина;;123,18;95,44;100;98,59;92,42;100;96,07;97,34
79;Ижевский государственный технический университет имени М.Т. Калашникова;;45,44;21;13,66;83,78;92,84;98,82;98,53;95,42
80;Ингушский государственный университет;;100;100;100;100;100;100;100;0
82;Иркутский национальный исследовательский технический университет;;57,35;80,93;67,46;93,09;96,22;97,3;90,34;86,63
83;Иркутский государственный университет;;100;100;100;0;100;100;100;100
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;126,38;86,72;97,34;100;89,96;98,05;100;100
86;Казанский государственный архитектурно-строительный университет;;83,19;99,19;99,58;98,68;99,9;99,26;98,26;98,75
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;80,77;93,72;95,28;98,06;89,01;88,87;98,69;95,66
88;Казанский национальный исследовательский технологический университет;;182,75;72,61;51,59;88,66;81,29;89,54;88,61;59,29
91;Казанский государственный энергетический университет;;97;98,54;94,44;95,93;92,28;94,4;99,66;100
92;Калмыцкий государственный университет;;161,35;100;100;100;100;100;100;100
93;Калужский государственный университет им. К.Э. Циолковского;;100;100;100;100;100;100;100;100
95;Камчатский государственный университет имени Витуса Беринга;;78;100;100;100;100;89,63;0;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;100;100;0;100;100;100;100;100
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;0;100;100;100;99,59;100;100;100
99;Кемеровский государственный университет;;100;98,51;98,67;86,7;85,23;87,07;87,23;91,64
100;Кемеровский технологический институт пищевой промышленности;;225,98;100;92,76;93,31;82,44;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;100;100;94,45;100;100;100;100;100
103;Комсомольский-на-Амуре государственный технический университет;;377,06;100;100;100;100;100;45,66;100
104;Костромской государственный технологический университет.;;137,7;100;100;98,45;98,73;99,08;100;99,49
105;Костромской государственный университет имени Н.А. Некрасова;;99,75;99,16;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;530,7;95,38;97,01;91,14;96,49;97,72;98,69;95,57
108;Кубанский государственный технологический университет;;99,03;100;100;99,52;81,06;88,8;87,33;99,65
109;Кубанский государственный университет;;92,58;93,82;93,28;95,83;97,7;99,14;99,81;98,78
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;178,08;92,46;79,43;76,74;84,54;88,96;87,01;84,36
112;Курганский государственный университет;;420,94;0;100;100;100;100;100;100
113;Юго-Западный государственный университет;;100,05;99,96;98,73;99,59;100;100;100;100
114;Курский государственный университет;;553,55;100;100;100;100;100;100;100
116;Липецкий государственный педагогический университет;;292,49;100;100;100;100;100;100;100
117;Липецкий государственный технический университет;;100;100;100;100;100;100;100;100
118;Литературный институт имени А.М. Горького;;56,56;100;100;100;100;100;0;0
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;74,18;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;120,52;84,07;82,84;83,14;86,4;84,37;82,87;99,61
122;Майкопский государственный технологический университет;;87,74;100;100;100;100;100;100;100
123;Поволжский государственный технологический университет;;62,49;100;100;99,01;97,02;99,01;98,83;100
124;Марийский государственный университет;;212,51;100;100;81,87;100;100;100;100
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;111,81;100;100;100;100;100;100;100
127;Мордовский государственный университет им. Н.П. Огарёва;;122,76;95,72;98,18;97,53;93,95;79,57;70,5;69,57
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;84,2;86,14;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;100;93,95;97,09;100;100;100;100;100
131;Московский авиационный институт (национальный исследовательский университет);;73,63;83,49;95,63;93,97;92,19;91,66;93,25;95,13
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;88,97;93,05;88,21;87,72;84,95;95,76;99,29;97,77
133;Московский архитектурный институт (государственная академия);;100;96,91;100;100;100;100;100;100
134;МИРЭА - Российский технологический университет;;79,66;89,89;84,84;68,02;79,92;88,11;90,49;95,2
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;90,55;;;;;;;
138;Московский государственный индустриальный университет;;97,63;;;;;;;
140;Национальный исследовательский университет МИЭТ;;88,18;75,61;74,62;84,15;75,18;72,95;85,4;80,53
141;Московский государственный лингвистический университет;;100;99,92;100;100;98,1;99,73;100;100
143;Московский государственный гуманитарно-экономический университет;;61,16;100;100;100;100;77,68;100;100
144;Московский государственный строительный университет;;50,44;100;97,05;93,82;98,31;96,93;97,48;99,18
146;Московский государственный машиностроительный университет (МАМИ);;76,56;69,78;;;;;;
147;Московский государственный технический университет имени Н.Э. Баумана;;56,39;69,16;73,18;72,86;82,39;80,8;80,04;83,76
148;Московский государственный технологический университет СТАНКИН;;30;98,89;64,4;53,01;75,2;92,45;84,02;81,99
149;Московский государственный университет экономики, статистики и информатики (МЭСИ);;94,74;;;;;;;
150;Московский государственный университет геодезии и картографии (МИИГАиК);;114,44;98,86;97,33;99,13;99,15;97,4;98,76;97,6
151;Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство);;96,8;99,84;96,62;98,53;94,23;95,78;95,91;98
153;Московский государственный университет леса;;100;100;;;;;;
154;Московский государственный университет печати имени Ивана Федорова;;100;100;;;;;;
155;Московский государственный университет пищевых производств;;81,43;98,43;;99,25;100;100;73,24;72,42
156;Московский государственный университет приборостроения и информатики;;94,06;;;;;;;
158;Московский государственный университет технологий и управления имени К.Г.Разумовского;;105,53;100;100;100;100;100;100;100
159;Московская государственная художественно-промышленная академия имени С.Г. Строганова;;102,3;100;100;100;100;100;100;100
160;Московский педагогический государственный университет;;99,98;99,96;97,12;98,03;100;100;99,92;100
161;Московский физико-технический институт (государственный университет);;78,74;89,41;90,56;91,71;93,04;95,18;86,35;92,14
162;Национальный исследовательский университет МЭИ;;77,05;79,73;77,41;85,44;77,53;78,49;92,22;90,53
163;Мурманский арктический государственный университет;;141,9;100;100;100;100;100;100;100
164;Набережночелнинский институт социально-педагогических технологий и ресурсов;;100;100;100;0;100;100;100;100
165;Национальный исследовательский ядерный университет МИФИ;;84,9;91,87;93,75;97,69;96,68;94,78;95,52;96,08
166;Нижегородский  осударственный архитектурно-строительный университет;;88,36;86,9;90,61;88,93;74,66;77,55;63,54;59,13
167;Нижегородский государственный лингвистический университет им. Н.А.Добролюбова;;95,37;100;100;100;100;100;100;0
168;Нижегородский государственный педагогический университет имени Козьмы Минина (Мининский университет);;100;96,08;96,98;93,47;90,55;79,77;98,57;100
169;Нижегородский государственный технический университет им. Р.Е. Алексеева;;83,17;84,84;87,27;92,55;87,34;91,4;93,62;89,46
170;Нижегородский государственный университет им. Н.И.Лобачевского;;96,1;86,87;92,99;90,24;90,95;97,95;99,33;96,86
172;Нижнетагильская государственная социально-педагогическая академия;;;;;;;;;
173;Новгородский государственный университет имени Ярослава Мудрого.;;98,74;98,15;98,89;96,54;98,7;100;100;100
174;Новосибирская государственная архитектурно-художественная академия;;86,02;100;100;100;100;74,11;95,59;83,45
175;Новосибирский государственный архитектурно-строительный университет (Сибстрин);;99,3;100;94,52;94,52;88,51;97,72;62,24;77,89
176;Новосибирский государственный педагогический университет;;95,02;100;100;100;100;100;100;100
177;Новосибирский государственный технический университет;;92,7;91,12;89,43;97,28;99,32;100;96,36;88,75
178;Новосибирский национальный исследовательский государственный университет;;65,64;90,2;92,93;88,74;96,68;96,69;97,17;95,51
