miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;32 722;34 979,8;34739,6;35750,5;32631,6;39626,1;48949,3;41601,9;58764,5
2;Алтайская государственная педагогическая академия;19 891,6;20 093,2;27982,1;28496,1;28669,5;28098,2;27891,8;28310,5;26948,5
3;Алтайский государственный технический университет им. И.И. Ползунова;43 480,3;55 138,9;68135,8;50319,6;60535,1;47325,4;44032,1;43107,3;47512,8
4;Алтайский государственный университет;127 370;89 627,5;163524,2;144533,9;210261,8;194069,6;130668;185826,6;196480,1
5;Амурский государственный университет;32 289,9;37 135,5;39284,5;42607,1;48143,3;48088,7;48651,5;60666,8;63843,3
6;Амурский гуманитарно-педагогический государственный университет;28 902,8;31 688,8;34782,1;18431,9;15149,4;12797,3;13415,6;10702,7;8396,9
7;Ангарская государственная техническая академия;10 740;11 650;12555,6;13369,4;14322,8;10272,7;9073,7;6620,8;10111,9
9;Армавирская государственная педагогическая академия;21 062,7;17 760,6;22059,3;18328;17106;17880;13135,7;11393,5;12520,7
11;Астраханский государственный университет;107 392,5;112 836;20498,4;36363,9;35443,5;31787,7;44291,1;44089;19187,2
12;Байкальский государственный университет экономики и права;96 681,8;96 954;97005,4;94128,5;69355,9;58792,2;56904,6;49727;47457,2
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;63 523,5;106 350,3;121260,1;127165,9;113818,1;202729,7;226949,2;340197,8;403214
14;Башкирский государственный педагогический университет им. М. Акмуллы;51 371,1;34 848,2;48077,9;46815,2;47896,5;49435,4;22488,2;25548,7;28818,8
15;Башкирский государственный университет;170 048,7;130 015,9;162431;152805,4;155506;164915,1;178269,7;209936,2;170296,3
16;Белгородский государственный технологический университет им. В.Г. Шухова;240 673,5;200 134,2;252663,1;222502;203509,4;221655,4;252554,9;319738,8;334277,7
17;Белгородский государственный национальный исследовательский университет;667 597;673 208,8;909808,8;1010000;738593,4;638428,5;529242,8;824658,1;929777,9
19;Алтайская государственная академия образования имени В.М. Шукшина;18 297,2;18 360;17268,5;6320,9;6671,5;5760;5383;5640;4874
21;Благовещенский государственный педагогический университет;33 276;31 494,3;12248,3;12366,1;9599,8;11136,4;12986,2;12196,3;14918
23;Братский государственный университет;64 205,1;44 249,9;51086,6;38320,1;39701,3;47173;48827,2;47428,1;52814,1
24;Брянская государственная инженерно-технологическая академия;11 870,5;6 491,8;14893,9;14358,9;11857,9;10783,2;8798,1;13636,7;7062,9
25;Брянский государственный технический университет;21 280,1;22 654,7;28303,6;31909;45705,6;81899,8;92986,4;101428,8;99751,4
26;Брянский государственный университет имени академика И.Г. Петровского.;29 594,6;27 303,5;23193,5;20935,8;22296;20698,7;21654,9;21548,3;21241,9
27;Бурятский государственный университет;45 001,2;45 622,4;61415,8;45447,8;45384,8;32293,2;30541;24823;23405,9
28;Владивостокский государственный университет экономики и сервиса;117 760,6;153 647;54735,7;58325,8;51664,9;46193;38120,2;37441,1;39598,1
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;170 294,2;163 076,4;194318,8;179342,7;179199,3;157439,2;183704,6;177416;110043,8
33;Волгоградский государственный архитектурно-строительный университет;21 445,2;21 051,4;22142,1;;;;;;
34;Волгоградский государственный социально-педагогический университет;34 097,8;11 849;30859,6;;30860;28111,3;27359,2;24921;25991
35;Волгоградский государственный технический университет;247 559,4;246 855,1;342567;317640;331156;424526,5;498854,1;453445,7;452985,4
36;Волгоградский государственный университет;59 159,5;44 235,9;45887,3;46162,5;47307,7;54477,8;72946,6;87621,7;83078,3
39;Вологодский государственный университет;21 772;27 360;37472,9;35587,8;39593,6;18772,9;26707,3;30018,7;61922,3
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;25 724,9;29 254,9;22129,2;21758;23352,8;45299,7;57049,7;74020,9;28661,4
41;Воронежский государственный университет инженерных технологий;51 408,1;45 286;33833,8;45442,4;36115,4;56932;39997;30978,4;60715,4
42;Воронежский государственный архитектурно-строительный университет;89 915,3;66 999,6;49437,2;;;;;;
43;Воронежский государственный педагогический университет;6 085,6;20 987,5;10988,7;20986,9;16207,4;18214,8;22527,2;32631,5;22951,7
44;Воронежский государственный технический университет;188 858,3;93 499,2;98636,4;134199,4;208120,4;215530,9;219792;253317,4;144299,6
45;Воронежский государственный университет ;219 952,2;303 902,3;416051,7;351744;306610,1;227192,8;242621,3;260629,5;178711,8
46;Восточно-Сибирский государственный университет технологий и управления;46 653;63 461,6;47876,5;48807,7;35728;28488,6;27509,1;30505,6;18083,5
48;Высшая школа народных искусств (институт);3 704,8;5 378,3;10758,1;8338;12892;12266,5;11399,3;11762,5;11810
49;Вятский государственный гуманитарный университет;25 361;19 322,2;22075,1;;;;;;
50;Вятский государственный университет;71 755,4;55 670,7;47282,4;56777,5;96248,9;93513,7;97272,6;107057,9;112596,2
51;Гжельский государственный художественно-промышленный институт;1 445,5;6 356;7724,3;4658,3;5603,2;7206,6;7927,3;6332,5;7967
52;Глазовский государственный педагогический институт имени В.Г. Короленко;3 187;8 750,2;8603,8;8330;8498,7;8421,3;9626,8;9599,6;8553,1
53;Горно-Алтайский государственный университет;28 638;34 995,3;18814,4;20634,6;21840,6;20139,2;18532,7;17625,5;16232,3
54;Государственная академия славянской культуры;9 874,8;5 343,5;2106,9;;;;;;
55;Государственная классическая академия имени Маймонида;947;10 905,9;;;;;;;
56;Государственная полярная академия;;;1337,4;;;;;;
57;Государственный академический университет гуманитарных наук;9 900,4;11 920,7;32449,3;49349,5;42776,7;56586,1;83854,3;100803,2;93640,9
