miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;130;121;101;105;94;87;100
2;Алтайская государственная педагогическая академия;;;93;97;109;96;85;91;93
3;Алтайский государственный технический университет им. И.И. Ползунова;;;199;178;117;120;109;97;120
4;Алтайский государственный университет;;;269;260;254;284;282;304;329
5;Амурский государственный университет;;;76;68;66;62;62;66;74
6;Амурский гуманитарно-педагогический государственный университет;;;40;36;21;15;9;12;12
7;Ангарская государственная техническая академия;;;11;10;5;7;9;7;12
9;Армавирская государственная педагогическая академия;;;90;180;217;245;220;193;184
11;Астраханский государственный университет;;;235;208;163;150;145;152;181
12;Байкальский государственный университет экономики и права;;;486;347;306;243;207;188;207
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;128;135;138;135;121;106;132
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;188;189;195;171;149;148;134
15;Башкирский государственный университет;;;593;583;496;438;368;360;395
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;457;449;480;416;330;340;312
17;Белгородский государственный национальный исследовательский университет;;;680;1 093;1 186;1 079;1 289;1 490;1748
19;Алтайская государственная академия образования имени В.М. Шукшина;;;37;38;37;27;24;15;23
21;Благовещенский государственный педагогический университет;;;28;21;23;26;30;27;27
23;Братский государственный университет;;;163;123;61;51;36;17;37
24;Брянская государственная инженерно-технологическая академия;;;31;27;17;34;40;42;53
25;Брянский государственный технический университет;;;149;115;112;120;113;97;104
26;Брянский государственный университет имени академика И.Г. Петровского.;;;130;121;99;107;98;109;118
27;Бурятский государственный университет;;;271;403;387;281;278;271;283
28;Владивостокский государственный университет экономики и сервиса;;;311;256;197;68;56;58;60
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;380;348;323;260;225;240;250
33;Волгоградский государственный архитектурно-строительный университет;;;204;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;160;;80;45;34;30;47
35;Волгоградский государственный технический университет;;;245;245;298;286;270;256;267
36;Волгоградский государственный университет;;;269;211;168;161;153;164;189
39;Вологодский государственный университет;;;123;98;59;35;27;26;45
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;59;73;88;80;84;98;108
41;Воронежский государственный университет инженерных технологий;;;137;111;98;64;50;42;45
42;Воронежский государственный архитектурно-строительный университет;;;221;;;;;;
43;Воронежский государственный педагогический университет;;;87;104;105;98;82;90;110
44;Воронежский государственный технический университет;;;225;203;361;351;348;347;338
45;Воронежский государственный университет ;;;652;733;697;611;577;559;570
46;Восточно-Сибирский государственный университет технологий и управления;;;219;199;147;130;90;76;75
48;Высшая школа народных искусств (институт);;;19;16;4;3;6;12;16
49;Вятский государственный гуманитарный университет;;;197;;;;;;
50;Вятский государственный университет;;;151;340;306;296;300;271;211
51;Гжельский государственный художественно-промышленный институт;;;26;25;30;44;44;41;59
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;17;8;5;3;3;8;10
