miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;7 556,5;8124;1958,2;1964,6;2334;0;0;0
2;Алтайская государственная педагогическая академия;;0;0;1393,9;1345,3;0;0;0;0
3;Алтайский государственный технический университет им. И.И. Ползунова;;3 188,2;1706,6;1820,4;3386,6;489,8;408,9;0;515
4;Алтайский государственный университет;;0;0;0;0;0;0;1081;0
5;Амурский государственный университет;;0;0;0;0;0;0;0;963,6
6;Амурский гуманитарно-педагогический государственный университет;;4 537,7;6174,9;6565,9;5044,6;3605,5;2625;670,1;1014,1
7;Ангарская государственная техническая академия;;0;0;0;0;0;0;0;0
9;Армавирская государственная педагогическая академия;;0;0;0;0;0;0;0;0
11;Астраханский государственный университет;;0;0;939,8;2696,7;2115,2;4573,2;3996,1;1094,9
12;Байкальский государственный университет экономики и права;;1 750,6;3274,4;2641,4;0;0;0;0;0
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;928,2;0;0;1114,5;0;0;0;0
14;Башкирский государственный педагогический университет им. М. Акмуллы;;3 193;0;0;0;0;0;0;0
15;Башкирский государственный университет;;5 897,1;9367,6;14150,6;4479,3;9675;16161,1;233,1;1181,7
16;Белгородский государственный технологический университет им. В.Г. Шухова;;1 192,4;755,5;334;438,6;267,5;3787,5;4058,6;0
17;Белгородский государственный национальный исследовательский университет;;6 090;3688,2;3298,5;10113,5;6633,6;0;0;135
19;Алтайская государственная академия образования имени В.М. Шукшина;;1 333,1;0;0;0;0;0;0;0
21;Благовещенский государственный педагогический университет;;1 087,4;1147,8;2716,7;0;0;0;0;0
23;Братский государственный университет;;0;0;0;0;0;0;0;0
24;Брянская государственная инженерно-технологическая академия;;0;0;0;0;0;0;0;0
25;Брянский государственный технический университет;;0;0;0;0;225;255;0;0
26;Брянский государственный университет имени академика И.Г. Петровского.;;0;0;0;0;0;0;0;0
27;Бурятский государственный университет;;3 233,7;768,5;1693,7;897,6;4110,9;5855,9;1286,8;1000
28;Владивостокский государственный университет экономики и сервиса;;195,6;471,1;0;401,5;418,7;449;289,5;0
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;1 322,4;5871,1;1896,8;1506,6;1925,3;495,9;2606;1410,8
33;Волгоградский государственный архитектурно-строительный университет;;0;0;;;;;;
34;Волгоградский государственный социально-педагогический университет;;0;2904;;1868,3;0;0;0;0
35;Волгоградский государственный технический университет;;502;6436,3;3157,3;373,5;2638,2;3481,4;0;9269,1
36;Волгоградский государственный университет;;0;0;0;0;0;0;0;0
39;Вологодский государственный университет;;0;0;2353,3;0;0;0;0;0
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;715,2;0;0;210,5;560,5;0;0;0
41;Воронежский государственный университет инженерных технологий;;0;0;317,5;0;1400,6;2429,4;3057,5;0
42;Воронежский государственный архитектурно-строительный университет;;0;0;;;;;;
43;Воронежский государственный педагогический университет;;369,2;0;0;0;0;0;0;0
44;Воронежский государственный технический университет;;1 227;1397;1379,5;0;0;0;984;0
45;Воронежский государственный университет ;;0;43,2;1990,9;1757,1;11078;2400;0;10047,3
46;Восточно-Сибирский государственный университет технологий и управления;;1 724,6;4890,7;4427,5;4992,6;3926,1;2043,7;2130,1;4497,6
48;Высшая школа народных искусств (институт);;0;0;0;0;0;0;0;0
49;Вятский государственный гуманитарный университет;;0;0;;;;;;
50;Вятский государственный университет;;795,1;527,2;328,7;354,7;0;0;1993,2;2173,8
51;Гжельский государственный художественно-промышленный институт;;0;0;0;125;50;52,5;0;0
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;86,8;0;0;0;0;0;0;0
53;Горно-Алтайский государственный университет;;224;3311,7;1032;559,3;1582,9;3234,9;3164,8;0
54;Государственная академия славянской культуры;;0;0;;;;;;
55;Государственная классическая академия имени Маймонида;;0;;;;;;;
56;Государственная полярная академия;;;0;;;;;;
57;Государственный академический университет гуманитарных наук;;0;0;3941,7;0;0;0;0;0
58;Государственный институт русского языка им. А.С. Пушкина;;0;0;0;0;0;0;0;0
59;Национальный исследовательский технологический университет МИСиС;;5 511;6966,4;10123,9;4644,2;4710;7712,2;4262,8;88719,3
60;Государтвенный университет управления;;0;0;0;0;0;0;0;0
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;0;0;0;0;0;0;0;0
62;Дагестанский государственный педагогический университет;;0;0;0;0;0;0;0;0
63;Дагестанский государственный технический университет;;0;0;0;0;0;0;0;0
64;Дагестанский государственный университет;;0;2600;6021,6;3237,5;5361,5;723,5;722,4;0
66;Приамурский государственный университет имени Шолом-Алейхема;;70;70;0;0;0;0;0;0
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;0;0;0;0;0;0;0;0
72;Елецкий государственный университет им. И.А. Бунина;;0;0;0;428,7;0;0;0;0
76;Ивановский государственный университет;;0;0;0;0;0;0;0;0
77;Ивановский государственный химико-технологический университет;;799,9;1199,1;130,4;1326,7;9,7;163,6;0;0
78;Ивановский государственный энергетический университет имени В.И. Ленина;;0;0;1100;376;927,3;1596,7;2687;1850
79;Ижевский государственный технический университет имени М.Т. Калашникова;;389,8;21147,5;0;877,2;2442;3153,4;4962;3548,6
80;Ингушский государственный университет;;0;0;0;0;0;0;0;0
82;Иркутский национальный исследовательский технический университет;;3 065,5;211,1;627,5;1930;1175,3;4527;3381,7;0
83;Иркутский государственный университет;;8 645,1;12686;20904,7;14872,9;14444,4;12719,3;19354,1;17747,9
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;643,6;6835,3;2500;0;1983,5;0;0;0
86;Казанский государственный архитектурно-строительный университет;;0;0;0;0;0;0;0;0
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;1 343,2;4090,8;12126,2;6129,9;3669,6;5954,1;3948,1;3390,4
88;Казанский национальный исследовательский технологический университет;;1 379,7;0;0;1825,2;2302,6;596,6;5528,6;5515,9
91;Казанский государственный энергетический университет;;733,2;38;0;0;0;0;0;0
92;Калмыцкий государственный университет;;950;1764,8;3191,1;950;131,4;2542,4;0;2925,7
93;Калужский государственный университет им. К.Э. Циолковского;;0;0;0;0;0;0;0;0
95;Камчатский государственный университет имени Витуса Беринга;;500;600;60;0;0;0;0;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;0;0;0;0;0;0;0;0
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;0;0;0;0;0;0;0;0
99;Кемеровский государственный университет;;0;460,4;1838,3;311,9;1209,3;0;0;1233,8
100;Кемеровский технологический институт пищевой промышленности;;0;8000;0;0;539,5;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;0;0;0;0;0;0;0;0
103;Комсомольский-на-Амуре государственный технический университет;;0;0;0;0;0;0;0;0
104;Костромской государственный технологический университет.;;0;0;0;0;0;0;0;0
105;Костромской государственный университет имени Н.А. Некрасова;;0;0;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;0;586;903;1431,3;1404,6;0;388,8;986,1
108;Кубанский государственный технологический университет;;1 080;984;610;0;0;0;0;0
109;Кубанский государственный университет;;607,5;419,7;1148,8;0;0;0;395,1;0
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;0;0;0;0;0;0;0;0
112;Курганский государственный университет;;0;0;0;0;0;0;0;0
113;Юго-Западный государственный университет;;614;0;13415,1;2958;0;19578,9;12318,6;0
114;Курский государственный университет;;0;0;0;243,9;0;0;894,2;137,2
116;Липецкий государственный педагогический университет;;0;0;0;0;50;475;626,6;624
117;Липецкий государственный технический университет;;1 841,3;2497,2;0;1001,9;585;738,2;919,7;36,3
118;Литературный институт имени А.М. Горького;;0;0;0;0;0;0;0;0
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;804,5;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;18,2;0;0;733,3;0;0;322;1274,8
122;Майкопский государственный технологический университет;;0;0;0;0;0;0;0;0
123;Поволжский государственный технологический университет;;5 250,6;2111,7;1116,8;5268,2;3310,1;0;2055;4653,1
124;Марийский государственный университет;;0;2645,1;4341,9;5953,7;677,7;5208,5;3709;6694
