miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;86,11;88,74;88,72;90,93;90,36;89,95;89,25;86,86
2;Алтайская государственная педагогическая академия;;78,37;79,32;78,8;78,61;78,76;78,37;78,14;80,36
3;Алтайский государственный технический университет им. И.И. Ползунова;;68,2;67,04;69,38;70,39;73,5;71,91;72,76;74,82
4;Алтайский государственный университет;;75,51;80,56;82,36;82,11;81,82;80,32;81,77;82,1
5;Амурский государственный университет;;56,48;59,49;63,72;70,87;71,8;75,33;75,37;75,84
6;Амурский гуманитарно-педагогический государственный университет;;67,17;78,09;79,14;75,47;77,99;77,26;78,77;77,88
7;Ангарская государственная техническая академия;;69,23;78,99;83,77;85,86;85,37;87,54;87,39;87,54
9;Армавирская государственная педагогическая академия;;78,95;78,16;80,09;81,31;82,82;81,43;81,63;81,19
11;Астраханский государственный университет;;74,68;73,75;74,64;75,32;76,48;75,45;75,15;75,14
12;Байкальский государственный университет экономики и права;;75,87;75,46;73,73;73,94;73,5;71,62;74,99;74,25
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;62,97;59,13;59,7;57,95;56,57;51,29;52,18;48,8
14;Башкирский государственный педагогический университет им. М. Акмуллы;;64,25;72,75;72,63;74,72;73,9;74,86;75,02;75,63
15;Башкирский государственный университет;;75,83;79,07;78,47;84,11;90,05;86,34;85,25;89,3
16;Белгородский государственный технологический университет им. В.Г. Шухова;;67,1;68,38;68,9;70,37;71,83;72,1;73,19;74,27
17;Белгородский государственный национальный исследовательский университет;;69,57;75,02;77,52;78,52;83,03;82,96;83,58;84,8
19;Алтайская государственная академия образования имени В.М. Шукшина;;70,53;79,92;85,43;91,36;88,28;89,3;92,28;85,07
21;Благовещенский государственный педагогический университет;;71,77;70,89;77,23;80,43;79,11;80,09;81,31;79,8
23;Братский государственный университет;;70,72;67,05;67,48;67,47;67,12;68,23;69,68;65,42
24;Брянская государственная инженерно-технологическая академия;;68,76;73,15;75,35;77,07;81,62;82,7;82,77;84,51
25;Брянский государственный технический университет;;76,44;80,19;78,72;81,08;77,19;75,9;75,21;75,11
26;Брянский государственный университет имени академика И.Г. Петровского.;;76,89;77,63;81,84;83,95;84,75;84,95;83,56;83,69
27;Бурятский государственный университет;;72,32;76,12;75,57;76,57;90,23;89,62;92,1;92,35
28;Владивостокский государственный университет экономики и сервиса;;53,73;59,78;63,78;67,72;74,08;75,9;79,59;77,35
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;65,07;66,27;69,95;72,48;72,88;72,77;71,9;71,63
33;Волгоградский государственный архитектурно-строительный университет;;71,9;71,35;;;;;;
34;Волгоградский государственный социально-педагогический университет;;74,72;77,77;;79,47;82,69;82,86;82,12;83,1
35;Волгоградский государственный технический университет;;71,46;75,62;77,45;78,51;78,61;75,7;80,13;77,22
36;Волгоградский государственный университет;;76,43;78,48;79,84;79,06;79,43;77,97;79,97;79,1
39;Вологодский государственный университет;;67,4;68,55;71,14;70,9;71,61;73,93;75,6;77,21
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;74,81;80,66;89,92;83,98;81,21;83,6;84,28;80,17
41;Воронежский государственный университет инженерных технологий;;69,52;81,01;80,24;80,53;82,28;83,48;83,83;83
42;Воронежский государственный архитектурно-строительный университет;;74,68;69,67;;;;;;
43;Воронежский государственный педагогический университет;;71,94;73,41;75,47;75,77;75,9;76,51;76,96;76,74
44;Воронежский государственный технический университет;;73,49;76,07;76,59;74,36;90,71;88,99;86,62;73,27
45;Воронежский государственный университет ;;76,71;77,74;77,11;77,12;78,17;78,34;76,55;75,86
46;Восточно-Сибирский государственный университет технологий и управления;;77,03;80,91;89,15;83,38;93,46;83,39;80,36;79,77
48;Высшая школа народных искусств (институт);;76,11;73,47;92,31;93,1;92,31;92;88,89;100
49;Вятский государственный гуманитарный университет;;69,54;68,61;;;;;;
50;Вятский государственный университет;;70,01;70,2;70,24;72,73;77,47;79,06;79,08;80,89
51;Гжельский государственный художественно-промышленный институт;;76,51;81,73;79,6;82,72;95,64;80;82,26;83,98
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;95,69;82,63;81,17;78,94;77,24;72,22;70,93;69,6
53;Горно-Алтайский государственный университет;;71,08;73,6;72,26;74,42;76,71;81,65;79,87;79,58
54;Государственная академия славянской культуры;;46,59;39,77;;;;;;
55;Государственная классическая академия имени Маймонида;;56,43;;;;;;;
56;Государственная полярная академия;;;70,8;;;;;;
57;Государственный академический университет гуманитарных наук;;33,09;24,43;43,55;71,97;66,55;60,3;65,38;69,32
58;Государственный институт русского языка им. А.С. Пушкина;;60,73;67,81;66,35;68,15;77,29;85,22;85,76;78,96
59;Национальный исследовательский технологический университет МИСиС;;79,97;73,29;78,66;75,23;78,37;77,65;73,59;66,83
60;Государтвенный университет управления;;78,81;83,45;83,65;83,14;92,63;84,27;83,06;81,91
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;58,09;58,09;59,42;67,65;64,52;64,4;65,38;64,15
62;Дагестанский государственный педагогический университет;;76,29;73,18;75,96;78,71;79,36;89,69;91,49;79,46
63;Дагестанский государственный технический университет;;71,84;67,14;75,67;80,21;87,75;88,28;79,57;79,53
64;Дагестанский государственный университет;;83,49;87,38;83,54;84,92;76,97;79,41;84,51;82,48
66;Приамурский государственный университет имени Шолом-Алейхема;;77,89;79,39;82,04;80,73;77,99;79,26;82,24;77,61
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;65,71;64,88;67,66;66,61;67,62;67,16;67,66;68,03
72;Елецкий государственный университет им. И.А. Бунина;;71,5;71,34;76,83;78,78;80,33;82,63;83,82;84,51
76;Ивановский государственный университет;;80,6;80,48;74,35;84,34;84,47;85,83;90,44;88,71
77;Ивановский государственный химико-технологический университет;;83,46;82,39;84,22;84,86;85,37;85,84;85,96;83,65
78;Ивановский государственный энергетический университет имени В.И. Ленина;;67,48;68,49;68,14;70,24;70,65;69,72;69,32;69,17
79;Ижевский государственный технический университет имени М.Т. Калашникова;;65,31;66,85;69,27;70,72;69,98;68,99;69,91;70,54
80;Ингушский государственный университет;;79,08;70,47;81,97;83,62;84,02;83,99;79,66;77,52
82;Иркутский национальный исследовательский технический университет;;65,72;66,19;69,23;72,61;74,82;75,38;77,59;74,16
83;Иркутский государственный университет;;71,77;72;73,28;72,59;73,43;77,7;78,62;81,73
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;68,73;76,53;76,94;79,33;77,21;79,53;76,51;78,9
86;Казанский государственный архитектурно-строительный университет;;62,34;74,9;80,44;82,98;80,57;82,33;81,47;80,97
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;68,77;67,11;70,53;75,4;75,47;75,27;74,02;73,92
88;Казанский национальный исследовательский технологический университет;;70,2;71,67;80,14;78,92;80,06;81,84;84,59;85,44
91;Казанский государственный энергетический университет;;71,28;75,59;73,26;75,56;75,61;76,28;77,78;81,3
92;Калмыцкий государственный университет;;69,6;69,25;69,66;73,52;73,81;71,84;71,99;71,33
93;Калужский государственный университет им. К.Э. Циолковского;;68,74;74,41;73,6;73,86;73,76;74,94;79,53;79,51
95;Камчатский государственный университет имени Витуса Беринга;;71,37;63,44;62,1;70,34;80,1;82,62;82,46;
