miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;2 204;2 064;1 783;1 559;1 534;1 395;1 333;1 522;1459
2;Алтайская государственная педагогическая академия;3 141;2 923;2 967;3 299;3 122;3 234;3 457;3 527;3449
3;Алтайский государственный технический университет им. И.И. Ползунова;4 764;4 412;4 108;3 885;3 113;2 805;2 657;2 553;2349
4;Алтайский государственный университет;3 654;3 669;3 188;2 851;3 449;3 283;3 264;2 949;2946
5;Амурский государственный университет;2 558;2 209;1 994;1 799;1 885;1 628;1 388;1 142;924
6;Амурский гуманитарно-педагогический государственный университет;1 569;1 662;1 801;1 676;1 485;1 508;1 392;1 565;1527
7;Ангарская государственная техническая академия;1 304;1 436;1 389;1 139;975;1 007;1 124;1 094;1035
9;Армавирская государственная педагогическая академия;3 928;4 836;4 411;4 073;3 940;4 004;4 052;3 985;3947
11;Астраханский государственный университет;6 607;6 540;5 839;5 727;5 020;4 823;4 407;4 149;3710
12;Байкальский государственный университет экономики и права;6 943;6 811;7 063;5 548;5 079;5 320;4 757;4 899;4336
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;0;0;61;208;411;592;719;768;952
14;Башкирский государственный педагогический университет им. М. Акмуллы;4 234;3 347;2 920;3 524;4 182;4 934;5 671;5 640;5802
15;Башкирский государственный университет;5 083;4 725;4 865;4 846;6 095;6 283;5 751;5 989;5573
16;Белгородский государственный технологический университет им. В.Г. Шухова;8 285;8 474;7 713;7 655;8 095;7 435;7 597;7 328;6291
17;Белгородский государственный национальный исследовательский университет;8 223;7 557;6 932;6 746;6 675;6 610;6 589;5 302;5794
19;Алтайская государственная академия образования имени В.М. Шукшина;2 331;2 083;1 806;1 471;1 278;1 343;1 527;1 762;2081
21;Благовещенский государственный педагогический университет;1 320;1 256;1 262;1 122;1 295;1 341;1 386;1 322;1343
23;Братский государственный университет;3 204;2 958;2 583;2 409;1 941;1 838;1 769;1 664;1695
24;Брянская государственная инженерно-технологическая академия;1 611;1 389;1 300;1 214;1 061;1 108;1 018;923;957
25;Брянский государственный технический университет;3 026;3 233;3 123;2 972;3 044;2 906;2 874;2 850;2649
26;Брянский государственный университет имени академика И.Г. Петровского.;4 056;3 566;2 796;3 040;2 839;2 917;3 015;2 820;2729
27;Бурятский государственный университет;3 924;3 620;3 308;3 896;3 318;3 234;2 996;2 380;1802
