miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;30,08;32,46;30,14;34,49;48,47;53,66;59,79
2;Алтайская государственная педагогическая академия;;;29,11;30,06;31,77;32,81;46,47;51,31;55,08
3;Алтайский государственный технический университет им. И.И. Ползунова;;;28,50;29,12;32,39;38,43;45,71;48,67;52,86
4;Алтайский государственный университет;;;38,29;39,03;42,08;43,03;50,62;55,98;56,61
5;Амурский государственный университет;;;53,48;54,92;55,48;62,98;76,89;82,67;89,69
6;Амурский гуманитарно-педагогический государственный университет;;;48,32;51,11;51,92;59,07;81,46;87,47;90,38
7;Ангарская государственная техническая академия;;;45,29;50,74;47,83;52,87;73,83;85,11;86,63
9;Армавирская государственная педагогическая академия;;;33,09;35,90;42,67;46,89;57,78;63,29;66,87
11;Астраханский государственный университет;;;31,82;34,71;36,47;42,70;56,04;58,67;59,2
12;Байкальский государственный университет экономики и права;;;52,28;50,43;53,44;61,47;76,99;77,78;86,27
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;51,79;61,19;70,84;90,32;112,35;126,84;127,56
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;40,56;44,37;45,22;48,50;61,82;71,93;68,94
15;Башкирский государственный университет;;;39,97;43,91;45,21;49,89;61,60;68,05;71,04
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;34,14;35,71;39,63;44,67;57,29;62,09;64,6
17;Белгородский государственный национальный исследовательский университет;;;33,63;36,51;42,68;46,76;56,09;61,85;64,9
19;Алтайская государственная академия образования имени В.М. Шукшина;;;25,33;27,86;31,80;41,52;45,31;49,30;57,9
21;Благовещенский государственный педагогический университет;;;42,43;46,90;47,85;57,40;74,25;82,07;88,66
23;Братский государственный университет;;;50,08;43,99;47,07;49,16;66,20;61,22;79,86
24;Брянская государственная инженерно-технологическая академия;;;26,70;28,71;26,61;39,36;50,58;51,68;55,48
25;Брянский государственный технический университет;;;35,61;36,24;37,77;41,30;48,54;52,31;55,02
26;Брянский государственный университет имени академика И.Г. Петровского.;;;27,18;32,55;35,02;45,25;54,42;54,51;56,12
27;Бурятский государственный университет;;;36,55;37,57;39,48;38,87;62,08;67,72;76,31
28;Владивостокский государственный университет экономики и сервиса;;;64,20;64,62;60,67;69,55;80,08;90,69;100,09
