miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;14,11;13,36;12,11;13,17;9,58;6,19;7,01;6,54;6,73
2;Алтайская государственная педагогическая академия;18,44;17,01;16,32;15,93;14,21;14,4;11,51;8,72;9,6
3;Алтайский государственный технический университет им. И.И. Ползунова;19,48;14,74;15,73;11,35;8,12;10,62;8,84;10,24;7,53
4;Алтайский государственный университет;22,27;26,37;19,87;17,8;18,02;18,1;18,67;13,92;11,64
5;Амурский государственный университет;20,57;22,1;17,02;15,08;10,06;11,46;9,32;8,96;8,89
6;Амурский гуманитарно-педагогический государственный университет;25,13;19,79;22,94;21,43;16,08;11,19;6,62;6,4;7,55
7;Ангарская государственная техническая академия;15,15;11,59;10,64;8,27;9,02;8,33;8,7;8,7;7,76
9;Армавирская государственная педагогическая академия;20;15,81;24,91;14,16;16,29;16,36;5,14;6,6;4,65
11;Астраханский государственный университет;31,03;26,86;22,43;19,61;29,34;17,06;16,57;17,03;14,62
12;Байкальский государственный университет экономики и права;17,61;27,62;22,1;18,84;20,49;17,93;13,54;8,57;7,45
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;7,75;9,02;19,97;17,67;17,53;19,67;23,58;26,29;26,96
14;Башкирский государственный педагогический университет им. М. Акмуллы;22,8;21,26;20,87;16,28;14,22;12,6;6,97;11,14;7,85
15;Башкирский государственный университет;26,75;31,02;31,07;31,02;31;30,02;28,72;30,04;30,78
16;Белгородский государственный технологический университет им. В.Г. Шухова;25,91;28,19;26,49;25;25,4;25,47;24,39;25,07;25,36
17;Белгородский государственный национальный исследовательский университет;30,63;42;39,59;26,42;25,61;22,79;21,19;20,19;20,04
19;Алтайская государственная академия образования имени В.М. Шукшина;16,04;8,13;17,31;7,14;7,75;2,86;6,86;4,17;4,81
21;Благовещенский государственный педагогический университет;16,22;14,64;14,96;15,87;8,37;8,5;7,49;6,77;4,95
23;Братский государственный университет;10,97;15,19;15,75;18,82;13,18;12,4;14,71;6,19;8,95
24;Брянская государственная инженерно-технологическая академия;21,88;18,63;17,62;15,98;10,61;10,06;6,02;3,97;6,21
25;Брянский государственный технический университет;34,76;29,3;35,26;21,78;16,42;17,62;17,02;16,89;10,86
26;Брянский государственный университет имени академика И.Г. Петровского.;20,07;20,57;27,39;13,78;11,44;10,09;8,22;9,76;7,29
27;Бурятский государственный университет;21,45;19,51;22,7;20;16,23;16,38;16,52;16,62;16,46
28;Владивостокский государственный университет экономики и сервиса;27,83;31,47;23,21;23,37;18,67;13,43;15,61;15,62;18,65
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;25,05;27,97;22,86;18,76;17,16;11,94;12,43;13,97;14,83
33;Волгоградский государственный архитектурно-строительный университет;19,22;16,95;19,66;;;;;;
34;Волгоградский государственный социально-педагогический университет;39,27;20,26;18,12;;12,79;10,32;7,64;9,73;8,74
35;Волгоградский государственный технический университет;24,87;27,72;21,27;17,94;24,49;14,37;11,5;0,92;14,39
36;Волгоградский государственный университет;32,95;31,9;30,77;35,47;25,16;14,33;22,95;16;15,51
39;Вологодский государственный университет;20;16,5;13,44;14,48;17,01;9,75;10,63;10,66;6,86
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;24,6;20;19,65;21,05;15,61;14,47;14,47;12,23;11,69
41;Воронежский государственный университет инженерных технологий;25,23;36,01;32,15;29,49;25,84;25,87;20,86;16,11;15,11
42;Воронежский государственный архитектурно-строительный университет;29,01;24,97;26,76;;;;;;
43;Воронежский государственный педагогический университет;16,28;11,6;11,82;9,4;10,08;9,73;7,1;8,33;11,44
44;Воронежский государственный технический университет;28,8;9;14,48;15,8;13,9;12,91;11,74;10,62;8,61
45;Воронежский государственный университет ;24,48;28,29;28,01;33,17;22,79;22,17;21,1;18,26;19,3
46;Восточно-Сибирский государственный университет технологий и управления;21,41;19,83;17,39;18,63;13,43;14,81;11,59;7,29;9,09
48;Высшая школа народных искусств (институт);22,73;13,85;14,81;25;17,24;7,69;15,38;18,52;3,7
49;Вятский государственный гуманитарный университет;27,21;23,96;22,62;;;;;;
50;Вятский государственный университет;31,09;19,06;30,85;24,63;15,38;22,86;23,68;25,25;19,32
51;Гжельский государственный художественно-промышленный институт;7,89;17,14;19,44;20,27;20,25;18,42;15,28;18,18;8,43
52;Глазовский государственный педагогический институт имени В.Г. Короленко;18,71;14,4;12,07;11,93;16,19;8,82;13,46;9,8;6,86
53;Горно-Алтайский государственный университет;14,21;16,13;11,94;8,41;11,68;9,13;7,28;9,44;6,51
54;Государственная академия славянской культуры;11,11;22,46;20,42;;;;;;
55;Государственная классическая академия имени Маймонида;11,69;33,21;;;;;;;
56;Государственная полярная академия;;;10,85;;;;;;
57;Государственный академический университет гуманитарных наук;0;10;20,1;27,43;3,54;28,27;12,57;27,03;17,07
58;Государственный институт русского языка им. А.С. Пушкина;25,5;29,55;24,04;24,53;21,55;20,69;13,98;20,22;20,69
59;Национальный исследовательский технологический университет МИСиС;19,35;19,16;19,89;21,42;20,14;19,09;20,43;20,91;21,15
60;Государтвенный университет управления;16,34;13,85;12,85;13,78;11,3;5,28;11,07;8,86;11,47
