miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;1 258 764,50;1 192 261,00;760 364,60;741 335,00;853 545,00;959 226,60;1028703,9
2;Алтайская государственная педагогическая академия;;;536 624,20;541 536,60;535 494,30;528 212,10;589 102,80;626 900,60;838187,3
3;Алтайский государственный технический университет им. И.И. Ползунова;;;1 253 954,40;1 133 107,40;1 123 442,40;1 114 642,00;1 184 325,50;1 257 183,80;1312495,4
4;Алтайский государственный университет;;;1 190 495,90;1 416 727,20;1 750 415,70;1 629 199,20;1 544 804,80;1 661 275,60;1760211,9
5;Амурский государственный университет;;;848 031,50;883 140,70;811 453,60;802 098,30;854 845,40;1 040 188,10;1021324,6
6;Амурский гуманитарно-педагогический государственный университет;;;315 271,50;315 783,50;277 414,20;315 949,00;354 086,00;387 342,00;398389,5
7;Ангарская государственная техническая академия;;;288 189,50;255 862,40;227 379,90;230 284,80;260 186,30;290 710,50;281971,2
9;Армавирская государственная педагогическая академия;;;359 865,90;368 176,50;366 844,40;363 830,70;422 016,60;446 883,10;489866,5
11;Астраханский государственный университет;;;1 199 153,40;925 621,10;893 238,50;1 003 187,80;1 081 019,30;1 206 584,50;1486207,2
12;Байкальский государственный университет экономики и права;;;1 391 439,40;1 461 731,00;1 440 394,90;1 318 474,90;1 335 980,70;1 174 256,70;1162249,9
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;916 648,80;971 308,80;1 132 745,60;1 324 286,70;1 958 486,00;1 835 573,70;2015343,2
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;1 028 518,90;995 990,20;1 070 956,40;1 070 590,70;1 102 245,60;1 149 553,90;1065909,9
15;Башкирский государственный университет;;;1 597 272,30;1 527 050,50;1 656 207,90;1 570 378,50;1 873 442,00;2 033 066,70;2084632,6
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;1 604 247,40;1 465 362,30;1 434 874,20;1 548 156,60;1 669 475,80;1 835 516,30;1933488,6
