miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;0,43;9,45;21,75;33,26;57,63;74,15;105,41;118,78
2;Алтайская государственная педагогическая академия;;5,44;6,36;16,98;16,1;15,16;38,54;39,02;40,79
3;Алтайский государственный технический университет им. И.И. Ползунова;;80,29;101,16;35,87;46,3;86,8;152,55;223,41;290,71
4;Алтайский государственный университет;;101,93;146,36;112,63;153,74;210,23;405,41;780,49;801,19
5;Амурский государственный университет;;8,35;14,68;36,7;40,31;46,91;53,35;62,24;122,01
6;Амурский гуманитарно-педагогический государственный университет;;38,61;39,46;47,24;42,48;8,94;22,57;23,83;42,42
7;Ангарская государственная техническая академия;;79,09;94,88;343,34;91,69;138,42;217,51;129,76;430,21
9;Армавирская государственная педагогическая академия;;0;0,39;0,4;3,91;9,72;20;22,27;14,94
11;Астраханский государственный университет;;9,37;13,14;20,27;63,21;33,75;45,21;34,11;45,53
12;Байкальский государственный университет экономики и права;;3,46;4,3;5,59;20,85;10,94;16,09;131,11;72,91
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;2,49;67,43;13,72;21,64;27,87;35,31;44,62;53,17
14;Башкирский государственный педагогический университет им. М. Акмуллы;;32,08;33,51;36,24;74,6;130,6;202,74;249,93;242,78
15;Башкирский государственный университет;;37,49;28,05;149,43;197,96;206,07;238;571,26;611,34
16;Белгородский государственный технологический университет им. В.Г. Шухова;;32,94;9,12;16,9;20,09;22,11;74,59;82,38;153,05
17;Белгородский государственный национальный исследовательский университет;;42,14;99,49;166,91;253,88;422,5;632,11;660,18;762,37
19;Алтайская государственная академия образования имени В.М. Шукшина;;21,07;10,57;100,08;132,51;196,95;180,95;254,84;330,42
21;Благовещенский государственный педагогический университет;;98,07;53,98;37,99;106,78;113,46;134,87;131,83;176,8
23;Братский государственный университет;;8,54;1,17;2,28;7,52;6,93;45,49;132,88;156,52
24;Брянская государственная инженерно-технологическая академия;;14,18;10;3,07;5,61;7,37;53,95;86,45;46,89
25;Брянский государственный технический университет;;34,19;18,67;24,28;126,87;270,74;280,56;296,04;387,31
26;Брянский государственный университет имени академика И.Г. Петровского.;;17,2;29,06;38,02;35,99;151,45;74,88;159,55;187,01
27;Бурятский государственный университет;;43,46;19,09;13,88;23,53;71,31;71,84;121,11;126,87
28;Владивостокский государственный университет экономики и сервиса;;1,59;23,89;36,12;122,78;160,11;350,21;270,83;271,14
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;18,5;36,93;83,41;95,33;101,28;148,28;191,61;284,25
33;Волгоградский государственный архитектурно-строительный университет;;37,22;36,36;;;;;;
34;Волгоградский государственный социально-педагогический университет;;4,94;24,02;;79,75;105,23;71,77;131,45;140,42
35;Волгоградский государственный технический университет;;51,4;90,51;155,52;163,05;244,23;378,02;584,27;555,57
36;Волгоградский государственный университет;;121,21;155,53;170,9;60,19;45,29;56,6;135,3;168,93
39;Вологодский государственный университет;;7,25;22,05;21,6;38,57;20,55;24,69;33,78;78,4
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;9,82;14,39;63,72;90,87;117,67;271,14;174,41;260,78
41;Воронежский государственный университет инженерных технологий;;16,55;0;60;43,99;29,82;123,91;84,2;126,87
42;Воронежский государственный архитектурно-строительный университет;;26,06;8,67;;;;;;
43;Воронежский государственный педагогический университет;;133,95;127,01;172,24;235,47;274,2;144;66,67;60,03
44;Воронежский государственный технический университет;;106,26;2,54;36,79;40,15;81,89;85,82;88,09;107,29
45;Воронежский государственный университет ;;121,93;49,11;140,18;167,8;107,8;96,68;121,07;160,81
46;Восточно-Сибирский государственный университет технологий и управления;;12,3;174,76;73,44;50,85;38,77;19,82;73,88;81,6
48;Высшая школа народных искусств (институт);;0;11,02;24,56;41,38;23,08;94,12;96,3;104,84
49;Вятский государственный гуманитарный университет;;3,28;5,53;;;;;;
50;Вятский государственный университет;;6,1;4,01;12,75;23,13;39,59;74,69;322,2;467,98
51;Гжельский государственный художественно-промышленный институт;;1,59;3,19;10,9;46,74;13,49;30,83;88,76;114,21
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;5,69;19,47;13,57;15,37;11,3;58,77;110,84;115,03
53;Горно-Алтайский государственный университет;;7,3;5,7;13,75;13,68;102,19;201,22;307,31;157,79
54;Государственная академия славянской культуры;;0;0;;;;;;
55;Государственная классическая академия имени Маймонида;;17,19;;;;;;;
56;Государственная полярная академия;;;0;;;;;;
57;Государственный академический университет гуманитарных наук;;0;48,65;35,74;109,85;252,62;289,73;38,43;124,59
