miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;2,92;5,63;8,46;10,97;12,20;11,42;10,99
2;Алтайская государственная педагогическая академия;;;5,28;10,03;14,07;16,39;17,71;17,81;17,53
3;Алтайский государственный технический университет им. И.И. Ползунова;;;3,50;6,13;8,48;10,29;10,89;10,74;10,05
4;Алтайский государственный университет;;;14,46;17,55;19,17;20,78;22,24;21,76;20,43
5;Амурский государственный университет;;;3,04;6,26;7,96;9,15;9,72;10,19;10,24
6;Амурский гуманитарно-педагогический государственный университет;;;0,68;2,08;5,38;5,68;6,36;5,47;5,42
7;Ангарская государственная техническая академия;;;5,38;6,91;8,47;9,27;10,34;11,43;11,69
9;Армавирская государственная педагогическая академия;;;6,69;10,34;14,06;16,14;16,71;15,34;14,74
11;Астраханский государственный университет;;;8,65;11,02;12,64;12,13;11,72;11,73;11,15
12;Байкальский государственный университет экономики и права;;;7,46;14,04;17,73;15,84;17,70;18,70;18,54
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;3,96;5,95;8,48;10,25;9,80;9,34;8,71
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;7,95;11,88;15,96;18,59;19,69;19,06;20,15
15;Башкирский государственный университет;;;6,12;10,87;17,10;19,26;19,82;20,72;20,29
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;2,67;4,67;7,23;9,97;11,70;11,72;12
17;Белгородский государственный национальный исследовательский университет;;;7,39;11,02;16,31;20,26;21,21;19,51;17,65
19;Алтайская государственная академия образования имени В.М. Шукшина;;;0,68;1,49;3,34;3,94;5,39;6,27;5,8
21;Благовещенский государственный педагогический университет;;;2,40;5,42;7,58;8,89;11,01;11,76;11,29
23;Братский государственный университет;;;4,39;5,39;9,27;12,12;14,01;13,02;11,4
24;Брянская государственная инженерно-технологическая академия;;;0,12;4,52;10,13;9,55;10,59;12,23;16,13
25;Брянский государственный технический университет;;;1,32;4,64;7,37;10,10;12,68;13,15;12,8
26;Брянский государственный университет имени академика И.Г. Петровского.;;;4,65;9,79;15,50;19,33;20,23;19,67;17,35
27;Бурятский государственный университет;;;9,04;11,17;16,02;18,24;19,92;18,16;15,26
28;Владивостокский государственный университет экономики и сервиса;;;3,09;5,51;7,33;6,24;4,79;5,56;6,22
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;6,19;8,02;10,03;10,96;13,12;14,11;13,65
33;Волгоградский государственный архитектурно-строительный университет;;;1,10;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;9,50;;15,79;16,84;17,84;15,92;13,97
35;Волгоградский государственный технический университет;;;6,15;7,80;9,87;11,51;10,60;10,51;11,12
36;Волгоградский государственный университет;;;9,36;12,48;18,28;20,63;22,03;20,77;19,27
39;Вологодский государственный университет;;;2,01;3,28;5,75;6,04;6,43;6,89;7,12
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;2,62;8,09;12,75;11,56;11,52;11,28;11,59
41;Воронежский государственный университет инженерных технологий;;;3,97;10,65;16,70;16,06;16,11;17,03;15,95
42;Воронежский государственный архитектурно-строительный университет;;;7,83;;;;;;
43;Воронежский государственный педагогический университет;;;3,19;4,86;7,86;10,66;12,10;12,11;12,29
44;Воронежский государственный технический университет;;;2,96;5,68;15,25;17,71;20,20;20,61;19,82
45;Воронежский государственный университет ;;;10,34;16,15;21,21;23,60;23,73;21,70;19,66
46;Восточно-Сибирский государственный университет технологий и управления;;;2,37;5,60;8,76;12,33;13,47;12,67;12,82
48;Высшая школа народных искусств (институт);;;0,00;0,00;0,97;0,92;8,49;9,55;13,68
49;Вятский государственный гуманитарный университет;;;4,72;;;;;;
50;Вятский государственный университет;;;3,02;6,74;9,94;11,18;12,18;12,86;12,54
51;Гжельский государственный художественно-промышленный институт;;;5,54;7,21;5,49;5,55;7,74;10,01;13,24
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;2,36;2,01;2,05;2,47;3,05;3,58;3,9
53;Горно-Алтайский государственный университет;;;5,27;6,27;7,95;10,00;11,73;12,22;10,8
54;Государственная академия славянской культуры;;;0,00;;;;;;
55;Государственная классическая академия имени Маймонида;;;;;;;;;
56;Государственная полярная академия;;;1,91;;;;;;
57;Государственный академический университет гуманитарных наук;;;14,14;14,03;15,83;14,62;10,44;9,99;9
58;Государственный институт русского языка им. А.С. Пушкина;;;29,57;32,54;35,23;35,47;31,66;33,58;35,2
59;Национальный исследовательский технологический университет МИСиС;;;8,43;14,95;21,06;22,97;24,58;24,38;22,75
60;Государтвенный университет управления;;;4,56;9,64;16,93;18,38;17,30;16,47;15,56
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;;0,55;1,82;4,14;6,43;8,37;9,18;10,92
62;Дагестанский государственный педагогический университет;;;5,05;8,51;13,12;15,08;15,62;15,69;15,25
63;Дагестанский государственный технический университет;;;5,27;8,73;14,57;17,61;20,23;20,70;19,49
64;Дагестанский государственный университет;;;6,51;10,45;12,97;14,24;17,04;18,86;20,56
66;Приамурский государственный университет имени Шолом-Алейхема;;;8,12;9,28;12,13;14,90;18,12;17,95;16,13
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;;2,71;5,27;13,43;14,71;16,17;16,66;15,85
72;Елецкий государственный университет им. И.А. Бунина;;;2,89;9,42;18,42;23,82;23,05;20,40;17,12
76;Ивановский государственный университет;;;5,05;8,80;13,44;18,66;21,33;18,68;16,78
