miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;4,54;3,65;3,47;3,5;2,87;2,51;2;1,78;2,04
2;Алтайская государственная педагогическая академия;2,83;2,82;2,63;2,79;2,99;2,58;2,29;2,37;2,36
3;Алтайский государственный технический университет им. И.И. Ползунова;5,85;4,26;2,55;2,41;1,67;1,75;1,69;1,63;2,11
4;Алтайский государственный университет;4,65;4,19;3,44;3,29;2,91;3,14;3,23;3,51;3,71
5;Амурский государственный университет;1,89;1,79;1,77;1,83;1,75;1,67;1,74;1,81;2,04
6;Амурский гуманитарно-педагогический государственный университет;3,29;2,81;2,76;2,83;1,63;1,11;0,71;0,87;0,87
7;Ангарская государственная техническая академия;1,71;1,01;0,7;0,77;0,42;0,6;0,82;0,64;1,16
9;Армавирская государственная педагогическая академия;4,05;2,75;3,54;7,94;9,05;9,97;8,87;7,25;6,84
11;Астраханский государственный университет;4,74;3,81;3,54;3,47;2,67;2,43;2,25;2,25;2,71
12;Байкальский государственный университет экономики и права;5,54;5,62;6,33;4,73;4,14;3,65;3,36;3,45;4,05
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;4,79;3,31;2,93;3,01;2,71;2,51;2,14;1,82;2,06
14;Башкирский государственный педагогический университет им. М. Акмуллы;4,13;4,02;3,75;3,75;3,9;3,47;3,14;3,08;2,75
15;Башкирский государственный университет;5,56;5,96;6,17;6,73;5,36;4,63;4,04;4,05;4,34
16;Белгородский государственный технологический университет им. В.Г. Шухова;3,53;4,92;5,5;5,47;5,87;5,15;4,32;4,43;4,18
17;Белгородский государственный национальный исследовательский университет;5,01;5,48;5,38;9,75;10,96;10,21;12,51;13,1;15,63
19;Алтайская государственная академия образования имени В.М. Шукшина;2,52;1,76;2,5;3,29;3,33;2,68;2,43;1,44;1,97
21;Благовещенский государственный педагогический университет;1,84;1,06;1,1;0,94;1;1,15;1,49;1,35;1,22
23;Братский государственный университет;7,23;7,06;5,76;5,25;2,79;2,39;1,78;0,89;2,09
24;Брянская государственная инженерно-технологическая академия;1,95;1,42;1,35;1,48;0,92;1,92;2,57;2,79;3,64
25;Брянский государственный технический университет;3,48;4,06;3,59;3,18;2,87;3,2;3,23;2,78;2,91
26;Брянский государственный университет имени академика И.Г. Петровского.;4,26;2,76;2,81;3,06;2,4;2,56;2,35;2,72;2,99
27;Бурятский государственный университет;5,35;4,74;4,19;6,37;6,7;5,31;5,44;5,61;5,94
28;Владивостокский государственный университет экономики и сервиса;5,66;5,78;5,71;5,08;4;1,49;1,17;1,18;1,23
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;4,55;4,03;3,6;3,43;3,22;2,66;2,36;2,59;2,72
33;Волгоградский государственный архитектурно-строительный университет;6,45;5,99;5,98;;;;;;
34;Волгоградский государственный социально-педагогический университет;4,27;4,04;3,69;;1,91;1,11;0,85;0,75;1,08
35;Волгоградский государственный технический университет;4,88;4,55;4,37;4,49;3,66;3,6;3,43;3,24;3,45
36;Волгоградский государственный университет;5,87;5,1;4,45;3,6;2,85;2,83;2,75;3,08;3,36
39;Вологодский государственный университет;2,84;1,96;1,81;1,69;1,07;0,68;0,58;0,58;1
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;3,19;2,46;2,01;3,04;3,85;3,31;3,28;3,49;3,54
41;Воронежский государственный университет инженерных технологий;4;3,17;2,93;2,6;2,27;1,55;1,21;1,04;1,16
42;Воронежский государственный архитектурно-строительный университет;4,83;3,96;3,22;;;;;;
43;Воронежский государственный педагогический университет;4,01;2,74;2,4;2,98;2,97;2,7;2,2;2,38;2,85
44;Воронежский государственный технический университет;5,52;4,4;3,92;4,11;3,16;3,02;2,98;3;3
45;Воронежский государственный университет ;4,34;4,43;4,47;5,44;4,76;4,26;4,08;3,84;3,8
46;Восточно-Сибирский государственный университет технологий и управления;5,36;4,34;3,45;3,42;2,94;2,86;2,33;2,02;2,05
48;Высшая школа народных искусств (институт);16,68;13,03;8,43;7,46;1,98;1,47;3,24;6,31;8,95
49;Вятский государственный гуманитарный университет;4,07;3,74;3,71;;;;;;
50;Вятский государственный университет;2,71;1,97;2,17;2,83;2,48;2,51;2,52;2,35;1,97
51;Гжельский государственный художественно-промышленный институт;3,91;3,76;3,9;3,7;4,09;5,44;4,71;4,21;5,96
52;Глазовский государственный педагогический институт имени В.Г. Короленко;2;1,98;1,25;0,58;0,36;0,22;0,22;0,54;0,61
53;Горно-Алтайский государственный университет;3,74;3,61;2,74;2,66;2,52;2,24;2,12;1,79;1,76
