miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;148,48;148,53;142,41;166,48;145,63;158,24;202,02;209,88;217,62
2;Алтайская государственная педагогическая академия;125,57;142,22;147,03;153,39;159,33;160,01;209,49;221,92;222,08
3;Алтайский государственный технический университет им. И.И. Ползунова;145,08;147,56;150,34;153,63;169,36;189,24;206,62;211,41;214,21
4;Алтайский государственный университет;150,24;161,79;200,34;206,34;218,54;215,4;229,93;245,44;232,21
5;Амурский государственный университет;88,41;112,94;153,04;184,45;173,24;183,68;203,24;201,93;198,45
6;Амурский гуманитарно-педагогический государственный университет;103,11;111,38;130,23;143,11;134,65;153,4;192,26;194,45;194,13
7;Ангарская государственная техническая академия;133,53;134,51;142,47;171,79;152,01;159,91;200,01;213,99;202,7
9;Армавирская государственная педагогическая академия;116,96;113,01;126,42;148,55;170,7;178,96;198,02;211,95;212,98
11;Астраханский государственный университет;110,17;114,71;125,72;143,31;147,15;170,87;201,92;209,31;196,84
12;Байкальский государственный университет экономики и права;193,78;188,44;165,35;169,5;167,07;188,77;209,17;196,22;203
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;82,69;109,51;126,31;145,91;166,6;193,23;216,44;227,4;218,24
14;Башкирский государственный педагогический университет им. М. Акмуллы;124,52;151,91;160,14;185,57;173,61;178,91;205,8;227,7;206,05
15;Башкирский государственный университет;130,81;178,11;164,42;190,02;174,88;185,45;206,07;214,53;213,02
16;Белгородский государственный технологический университет им. В.Г. Шухова;122,62;129,84;142,54;150,52;160,21;172,35;201,98;206,57;202,16
17;Белгородский государственный национальный исследовательский университет;135,49;140,19;147,97;165,11;185,25;197,43;210,61;224,46;221,56
19;Алтайская государственная академия образования имени В.М. Шукшина;128,16;130,54;129,64;147,4;167,23;201,82;204,75;213,63;238,95
21;Благовещенский государственный педагогический университет;117,34;137,56;127,89;163,04;154,75;173;198,35;201,71;197,88
23;Братский государственный университет;159,71;176,76;159,67;153,02;148,5;148,16;173,65;152,22;181,16
24;Брянская государственная инженерно-технологическая академия;128,12;122,13;128,89;147,75;131,45;183,51;214,35;206,77;212,78
25;Брянский государственный технический университет;132,99;157,27;168,38;182,93;188,12;197,22;216,1;220,81;215,32
26;Брянский государственный университет имени академика И.Г. Петровского.;137,63;137,02;131,74;164,2;175,72;210,48;230,56;217,77;214,53
27;Бурятский государственный университет;106,83;112,64;130,56;152,06;151,4;141,24;204,64;203,66;216,93
28;Владивостокский государственный университет экономики и сервиса;130,95;196,5;185,3;216,36;192,23;211,95;223,21;230,98;238,83
