miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;189;469;433;516;1 175;1 102;1174
2;Алтайская государственная педагогическая академия;;;1 011;1 753;1 701;1 829;1 677;4 875;1704
3;Алтайский государственный технический университет им. И.И. Ползунова;;;2 830;1 929;1 434;1 279;1 425;2 348;1664
4;Алтайский государственный университет;;;3 013;4 108;5 109;5 207;5 300;5 407;6030
5;Амурский государственный университет;;;1 049;876;866;838;1 517;990;543
6;Амурский гуманитарно-педагогический государственный университет;;;1 576;1 389;1 692;1 514;1 351;3 956;1034
7;Ангарская государственная техническая академия;;;276;367;299;149;156;282;491
9;Армавирская государственная педагогическая академия;;;4 547;3 419;4 609;3 564;4 377;2 958;2747
11;Астраханский государственный университет;;;2 321;1 399;1 675;1 956;1 411;9 576;6047
12;Байкальский государственный университет экономики и права;;;6 738;5 295;5 644;5 413;5 466;5 001;5203
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;721;900;664;204;1 298;1 060;409
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;3 324;3 811;5 130;7 143;10 810;11 580;6248
15;Башкирский государственный университет;;;2 398;2 135;2 951;3 892;4 605;5 970;6403
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;6 030;3 170;2 370;3 052;3 492;3 510;6477
17;Белгородский государственный национальный исследовательский университет;;;9 922;10 420;10 981;11 341;13 118;12 903;18822
19;Алтайская государственная академия образования имени В.М. Шукшина;;;907;1 060;659;917;799;696;746
21;Благовещенский государственный педагогический университет;;;614;501;693;732;414;686;157
23;Братский государственный университет;;;631;763;322;664;291;1 140;482
24;Брянская государственная инженерно-технологическая академия;;;1 046;822;198;326;597;278;303
25;Брянский государственный технический университет;;;1 111;776;1 063;1 285;1 581;1 367;1287
26;Брянский государственный университет имени академика И.Г. Петровского.;;;584;586;389;729;948;1 181;513
27;Бурятский государственный университет;;;2 578;3 838;3 908;3 049;3 282;3 491;3140
28;Владивостокский государственный университет экономики и сервиса;;;2 998;2 009;694;947;468;715;1823
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;1 562;2 165;2 409;1 737;2 047;1 857;2057
33;Волгоградский государственный архитектурно-строительный университет;;;798;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;1 472;;2 576;2 114;2 195;1 887;1250
35;Волгоградский государственный технический университет;;;3 147;3 412;3 835;4 149;4 836;4 474;4789
36;Волгоградский государственный университет;;;1 791;735;2 028;738;1 339;3 470;4963
39;Вологодский государственный университет;;;2 285;2 092;2 060;1 336;1 308;1 799;1470
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;1 806;1 272;663;841;765;718;1248
41;Воронежский государственный университет инженерных технологий;;;746;1 240;1 843;801;801;3 467;3739
42;Воронежский государственный архитектурно-строительный университет;;;969;;;;;;
43;Воронежский государственный педагогический университет;;;1 092;1 641;1 067;822;1 681;1 149;4263
44;Воронежский государственный технический университет;;;930;762;1 023;990;1 195;4 369;4983
45;Воронежский государственный университет ;;;2 074;2 522;1 783;1 898;3 524;2 147;1335
46;Восточно-Сибирский государственный университет технологий и управления;;;1 453;1 332;1 577;1 058;1 527;958;549
48;Высшая школа народных искусств (институт);;;30;47;53;25;184;69;154
49;Вятский государственный гуманитарный университет;;;1 005;;;;;;
50;Вятский государственный университет;;;1 497;3 677;2 223;2 843;3 291;3 207;5538
51;Гжельский государственный художественно-промышленный институт;;;115;301;372;381;188;511;457
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;;1 519;1 663;2 648;2 231;2 103;1 956;1515
53;Горно-Алтайский государственный университет;;;311;983;1 021;982;1 188;1 891;1041
54;Государственная академия славянской культуры;;;44;;;;;;
55;Государственная классическая академия имени Маймонида;;;;;;;;;
56;Государственная полярная академия;;;59;;;;;;
57;Государственный академический университет гуманитарных наук;;;61;299;16;279;5;982;1610
58;Государственный институт русского языка им. А.С. Пушкина;;;827;1 494;1 935;2 635;1 485;1 058;1914
59;Национальный исследовательский технологический университет МИСиС;;;13 628;2 995;1 827;2 532;2 925;2 575;3827
60;Государтвенный университет управления;;;2 371;7 782;12 290;14 693;18 821;2 326;8003
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;;942;728;456;251;157;1 562;2114
62;Дагестанский государственный педагогический университет;;;219;318;570;700;904;688;249
63;Дагестанский государственный технический университет;;;2 962;1 179;1 170;1 305;923;933;1118
64;Дагестанский государственный университет;;;1 680;1 295;2 636;3 879;3 377;4 376;3913
66;Приамурский государственный университет имени Шолом-Алейхема;;;184;304;315;400;287;252;530
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;;2 766;1 397;2 870;2 621;5 268;6 229;2254
72;Елецкий государственный университет им. И.А. Бунина;;;808;1 873;2 481;2 210;1 549;2 087;2225
76;Ивановский государственный университет;;;501;1 410;2 280;2 390;1 948;1 250;1144
77;Ивановский государственный химико-технологический университет;;;1 441;1 420;1 609;1 244;538;552;614
78;Ивановский государственный энергетический университет имени В.И. Ленина;;;1 181;1 134;910;965;721;1 652;625
79;Ижевский государственный технический университет имени М.Т. Калашникова;;;4 008;4 003;2 536;967;2 639;2 576;814
80;Ингушский государственный университет;;;602;380;300;311;447;311;107
82;Иркутский национальный исследовательский технический университет;;;3 488;5 066;4 680;5 277;9 447;6 883;4739
83;Иркутский государственный университет;;;3 499;4 193;3 975;4 723;4 370;4 919;4910
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;;6 836;7 292;5 159;6 200;5 532;6 811;13080
86;Казанский государственный архитектурно-строительный университет;;;1 586;1 705;1 410;1 026;1 007;1 295;874
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;;1 187;1 125;864;1 343;2 853;1 456;941
88;Казанский национальный исследовательский технологический университет;;;3 144;3 224;3 351;3 277;4 957;9 726;8871
91;Казанский государственный энергетический университет;;;8 682;615;854;2 022;2 749;994;2168
92;Калмыцкий государственный университет;;;1 234;1 954;2 083;1 878;2 302;3 309;890
93;Калужский государственный университет им. К.Э. Циолковского;;;781;740;497;718;1 080;2 576;1135
95;Камчатский государственный университет имени Витуса Беринга;;;1 037;1 193;864;596;757;465;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;;1 318;992;1 155;341;646;419;360
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;;15;145;239;101;121;147;291
99;Кемеровский государственный университет;;;996;2 270;1 904;2 102;2 232;2 603;5529
100;Кемеровский технологический институт пищевой промышленности;;;1 574;1 762;2 681;1 183;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;;264;831;137;60;30;2 426;3409
103;Комсомольский-на-Амуре государственный технический университет;;;846;664;1 032;934;995;924;460
104;Костромской государственный технологический университет.;;;1 495;1 085;2 034;1 407;1 620;3 987;4851
105;Костромской государственный университет имени Н.А. Некрасова;;;659;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;;2 697;3 228;2 641;2 293;2 739;5 700;1223
108;Кубанский государственный технологический университет;;;3 494;3 717;2 432;3 562;3 060;2 318;2202
109;Кубанский государственный университет;;;3 346;2 031;2 644;1 403;3 251;1 956;1664
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;;1 535;856;916;2 880;789;1 284;1149
112;Курганский государственный университет;;;2 212;712;1 571;1 350;924;1 476;1016
113;Юго-Западный государственный университет;;;1 781;1 996;3 127;3 538;2 958;5 176;5211
114;Курский государственный университет;;;3 156;3 332;2 592;2 985;2 809;4 786;5268
116;Липецкий государственный педагогический университет;;;1 475;1 273;1 183;2 096;660;1 024;1052
117;Липецкий государственный технический университет;;;1 710;761;800;926;687;616;1875
118;Литературный институт имени А.М. Горького;;;25;69;78;114;68;66;80
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;;3 017;2 168;2 836;3 246;2 282;2 022;2734
122;Майкопский государственный технологический университет;;;288;541;856;1 086;726;3 747;5509
123;Поволжский государственный технологический университет;;;1 585;1 136;948;2 026;3 187;2 748;929
124;Марийский государственный университет;;;1 036;970;841;859;2 148;2 409;3257
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;;2 375;2 678;3 147;3 699;4 418;5 723;4451
127;Мордовский государственный университет им. Н.П. Огарёва;;;4 491;3 286;3 648;5 610;5 689;4 657;4265
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;;133;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;;4 410;3 384;3 531;4 984;5 575;7 759;7570
131;Московский авиационный институт (национальный исследовательский университет);;;5 133;2 937;2 997;2 185;3 933;3 620;2703
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;;2 033;5 633;3 307;609;639;1 260;720
133;Московский архитектурный институт (государственная академия);;;817;626;654;777;980;1 088;507
134;МИРЭА - Российский технологический университет;;;978;1 254;4 524;590;1 129;1 048;962
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;;;;;;;;
138;Московский государственный индустриальный университет;;;;;;;;;
140;Национальный исследовательский университет МИЭТ;;;512;360;454;307;470;684;1172
141;Московский государственный лингвистический университет;;;667;963;818;2 523;5 600;5 029;4095
143;Московский государственный гуманитарно-экономический университет;;;123;246;90;435;815;0;0
144;Московский государственный строительный университет;;;4 205;3 539;2 241;1 980;2 926;3 318;3118
146;Московский государственный машиностроительный университет (МАМИ);;;1 130;;;;;;
147;Московский государственный технический университет имени Н.Э. Баумана;;;1 930;1 945;2 029;1 929;2 497;4 562;3671
148;Московский государственный технологический университет СТАНКИН;;;475;336;600;404;469;747;726
149;Московский государственный университет экономики, статистики и информатики (МЭСИ);;;;;;;;;
150;Московский государственный университет геодезии и картографии (МИИГАиК);;;684;654;812;1 117;1 117;2 250;2250
151;Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство);;;815;611;843;779;604;930;1453
153;Московский государственный университет леса;;;1 110;;;;;;
154;Московский государственный университет печати имени Ивана Федорова;;;422;;;;;;
155;Московский государственный университет пищевых производств;;;2 252;;1 000;1 645;1 931;2 116;2670
156;Московский государственный университет приборостроения и информатики;;;;;;;;;
158;Московский государственный университет технологий и управления имени К.Г.Разумовского;;;9 811;14 940;8 314;9 827;10 805;13 513;13704
159;Московская государственная художественно-промышленная академия имени С.Г. Строганова;;;148;207;275;220;928;1 087;132
160;Московский педагогический государственный университет;;;2 113;3 617;4 543;11 181;4 394;5 787;5156
161;Московский физико-технический институт (государственный университет);;;985;2 041;1 505;613;5 408;1 265;5143
162;Национальный исследовательский университет МЭИ;;;5 253;5 644;5 219;3 998;3 296;3 680;4659
163;Мурманский арктический государственный университет;;;306;546;669;728;672;784;1051
164;Набережночелнинский институт социально-педагогических технологий и ресурсов;;;7 024;6 670;6 576;6 343;5 045;5 336;4446
165;Национальный исследовательский ядерный университет МИФИ;;;3 247;1 678;1 678;1 521;1 398;1 692;5481
166;Нижегородский  осударственный архитектурно-строительный университет;;;1 587;1 465;2 027;828;840;1 063;986
167;Нижегородский государственный лингвистический университет им. Н.А.Добролюбова;;;392;535;323;311;691;643;4831
168;Нижегородский государственный педагогический университет имени Козьмы Минина (Мининский университет);;;1 279;1 842;2 916;4 084;5 338;10 062;7918
169;Нижегородский государственный технический университет им. Р.Е. Алексеева;;;1 611;1 201;1 707;1 760;1 903;4 771;5107
170;Нижегородский государственный университет им. Н.И.Лобачевского;;;2 758;4 319;3 879;5 737;7 492;10 289;9614
172;Нижнетагильская государственная социально-педагогическая академия;;;;;;;;;
173;Новгородский государственный университет имени Ярослава Мудрого.;;;1 969;2 187;2 675;3 114;3 173;3 465;3437
174;Новосибирская государственная архитектурно-художественная академия;;;136;167;138;180;289;474;208
175;Новосибирский государственный архитектурно-строительный университет (Сибстрин);;;845;904;1 137;1 555;1 096;1 820;3774
176;Новосибирский государственный педагогический университет;;;2 011;1 802;2 110;3 898;8 555;3 964;10091
177;Новосибирский государственный технический университет;;;5 630;5 827;4 761;3 167;3 340;2 480;1244
178;Новосибирский национальный исследовательский государственный университет;;;1 252;184;894;961;1 082;1 169;4833
179;Новосибирский государственный университет экономики и управления НИНХ;;;1 666;1 222;1 655;2 886;3 651;1 831;872
180;Норильский индустриальный институт;;;297;370;415;373;765;716;392
181;Омский государственный институт сервиса;;;686;;;;;;
182;Омский государственный педагогичесий университет;;;2 642;2 023;2 291;2 970;3 883;4 468;2795
183;Омский государственный технический университет;;;2 058;3 178;2 127;1 785;1 497;1 703;1813
184;Омский государственный университет им. Ф.М. Достоевского;;;3 285;2 615;2 490;3 418;3 022;6 354;6745
185;Оренбургский государственный институт менеджмента;;;;;;;;;
186;Оренбургский государственный педагогический университет;;;9 706;7 922;5 926;6 195;4 355;5 322;5116
187;Оренбургский государственный университет;;;1 578;1 621;2 425;3 690;3 877;4 633;1891
189;Орловский государственный институт экономики и торговли;;;556;594;761;550;235;749;229
190;Государственный университет-учебно-научно-производственный комплекс;;;1 076;;;;;;
191;Орловский государственный университет;;;1 009;2 059;1 869;2 320;2 843;3 369;5737
192;Пензенский государственный технологический университет;;;857;1 184;1 683;2 029;1 550;2 431;1852
194;Пензенский государственный университет;;;3 963;3 313;3 103;4 647;3 693;5 567;5243
195;Пензенский государственный университет архитектуры и строительства;;;786;917;429;770;1 589;452;369
196;Пермский государственный гуманитарно-педагогический университет;;;6 486;3 518;4 408;5 280;5 469;5 725;4282
197;Пермский национальный исследовательский политехнический университет;;;3 251;2 150;1 611;1 545;2 191;2 317;1782
198;Пермский государственный национальный исследовательский университет;;;8 534;3 203;3 500;3 371;5 274;5 668;4018
199;Петрозаводский государственный университет;;;2 772;2 408;2 185;1 460;1 936;2 670;1734
201;Поволжская государственная социально-гуманитарная академия;;;4 187;4 379;4 075;4 396;4 610;5 589;4454
202;Поволжский государственный университет сервиса;;;2 306;1 883;1 831;1 317;1 057;890;953
206;Пущинский государственый естественно-научный институт;;;5;49;0;0;86;118;68
207;Пятигорский государственный лингвистический университет;;;1 446;2 924;1 306;2 131;2 715;2 191;788
209;Российский экономический университет имени Г.В. Плеханова;;;4 332;4 836;6 944;9 251;7 705;12 369;15388
210;Российский государственный геологоразведочный университет имени Серго Орджоникидзе;;;132;312;340;332;314;349;218
211;Российский государственный гидрометеорологический университет;;;352;478;282;324;535;135;165
212;Российский государственный гуманитарный университет;;;519;1 143;1 599;1 022;1 696;4 712;5838
213;Российский государственный педагогический университет им. А. И. Герцена;;;2 863;3 386;1 505;4 196;3 664;3 987;3738
214;Российский государственный профессионально-педагогический университет;;;1 371;1 724;1 917;2 611;2 272;1 456;1380
215;Российский государственный социальный университет;;;3 977;2 840;3 744;7 029;4 560;4 157;5512
217;Балтийский федеральный университет имени Иммануила Канта;;;4 335;4 398;4 376;4 441;4 850;4 853;4523
219;Российский государственный университет нефти и газа имени И.М. Губкина;;;3 631;3 956;3 566;5 591;9 039;9 429;5017
220;Российский государственный университет туризма и сервиса;;;480;703;715;1 259;1 198;2 929;3547
222;Российский университет дружбы народов;;;15 547;18 450;16 124;24 490;20 316;19 996;27868
223;Российский химико-технологический университет имени Д.И. Менделеева;;;859;727;404;388;1 254;720;1425
227;Ростовский государственный строительный университет;;;3 532;;;;;;
228;Ростовский государственный экономический университет(РИНХ);;;1 999;1 854;1 304;1 496;1 318;2 193;3440
229;Рыбинский государственный авиационный технический университет имени П.А. Соловьева;;;619;713;576;510;226;205;173
230;Рязанский государственный радиотехнический университет;;;1 640;1 065;884;1 360;949;421;556
231;Рязанский государственный университет имени С.А. Есенина;;;1 203;1 630;2 036;1 895;1 614;2 398;1242
232;Санкт-Петербургский государственный лесотехнический университет имини С.М.Кирова;;;963;1 706;1 424;1 314;1 230;1 115;425
233;Санкт-Петербургская государственная художественно-промышленная академия имени А.Л. Штиглица;;;127;85;97;132;226;247;352
234;Национальный исследовательский университет ИТМО;;;2 761;4 397;4 384;4 147;5 857;2 758;3604
236;Санкт-Петербургский государственный архитектурно-строительный университет;;;6 864;5 931;4 370;4 579;5 927;3 175;2632
237;Санкт-Петербургский горный университет;;;624;672;539;779;1 730;861;1134
239;Санкт-Петербургский государственный морской технический университет;;;1 998;913;420;520;1 424;436;252
240;Санкт-Петербургский политехнический университет Петра Великого;;;5 971;6 599;5 889;6 455;9 821;12 750;11773
241;Санкт-Петербургский государственный технологический университет растительных полимеров;;;;;;;;;
242;Санкт-Петербургский государственный технологический институт (технический университет);;;273;245;118;199;473;134;128
243;Санкт-Петербургский государственный университет аэрокосмического приборостроения;;;1 094;587;398;1 867;1 679;1 699;3552
245;Санкт-Петербургский государственный университет технологии и дизайна;;;1 960;1 000;1 703;2 980;1 010;1 649;1391
247;Санкт-Петербургский государственный электротехнический университет ЛЭТИ им. В.И.Ульянова (Ленина);;;1 148;966;1 159;2 100;1 268;1 629;1548
249;Санкт-Петербургский государственный торгово-экономический университет;;;;;;;;;
250;Самарский государственный архитектурно-строительный университет;;;2 401;;;;;;
251;Самарский национальный исследовательский университет имени академика С.П. Королева;;;957;1 002;5 140;6 300;12 525;7 217;6765
252;Самарский государственный технический университет;;;2 839;3 798;6 053;10 222;5 158;6 398;8964
253;Самарский государственный университет;;;3 132;;;;;;
254;Самарский государственный экономический университет;;;2 182;2 636;2 941;1 915;2 779;2 622;4315
255;Саратовская государственная юридическая академия;;;2 973;1 753;2 332;2 391;3 458;3 136;1573
256;Саратовский государственный социально-экономический университет;;;;;;;;;
257;Саратовский государствнный технический университет имени Гагарина Ю.А.;;;2 246;2 965;3 401;3 428;3 181;9 514;6284
258;Саратовский государственный университет имени Н.Г. Чернышевского;;;1 424;1 332;1 586;1 483;1 402;2 198;1680
260;Сахалинский государственный университет;;;1 788;1 620;1 040;899;1 380;774;1699
261;Северо-Восточный государственный университет;;;407;353;360;514;248;597;505
265;Северо-Кавказский горно-металлургический институт (государственный технологический университет);;;933;566;311;220;845;887;376
266;Северо-Кавказский федеральный университет;;;4 190;8 725;7 902;10 587;12 167;13 016;15336
267;Северо-Осетинский государственный университет имени Коста Левановича Хетагурова;;;511;823;967;985;1 354;2 266;2633
269;Сибирская государственная автомобильно-дорожная академия;;;1 081;777;1 210;1 270;2 331;4 149;4937
270;Сибирская государственная геодезическая академия;;;413;311;256;961;545;379;187
271;Сибирский государственный аэрокосмический университет имени академика М.Ф. Решетнева;;;663;1 475;1 881;5 065;2 793;7 689;6224
272;Сибирский государственный индустриальный университет;;;3 119;2 526;2 615;2 603;2 930;1 538;1298
273;Сибирский государственный технологический университет;;;2 697;;;;;;
276;Смоленский государственный университет;;;573;549;559;1 017;495;280;1051
277;Соликамский государственный педагогический институт;;;;;;;;;
278;Сочинский государственный университет;;;773;2 540;660;995;1 192;1 112;1298
281;Сыктывкарский государственный университет имени Питирима Сорокина;;;1 782;2 081;2 050;2 007;2 000;2 513;2045
283;Тамбовский государственный технический университет;;;1 692;1 720;2 676;3 439;2 945;3 316;2503
284;Тамбовский государственный университет имени Г.Р.Державина;;;1 485;1 580;1 350;1 878;6 543;7 954;7192
286;Тверской государственный технический университет;;;221;429;522;606;378;351;305
287;Тверской государственный университет;;;1 747;1 904;1 280;1 095;2 978;868;822
288;Тихоокеанский государственный университет;;;3 496;3 473;3 314;2 097;3 130;3 494;4389
291;Тольяттинский государственный университет;;;2 998;3 223;3 033;4 707;3 969;4 503;5009
292;Томский государственный архитектурно-строительный университет;;;1 265;1 410;880;1 630;1 085;932;430
293;Томский государственный педагогический университет;;;2 235;5 046;5 179;4 456;4 790;4 359;1716
294;Национальный исследовательский Томский государственный университет.;;;8 610;2 968;2 268;2 916;2 655;4 558;9670
295;Томский государственный университет систем управления и радиоэлектроники;;;821;711;736;922;1 907;1 181;1262
296;Национальный исследовательский Томский политехнический университет;;;3 109;4 144;5 232;3 706;4 699;5 525;5822
297;Тульский государственный педагогический университет им. Л.Н. Толстого;;;631;1 580;949;1 995;2 291;1 676;2258
298;Тульский государственный университет;;;2 242;2 337;1 765;2 674;3 358;4 971;6828
299;Тувинский государственный университет;;;789;1 461;1 046;1 839;2 193;2 337;2083
300;Тюменский государственный архитектурно-строительный университет;;;2 591;;;;;;
301;Тюменский индустриальный университет;;;3 928;3 181;3 118;2 657;2 161;3 216;2753
302;Тюменский государственный университет;;;3 317;4 468;2 208;3 034;2 416;5 522;8122
303;Удмуртский государственный унивесритет;;;1 959;1 707;1 766;2 366;2 525;3 789;2324
304;Ульяновский государственный педагогический университет имени И.Н. Ульянова;;;2 062;5 396;6 323;7 637;6 777;6 936;5437
305;Ульяновский государственный технический университет;;;1 770;1 677;2 126;2 249;2 943;2 691;2512
306;Ульяновский государственный университет;;;5 611;5 394;4 998;4 237;3 580;7 319;16172
308;Уральская государственная архитектурно-художественная академия;;;154;239;164;113;323;592;289
309;Уральский государственный юридический университет;;;884;1 368;1 333;1 071;1 819;1 326;825
310;Уральский государственный горный университет;;;1 055;1 176;1 253;1 328;1 311;1 687;690
311;Уральский государственный лесотехнический университет;;;6 798;6 348;287;4 000;3 694;4 608;3202
312;Уральский государственный педагогический университет;;;5 965;5 026;6 110;8 255;5 673;4 170;6659
313;Уральский федеральный университет имени первого Президента России Б.Н. Ельцина;;;8 165;8 593;7 619;7 374;7 283;7 245;6950
315;Уральский государственный экономический университет;;;2 629;1 394;1 690;2 810;1 949;2 589;1567
317;Уфимский государственный университет экономики и сервиса;;;1 760;;;;;;
318;Уфимский государственный авиационный технический университет;;;662;1 088;1 304;2 085;1 268;2 108;1388
319;Уфимский государственный нефтяной технический университет;;;2 933;4 653;4 199;3 655;3 462;2 871;4667
320;Ухтинский государственный технический университет;;;534;765;731;1 109;682;1 257;905
321;Хабаровская государственная академия экономики и права;;;1 516;1 104;1 095;773;703;690;
322;Хакасский государственный университет им. Н.Ф. Катанова;;;1 761;1 570;1 030;1 138;1 483;1 482;1652
323;Челябинский государственный педагогический университет;;;3 524;5 207;4 095;4 625;3 876;4 147;4740
324;Челябинский государственный университет;;;1 408;1 174;3 886;2 926;2 213;4 817;2063
325;Череповецкий государственный университет;;;1 480;1 879;3 152;3 396;3 511;5 758;6414
326;Чеченский государственный педагогический институт;;;2 031;1 769;376;926;2 594;1 483;586
327;Чеченский государственный университет;;;1 057;853;627;481;647;2 004;3829
328;Забайкальский государственный университет;;;1 802;1 030;1 244;2 336;3 120;1 517;1259
329;Чувашский государственный педагогический университет им. И.Я. Яковлева;;;2 701;3 177;1 556;2 112;2 692;2 610;1228
