miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;213,85;266,87;341,32;468,82;584,43;801,57;1065,59;1308,28;1070,57
2;Алтайская государственная педагогическая академия;319,34;349,73;315,66;343,47;314,3;329,65;426,99;490,76;447,04
3;Алтайский государственный технический университет им. И.И. Ползунова;394,18;394,13;457,99;487,97;536,26;510,83;550,51;632,22;506,3
4;Алтайский государственный университет;570,78;517,59;455,6;614,31;770,96;999,87;1115,21;1375,05;1374,79
5;Амурский государственный университет;474,69;413,36;753,79;982,32;1029,07;1036,78;1151,88;1646,48;1238,94
6;Амурский гуманитарно-педагогический государственный университет;553,23;58,46;89,99;747,68;654,17;613,47;592,78;530,06;503,32
7;Ангарская государственная техническая академия;280,48;326,23;386,15;499,73;507,72;514,03;603,16;504,31;582,05
9;Армавирская государственная педагогическая академия;262,46;546,61;0;560,1;572,34;607,94;592,09;655,34;554,48
11;Астраханский государственный университет;462,83;438,38;489,57;549,17;542,05;746,91;862,51;1011,23;878,88
12;Байкальский государственный университет экономики и права;1 430,89;1 049,49;1124,48;1200,57;1547,42;1434,58;2011,4;2063,36;1879,69
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;502,63;486,2;646,72;590,2;812,52;834,37;790,75;887,67;1026,92
14;Башкирский государственный педагогический университет им. М. Акмуллы;514,26;547,3;772,05;827,49;1008,71;1076,72;1017,67;1005,75;837,96
15;Башкирский государственный университет;464,4;468,8;586,46;771,49;765,03;904,26;1159,88;1175,82;1141,89
16;Белгородский государственный технологический университет им. В.Г. Шухова;1 188,09;704,29;813,4;788,59;754,25;862,05;849,21;892,49;994,58
17;Белгородский государственный национальный исследовательский университет;651,87;1 030,1;1054,53;1287,16;1093,21;1474,39;1436,8;1858,61;2111,36
19;Алтайская государственная академия образования имени В.М. Шукшина;145,18;157,49;173,27;236,89;242,26;268,58;241,52;302,25;232,61
21;Благовещенский государственный педагогический университет;427,14;421,91;609,78;709,55;741,35;670,16;826,29;842,47;729,1
23;Братский государственный университет;619,79;473,47;455,57;506,72;577,24;583;622,81;737,13;727,42
24;Брянская государственная инженерно-технологическая академия;408,79;428,08;515,56;593,2;531,94;571,09;827,68;1013,55;796,06
25;Брянский государственный технический университет;423,85;288,27;537,6;457,7;540,42;565,71;589,04;631,36;659,87
26;Брянский государственный университет имени академика И.Г. Петровского.;358,41;369,72;383,79;543,47;639,33;787,18;886,3;970,05;995,57
27;Бурятский государственный университет;254,21;293,25;349,31;453,62;451,45;581,69;668,72;838;806,32
28;Владивостокский государственный университет экономики и сервиса;1 681,4;1 873,78;2354,46;2415,62;2757,47;3374,14;4036,3;4530,59;4514,73
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;424,78;405,5;461,95;571,37;649,24;685,96;741,07;863,68;798,46
33;Волгоградский государственный архитектурно-строительный университет;340,99;341,52;416,44;;;;;;
34;Волгоградский государственный социально-педагогический университет;256,24;269,22;322,13;;339;379,51;621,32;586,94;578,6
35;Волгоградский государственный технический университет;773,91;798,31;882,21;1161,35;868,12;1128,03;1287,98;1408,75;1294,59
36;Волгоградский государственный университет;441,97;437,51;480,76;501,08;544,37;607,3;695,24;778,13;755,73
39;Вологодский государственный университет;586,99;572,79;399,31;453,38;561,44;616,85;637,2;707,85;773,85
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;484,72;508,16;511,62;666,43;768,89;1052,46;1111,83;1355,47;1389,4
41;Воронежский государственный университет инженерных технологий;413,91;379,73;402,06;540,27;551,77;660,9;841,84;887,29;732,93
42;Воронежский государственный архитектурно-строительный университет;582,16;528,33;585,85;;;;;;
43;Воронежский государственный педагогический университет;288,31;201,89;280,46;452,12;441,09;507,23;708,83;824,27;765,38
44;Воронежский государственный технический университет;629,85;804,26;542,35;531,66;600,49;776,39;787,96;814,43;643,57
45;Воронежский государственный университет ;583,29;636,38;628,19;720,61;748,24;744,62;823,74;944,94;841,31
46;Восточно-Сибирский государственный университет технологий и управления;684,68;663,21;549,23;663,38;595,09;870,74;807,45;830,5;745,87
48;Высшая школа народных искусств (институт);97,46;110,21;116,61;247,66;276,21;222,84;272,12;321,46;260,79
49;Вятский государственный гуманитарный университет;628,27;543,88;718,73;;;;;;
50;Вятский государственный университет;660,15;370,97;422,31;585,26;623,74;727,3;873,71;1046,37;1031,43
51;Гжельский государственный художественно-промышленный институт;657,72;833,08;1008,1;1364,37;1644,07;1820,07;2079,68;2267,34;2492,45
52;Глазовский государственный педагогический институт имени В.Г. Короленко;428,31;512,42;641,62;775,08;788,8;837,8;1046,43;1042,2;727,6
53;Горно-Алтайский государственный университет;197,55;183,21;165,85;220,79;203,29;233,06;324,27;355,88;311,02
54;Государственная академия славянской культуры;132,51;198,37;206,37;;;;;;
55;Государственная классическая академия имени Маймонида;11,23;33,13;;;;;;;
56;Государственная полярная академия;;;892,03;;;;;;
57;Государственный академический университет гуманитарных наук;1 087,54;1 548,14;1443,29;1331,64;1281,14;1386,72;1516,5;1878,99;2059,13
58;Государственный институт русского языка им. А.С. Пушкина;962,02;1 276,19;1439,17;6899,31;4889,42;4870,86;4713,85;4691,11;3307,78
59;Национальный исследовательский технологический университет МИСиС;2 971,97;2 993,4;1547,15;1925,24;2552,4;3051,54;5354,23;4301,29;4827,92
60;Государтвенный университет управления;890,33;1 243,6;2161,14;2124,21;2190,62;2599,88;2924,28;3347,05;3696,47
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;154,18;236,06;332,73;359,07;481,13;520,47;593,86;1189,5;1063,73
62;Дагестанский государственный педагогический университет;131,3;118,72;134,5;92,09;116,65;148,44;133,63;111,52;115,24
63;Дагестанский государственный технический университет;244,91;193,32;293,64;616,35;689,08;410,23;637,09;774,25;597,69
64;Дагестанский государственный университет;190,83;146,04;188,04;256,47;332,66;310,73;467,36;581,06;594,75
66;Приамурский государственный университет имени Шолом-Алейхема;253,99;352,5;483,38;594,27;727,82;604,03;632,08;770,57;987,08
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;601,72;418;503,28;568,08;518,31;586,25;692,54;795,26;644,11
72;Елецкий государственный университет им. И.А. Бунина;96,45;81,58;0,58;191,98;354,03;367,93;422,57;391,9;324,8
76;Ивановский государственный университет;389,43;16,33;481,88;427,51;492,27;566,13;598,46;666,94;673,49
77;Ивановский государственный химико-технологический университет;361,84;322,04;532,09;643,05;654,44;700,22;743,68;818,14;748,89
78;Ивановский государственный энергетический университет имени В.И. Ленина;688,93;558,13;560,55;582,62;581,02;577,7;677,87;907,66;745,76
79;Ижевский государственный технический университет имени М.Т. Калашникова;943,52;1 040,18;1401,95;1877,67;824,19;795,89;913,61;811,5;893,86
80;Ингушский государственный университет;199,18;172,21;171,83;229,73;270,59;364,7;464,58;455,05;482,31
82;Иркутский национальный исследовательский технический университет;1 241,22;840,16;684,82;815,94;796,85;1031,6;1178,76;1232,84;1164,42
83;Иркутский государственный университет;830,09;876,17;663,18;732,28;646,24;706,85;1126,79;1084,3;1124,04
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;334,95;428,88;558,24;562,9;619,39;973,76;1133,99;1450,65;1545,82
86;Казанский государственный архитектурно-строительный университет;610,86;592,22;623,64;807,38;895,91;980,36;1153,64;1221,55;1212,68
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;1 078,15;1 342,96;774,02;835,49;953,73;1829,87;1443,78;1624,38;1360,28
88;Казанский национальный исследовательский технологический университет;1 092,16;1 250,53;1194,17;1335,31;1005,11;1105,05;1069,72;1568,32;1494,8
91;Казанский государственный энергетический университет;987,49;618,51;603,51;978,4;790,68;927,03;1093,24;1310,86;1342,98
92;Калмыцкий государственный университет;205,01;264,95;262,95;399,16;465,76;502,4;575,01;629,16;606,22
93;Калужский государственный университет им. К.Э. Циолковского;311,25;502,7;386,59;472,32;609,28;738,6;1067,57;1295,43;1195,29
95;Камчатский государственный университет имени Витуса Беринга;311,54;499,23;514,69;666,04;596,89;769,14;698,94;573,73;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;149,43;177,32;327,89;446,32;577,16;794,31;705,98;1200,48;1189,99
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;78,62;89,85;133,52;185,18;295,87;343,31;568,75;695,13;666,05
99;Кемеровский государственный университет;345,89;333,25;441,19;458,67;498,41;713,95;806,07;864,1;908,21
100;Кемеровский технологический институт пищевой промышленности;351,65;0;514,26;609,45;662,99;738,85;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;220,46;284,52;351,42;507,26;590,23;589,18;675,82;887,89;787,59
103;Комсомольский-на-Амуре государственный технический университет;1 032,57;790,03;840,59;881,47;709,55;744,29;705,08;550,02;439,16
104;Костромской государственный технологический университет.;336,18;420,23;460,87;639,37;595,19;646,53;590,66;658,68;524,42
105;Костромской государственный университет имени Н.А. Некрасова;227,64;218,03;264,18;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;504,5;398,43;438,14;514,3;562,91;678,2;817,4;880,44;885,09
108;Кубанский государственный технологический университет;865,6;851,62;960,66;1093,79;1250,17;1191,81;1115,33;1248,55;1216,96
109;Кубанский государственный университет;679,32;683,34;760,62;760,66;877,4;911,48;984;1192,11;1182,95
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;434,94;422,57;514,89;533,52;514,38;581,38;613,39;688,73;834,61
112;Курганский государственный университет;441,62;356,16;396,03;490,07;572,11;780,28;773,17;823,85;863,93
113;Юго-Западный государственный университет;670,42;605,4;704,71;822,21;902,51;1172,58;1252,31;1096,22;1180,18
114;Курский государственный университет;246,99;0;321,66;353,48;482,26;629,27;760,65;904,76;793,15
116;Липецкий государственный педагогический университет;135,16;147,62;133,43;213,55;318,47;425,94;438,78;542,27;502,98
117;Липецкий государственный технический университет;615,87;486,15;528,48;493,04;502,18;582,99;686,85;781,13;925,76
118;Литературный институт имени А.М. Горького;603,41;0;0;691,86;623,14;682,27;561,13;607,56;439,56
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;844,02;940,72;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;595,19;483,12;560,24;591,76;861,47;820,21;940,27;941,42;751,74
122;Майкопский государственный технологический университет;248,35;185,24;251,4;387,5;480,18;687,11;906;1065,31;970,53
123;Поволжский государственный технологический университет;645,1;586,27;362,71;431,03;483,37;495,35;692,85;741,99;559,88
124;Марийский государственный университет;298,76;366,42;398,46;442,34;535,95;587,72;789,53;947,68;890,36
