miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;18 149;18 149;18 149;24 246;28 235;28 235;28 235;28 235;31831
2;Алтайская государственная педагогическая академия;31 393;30 703;30 703;30 703;30 703;30 703;30 703;32 377;32377
3;Алтайский государственный технический университет им. И.И. Ползунова;34 432;34 414;34 414;34 414;34 414;34 414;34 414;34 414;34414
4;Алтайский государственный университет;16 822;16 822;16 822;16 822;16 822;16 822;38 400;38 400;38400
5;Амурский государственный университет;23 668;23 668;23 668;23 668;23 668;23 668;23 668;23 668;23668
6;Амурский гуманитарно-педагогический государственный университет;8 316;8 316;8 316;8 308;8 308;8 308;8 308;8 308;8308
7;Ангарская государственная техническая академия;3 603;3 603;3 603;3 603;3 603;3 603;3 603;3 603;3603
9;Армавирская государственная педагогическая академия;6 287;6 287;6 287;6 287;6 287;6 287;6 287;6 287;6287
11;Астраханский государственный университет;23 529;25 586;25 706;25 595;25 595;25 595;25 595;25 595;25595
12;Байкальский государственный университет экономики и права;27 158;27 158;27 158;28 202;28 202;28 202;26 778;26 778;26778
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;27 625;27 625;27 625;27 625;27 625;27 625;27 625;27 625;27625
14;Башкирский государственный педагогический университет им. М. Акмуллы;41 849;46 140;46 186;46 186;46 186;46 186;46 186;46 186;46186
15;Башкирский государственный университет;24 786;24 383;24 383;23 877;23 877;20 614;21 420;21 333;21333
16;Белгородский государственный технологический университет им. В.Г. Шухова;50 788;50 814;50 814;55 346;50 814;50 814;50 898;50 898;50898
17;Белгородский государственный национальный исследовательский университет;44 902;63 294;63 294;63 294;63 294;63 294;63 294;63 294;63294
19;Алтайская государственная академия образования имени В.М. Шукшина;13 871;13 871;13 871;13 324;13 324;13 324;13 324;13 324;13324
21;Благовещенский государственный педагогический университет;22 989;22 989;22 989;22 989;23 164;23 164;23 164;23 164;23164
23;Братский государственный университет;20 435;20 435;20 435;20 435;20 435;20 501;0;20 501;16364
24;Брянская государственная инженерно-технологическая академия;25 012;25 012;25 012;25 012;25 012;25 012;25 012;25 012;25012
25;Брянский государственный технический университет;15 337;15 337;15 337;15 337;15 337;15 337;15 337;15 337;15337
26;Брянский государственный университет имени академика И.Г. Петровского.;38 869;39 074;39 074;39 103;39 074;38 980;38 980;38 980;38874
27;Бурятский государственный университет;23 243;23 243;23 243;30 974;30 974;30 974;30 974;30 974;30974
28;Владивостокский государственный университет экономики и сервиса;26 223;26 223;25 373;30 013;30 014;29 808;29 808;29 808;29808
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;67 297;67 297;66 193;68 581;68 581;68 581;68 581;68 645;68553
33;Волгоградский государственный архитектурно-строительный университет;18 408;18 408;18 408;;;;;;
34;Волгоградский государственный социально-педагогический университет;18 665;18 665;18 665;;18 665;18 665;18 665;18 665;18665
35;Волгоградский государственный технический университет;30 538;30 554;30 554;30 554;48 962;48 962;48 962;48 962;48962
36;Волгоградский государственный университет;14 951;14 951;14 951;14 951;14 951;14 951;14 951;14 951;14951
39;Вологодский государственный университет;32 759;31 866;47 106;48 765;48 765;48 765;48 765;48 800;47266
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;20 342;20 342;20 342;20 342;20 117;20 117;20 117;20 117;20356
41;Воронежский государственный университет инженерных технологий;23 892;23 892;23 892;23 892;23 892;23 892;23 892;23 892;23892
42;Воронежский государственный архитектурно-строительный университет;25 712;25 712;25 712;;;;;;
43;Воронежский государственный педагогический университет;17 897;12 905;12 905;12 905;12 905;12 905;12 905;12 905;12905
44;Воронежский государственный технический университет;14 370;14 370;14 370;13 278;39 214;39 214;40 307;40 099;40099
45;Воронежский государственный университет ;43 862;43 862;43 862;55 705;52 447;52 447;52 808;54 262;54259
46;Восточно-Сибирский государственный университет технологий и управления;28 899;28 894;28 894;28 894;28 894;28 894;28 894;28 894;28894
48;Высшая школа народных искусств (институт);600;600;0;0;0;0;0;0;0
49;Вятский государственный гуманитарный университет;19 486;19 323;19 323;;;;;;
50;Вятский государственный университет;16 984;16 984;21 772;41 095;43 967;43 453;43 966;40 984;40984
51;Гжельский государственный художественно-промышленный институт;5 260;5 260;5 260;5 260;5 260;5 260;5 260;5 260;9524
52;Глазовский государственный педагогический институт имени В.Г. Короленко;17 151;17 151;17 151;17 151;17 151;17 151;17 151;17 151;17151
53;Горно-Алтайский государственный университет;12 915;12 915;12 915;12 786;12 741;12 741;12 739;12 739;12738
54;Государственная академия славянской культуры;390;585;585;;;;;;
55;Государственная классическая академия имени Маймонида;0;0;;;;;;;
56;Государственная полярная академия;;;14 038;;;;;;
57;Государственный академический университет гуманитарных наук;0;0;0;0;0;0;0;0;0
58;Государственный институт русского языка им. А.С. Пушкина;14 330;14 330;14 330;14 330;14 330;14 330;14 330;14 330;14793
