miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;17,06;18,01;17,16;15,85;20,96;15,51;13,46;0
2;Алтайская государственная педагогическая академия;;21,12;5,09;3,59;3,45;7,13;4,21;3,39;2,4
3;Алтайский государственный технический университет им. И.И. Ползунова;;4,24;8,68;10,97;11,03;4,23;4,48;0,9;1,12
4;Алтайский государственный университет;;6,52;7,56;8,06;8,34;10,61;12,35;15,23;13,34
5;Амурский государственный университет;;0,91;5,82;7,08;6,81;7,77;6;3,72;5,67
6;Амурский гуманитарно-педагогический государственный университет;;10,13;8,84;9,9;4,96;2,23;3,89;3,4;0
7;Ангарская государственная техническая академия;;0;0;0;0;1,02;1,06;1,07;1,21
9;Армавирская государственная педагогическая академия;;0,41;3,86;3,2;3,13;2,72;3,08;1,17;1,15
11;Астраханский государственный университет;;7;7,75;3,69;3,23;3,47;4,35;4,82;1,95
12;Байкальский государственный университет экономики и права;;0,58;1;1,06;0,53;0,68;0,65;1,01;0,26
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;0,76;0,18;0,2;0;0,2;0,17;2,58;0
14;Башкирский государственный педагогический университет им. М. Акмуллы;;20,18;23,52;22,2;29,93;29,25;26,81;3,96;14,37
15;Башкирский государственный университет;;6,84;8,8;10,76;11,02;11,82;11,62;11,81;12,05
16;Белгородский государственный технологический университет им. В.Г. Шухова;;2,24;15,34;24,23;24,96;19,71;17,57;18,2;14,39
17;Белгородский государственный национальный исследовательский университет;;11,54;11,5;12,92;10,82;9,24;5,55;10,9;10,07
19;Алтайская государственная академия образования имени В.М. Шукшина;;18,26;21,72;30,11;22,88;15,24;15,48;9,99;4,38
21;Благовещенский государственный педагогический университет;;1,09;0,46;1,44;0,56;1;1,12;1;0,62
23;Братский государственный университет;;0,95;1,76;0,65;1,43;0,36;0,4;0;0
24;Брянская государственная инженерно-технологическая академия;;2,5;2,73;1,02;1,12;1,23;3,8;3,33;0,85
25;Брянский государственный технический университет;;2,15;3,02;6,15;7,57;19,36;11,94;10,29;1,62
26;Брянский государственный университет имени академика И.Г. Петровского.;;0;4,72;4,19;2,68;5,79;0;4,32;2,77
27;Бурятский государственный университет;;6,21;7,03;8,42;8,11;10,04;10,36;10,48;9,06
28;Владивостокский государственный университет экономики и сервиса;;0,68;0,84;1,07;1,84;3,11;2,75;4,96;3,18
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;6,87;7,03;5,55;7,59;7,21;6,68;5,73;3,76
33;Волгоградский государственный архитектурно-строительный университет;;0,24;0,56;;;;;;
34;Волгоградский государственный социально-педагогический университет;;5,49;3,33;;2,75;2,42;0;6,45;8,44
35;Волгоградский государственный технический университет;;11,02;11,37;12,6;14,79;11,75;14,34;11,86;11,96
36;Волгоградский государственный университет;;9,87;20,27;20,84;21,26;17,32;24,4;14,71;13,22
39;Вологодский государственный университет;;1,12;1,72;3,27;4,55;5,25;3,32;2,27;6,1
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;0;6,11;9,47;4,41;3,14;4,88;2,67;5,1
41;Воронежский государственный университет инженерных технологий;;1,67;0,86;1,01;0,53;1,83;1,98;0,33;2,3
42;Воронежский государственный архитектурно-строительный университет;;0,85;0,58;;;;;;
43;Воронежский государственный педагогический университет;;3,86;4,97;6,49;9,44;10,3;3,45;5,25;3,68
44;Воронежский государственный технический университет;;1,73;1,9;2,51;1,49;2,38;1,96;1,25;1,77
45;Воронежский государственный университет ;;7,61;5,45;7,92;7,43;6,62;7,43;6,96;6,42
46;Восточно-Сибирский государственный университет технологий и управления;;9,49;5,02;3,95;11,76;4,78;16,47;5,73;3,64
48;Высшая школа народных искусств (институт);;0;0;0;0;0;0;0;0
49;Вятский государственный гуманитарный университет;;2,73;3,37;;;;;;
50;Вятский государственный университет;;1,22;3,72;4,06;2,31;1,97;2,87;3,06;2,43
51;Гжельский государственный художественно-промышленный институт;;1,59;1,59;1,56;1,42;1,35;1,23;1,43;1,33
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;7,32;9,73;1,94;2,71;5,65;3,79;0;0,87
53;Горно-Алтайский государственный университет;;27,13;27,41;26,76;25,96;36;53,62;37,93;38,13
54;Государственная академия славянской культуры;;3,75;3,14;;;;;;
55;Государственная классическая академия имени Маймонида;;0;;;;;;;
56;Государственная полярная академия;;;1,08;;;;;;
57;Государственный академический университет гуманитарных наук;;2,52;3,6;0;0;8,99;3,12;8,46;7,33
58;Государственный институт русского языка им. А.С. Пушкина;;2,33;2,07;1,94;1,83;5,42;7,75;4,71;10,93
59;Национальный исследовательский технологический университет МИСиС;;0;0;9,23;10;10,98;18,63;22,12;24,37
60;Государтвенный университет управления;;1,04;2,11;1,66;1,48;1,26;1,3;2,95;5,31
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;0,36;1,21;0;0,51;0,55;1,01;1,82;1,44
62;Дагестанский государственный педагогический университет;;4,31;3,19;3,45;2,64;2,15;4,38;0;0
63;Дагестанский государственный технический университет;;9,79;18,29;19,28;23,25;0,33;1,11;0,37;0
64;Дагестанский государственный университет;;22,3;24,36;33,27;29,18;25,32;28,28;22,17;21,36
66;Приамурский государственный университет имени Шолом-Алейхема;;2,59;0,7;0;2,73;0,94;0,98;2,33;3,52
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;1,39;2,32;3,17;2,72;1,95;2,49;0,75;2,49
72;Елецкий государственный университет им. И.А. Бунина;;4,76;10,08;14,56;51,55;53,23;54,77;55,3;40,42
76;Ивановский государственный университет;;13,33;5,73;6,62;7,08;13;12,23;4,67;3,96
77;Ивановский государственный химико-технологический университет;;15,14;17,25;18,55;15,43;15,15;18,83;21,74;19,22
78;Ивановский государственный энергетический университет имени В.И. Ленина;;1,3;1,51;1,36;1,41;0,75;1,79;1,56;0,86
79;Ижевский государственный технический университет имени М.Т. Калашникова;;1,76;1,77;3,69;1,74;6,78;3,74;3,02;2,86
80;Ингушский государственный университет;;0,69;4,08;2,46;0,32;0;0;0;0
82;Иркутский национальный исследовательский технический университет;;1,2;3,39;4,54;0,65;2,01;0;0;0,26
83;Иркутский государственный университет;;12,09;5,96;7,34;7,27;7,31;5,92;7,66;7,38
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;5,6;6,47;13,17;0;2,01;2,79;5,35;5,09
86;Казанский государственный архитектурно-строительный университет;;2,25;1,63;0,91;0,99;0,7;1,41;1,28;0,55
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;4,27;2,86;3,12;0;6,81;0;0;0
88;Казанский национальный исследовательский технологический университет;;0,97;1,51;2,3;2,3;1,91;2,91;4,98;2,97
91;Казанский государственный энергетический университет;;1,47;2,13;3,07;3,5;3,39;2,18;3,39;12,44
92;Калмыцкий государственный университет;;7,6;11,52;7,94;8,34;8,56;6,87;9,55;7,32
93;Калужский государственный университет им. К.Э. Циолковского;;5,1;2,42;12,98;1,69;1,93;2,58;2,15;1,55
95;Камчатский государственный университет имени Витуса Беринга;;1,21;0;0;0;0;1,46;0;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;0,29;0,66;0;0,37;0,38;0,67;0,79;1,32
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;0,51;1,15;0,32;1,07;0,74;1,31;1,37;0,45
99;Кемеровский государственный университет;;8,87;8,06;5,97;3,29;10,03;9,92;9,01;9,7
100;Кемеровский технологический институт пищевой промышленности;;1,35;1,9;1,81;0,56;0,29;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;0,88;0,96;0;1,17;5,02;2,68;2,8;0
103;Комсомольский-на-Амуре государственный технический университет;;0,97;2;2,79;1,88;4,26;1,85;2,08;4,05
104;Костромской государственный технологический университет.;;1,7;0,85;0,32;5,2;4,16;4,45;3,94;3,8
105;Костромской государственный университет имени Н.А. Некрасова;;3,44;3,44;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;5,85;8,78;6,07;6,07;9,62;9,27;10,27;7,74
108;Кубанский государственный технологический университет;;1,68;3,02;3,28;4,19;3,46;2,8;5,17;5,14
109;Кубанский государственный университет;;8,5;14,81;10,31;9,32;8,95;9,7;13,4;14,82
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;1,03;8,89;1,79;1,97;2,31;0;5,33;1,78
112;Курганский государственный университет;;0,57;2,21;0,98;0;0,61;0,89;1,29;1,4
113;Юго-Западный государственный университет;;4,7;4,93;5,27;6,42;5,7;2,04;0;5,13
114;Курский государственный университет;;3,74;3,66;2,42;2,17;2,47;3,9;4,52;2,82
116;Липецкий государственный педагогический университет;;12,17;7,37;9;3,4;3,16;5,75;6,36;5,33
117;Липецкий государственный технический университет;;2,5;2,9;2,8;2,43;2,47;3,03;3,82;4,29
118;Литературный институт имени А.М. Горького;;4,15;0;0;0;0;2,63;2,61;3,9
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;8,69;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;1,29;1,03;0,98;1,65;1,69;1,95;1,16;1,61
122;Майкопский государственный технологический университет;;0,94;0,44;0,57;0,92;0,68;1,05;0,34;1,4
123;Поволжский государственный технологический университет;;3,34;3,25;2,14;3,73;2,64;2,81;3,97;3,53
124;Марийский государственный университет;;7,4;10,02;7,79;8,35;6,99;12,08;14,25;10,26
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;5,43;5,63;6,3;9,81;21,85;27,98;34,58;0
127;Мордовский государственный университет им. Н.П. Огарёва;;3,15;3,59;2,5;2,78;3,17;7,1;5,39;6,37
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;9,93;9,58;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;0,85;0,62;1,15;0;0;12,26;0;0
131;Московский авиационный институт (национальный исследовательский университет);;7,57;6,87;5,38;1,54;4,85;4,57;0;5,6
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;0,48;0,42;0,14;0,15;0;0;0;0
133;Московский архитектурный институт (государственная академия);;2;1,62;2,14;1,37;0,95;1,02;4,05;3,39
134;МИРЭА - Российский технологический университет;;8,2;5,28;2,08;6,35;0;5,41;2,94;3,02
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;1,07;;;;;;;
138;Московский государственный индустриальный университет;;1,67;;;;;;;
140;Национальный исследовательский университет МИЭТ;;4,14;4,74;5,67;6,18;6,15;5,91;8,07;13,89
141;Московский государственный лингвистический университет;;1,56;6,9;6,93;10,38;0,96;0,93;1,07;1,61
143;Московский государственный гуманитарно-экономический университет;;0;0;0;1,1;1,11;4,41;3,7;0
144;Московский государственный строительный университет;;0,39;0,44;0,86;1,38;1,29;0,85;2,26;1,56
146;Московский государственный машиностроительный университет (МАМИ);;0,14;0;;;;;;
