miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;85,37;83,61;86,52;87,56;94,04;94,09;93,97;86,35
2;Алтайская государственная педагогическая академия;;90,65;86,81;82,25;80,26;82,2;83,24;90,31;88,82
3;Алтайский государственный технический университет им. И.И. Ползунова;;88,27;93,36;92,78;93,35;94,17;89,28;90,76;83,47
4;Алтайский государственный университет;;86,39;87,7;89,45;87,11;92,22;86,13;96,08;97,19
5;Амурский государственный университет;;72,34;86;93,81;93,65;92,64;94,38;94,09;94,47
6;Амурский гуманитарно-педагогический государственный университет;;92,74;90,74;88,64;87,41;85,61;88,72;93,6;98,11
7;Ангарская государственная техническая академия;;89,63;84,4;79,7;81,15;80;79,13;79,13;77,59
9;Армавирская государственная педагогическая академия;;95,26;92,02;96,52;97,26;97,71;98,11;96,67;95,31
11;Астраханский государственный университет;;77,77;75,46;74,37;77,32;77,1;78,85;79,39;76,52
12;Байкальский государственный университет экономики и права;;93,1;90,38;91,07;90,36;89,76;89,43;89,53;88,11
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;81,69;83,54;83,39;80,59;82,59;82,09;82,58;81,86
14;Башкирский государственный педагогический университет им. М. Акмуллы;;90,94;97,68;98,58;97,58;94,3;94,89;89,24;84,04
15;Башкирский государственный университет;;87,25;87,95;89,55;85,7;83,95;82,91;80,41;83,25
16;Белгородский государственный технологический университет им. В.Г. Шухова;;87,3;87,26;87,2;87,32;87,42;82,73;83,9;84,74
17;Белгородский государственный национальный исследовательский университет;;79,96;81,99;83,15;83,07;83,03;81,69;79,92;78,22
19;Алтайская государственная академия образования имени В.М. Шукшина;;84,71;75,24;72;75,81;77,23;65,31;69,57;64,36
21;Благовещенский государственный педагогический университет;;89,05;95,18;96,02;92,93;88,94;90,37;89,06;88,46
23;Братский государственный университет;;90,78;90,22;93,31;95,32;92,92;89,91;96,84;100
24;Брянская государственная инженерно-технологическая академия;;93,54;89,71;92,66;92,39;89,27;93,79;97,96;98,62
25;Брянский государственный технический университет;;95,63;94,12;95,6;94,48;89,29;92,05;91,07;91,1
26;Брянский государственный университет имени академика И.Г. Петровского.;;97,27;90,53;98,62;98,2;98,07;98,65;98,27;98,6
27;Бурятский государственный университет;;78,21;78,78;77,62;77,19;82,04;85,47;84,02;81,82
28;Владивостокский государственный университет экономики и сервиса;;82,14;84,52;84,84;83,53;83,81;82,23;79,17;78,27
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;87,42;88,28;87,62;84,04;84,95;86,39;87,96;88,63
33;Волгоградский государственный архитектурно-строительный университет;;80,26;88,59;;;;;;
34;Волгоградский государственный социально-педагогический университет;;95,46;94,23;;90,18;94,19;98,45;98,65;98,84
35;Волгоградский государственный технический университет;;94,36;94,2;94,14;91,32;89,32;91,06;90,41;90,51
36;Волгоградский государственный университет;;85,92;81,89;79,41;77,96;79,58;78,15;76,87;77,32
39;Вологодский государственный университет;;84,48;86,5;88,6;97,4;97,07;97,13;96,58;96,03
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;97,09;96,45;92,28;96,6;96,46;95,54;96,35;96,52
41;Воронежский государственный университет инженерных технологий;;89,66;90,6;89,27;81,74;85,38;95,88;92,66;91,72
42;Воронежский государственный архитектурно-строительный университет;;80;86,55;;;;;;
43;Воронежский государственный педагогический университет;;91,63;92,18;94,72;95,33;94,78;94,83;92,63;91,57
44;Воронежский государственный технический университет;;81,52;83,4;86,71;85,68;88,61;85,45;86,99;90,33
45;Воронежский государственный университет ;;88,4;87,48;86,62;85,87;85,72;85,24;84,9;83,63
46;Восточно-Сибирский государственный университет технологий и управления;;93,02;93,88;96,28;95,76;96,58;92,89;93,1;88,66
48;Высшая школа народных искусств (институт);;88,33;90;92;100;100;95,45;100;95,83
49;Вятский государственный гуманитарный университет;;92,14;96,3;;;;;;
50;Вятский государственный университет;;83,52;78,04;89,32;85,71;90,36;89,09;89,15;88,75
51;Гжельский государственный художественно-промышленный институт;;85,07;84,72;80,56;79,73;84,29;92,65;88,73;82,28
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;98,4;98,26;95,41;95,24;96,08;93,27;92,16;94,12
53;Горно-Алтайский государственный университет;;91,67;90,94;80,12;76,69;87,45;84,85;100;99,4
54;Государственная академия славянской культуры;;60;57,86;;;;;;
55;Государственная классическая академия имени Маймонида;;80,64;;;;;;;
56;Государственная полярная академия;;;77,34;;;;;;
57;Государственный академический университет гуманитарных наук;;9,05;14,87;6,88;8,48;10,54;13,83;17,31;19,83
58;Государственный институт русского языка им. А.С. Пушкина;;98,4;97,85;97,8;96,77;98;97,56;96,2;97,1
59;Национальный исследовательский технологический университет МИСиС;;73;76,7;77,49;76,07;75,43;76,35;75,66;72,75
60;Государтвенный университет управления;;87,36;89,24;90,03;90,19;91,83;92,35;91,42;86,82
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;82,31;82,31;82,34;82,57;92,5;85,96;84,52;84,37
