miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;;64,52;63,89;64,22;68,89;71,58;68,94;69,27
2;Алтайская государственная педагогическая академия;;;50,02;47,21;50,50;50,43;48,86;49,57;50,89
3;Алтайский государственный технический университет им. И.И. Ползунова;;;61,54;62,02;66,38;68,00;67,73;66,90;68,07
4;Алтайский государственный университет;;;68,39;71,38;70,10;71,99;71,31;72,98;73,45
5;Амурский государственный университет;;;66,97;65,11;64,28;66,68;69,48;73,26;76,99
6;Амурский гуманитарно-педагогический государственный университет;;;41,09;39,51;43,36;44,37;44,55;43,58;44,17
7;Ангарская государственная техническая академия;;;50,87;51,14;53,06;51,38;46,70;47,48;47,38
9;Армавирская государственная педагогическая академия;;;31,92;30,56;32,53;32,97;33,15;35,87;36,65
11;Астраханский государственный университет;;;47,67;44,85;48,98;49,72;51,89;53,83;55,34
12;Байкальский государственный университет экономики и права;;;49,66;54,73;57,37;52,79;53,27;48,80;50,01
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;;86,62;87,50;88,71;87,91;87,38;87,93;86,79
14;Башкирский государственный педагогический университет им. М. Акмуллы;;;61,01;56,96;52,00;47,11;42,01;42,09;41,49
15;Башкирский государственный университет;;;63,37;60,63;56,82;55,60;56,55;54,26;56,22
16;Белгородский государственный технологический университет им. В.Г. Шухова;;;49,44;49,18;47,46;49,41;47,22;48,41;51,77
17;Белгородский государственный национальный исследовательский университет;;;62,07;60,03;59,56;59,12;58,49;66,27;63,96
19;Алтайская государственная академия образования имени В.М. Шукшина;;;41,87;40,66;42,95;38,98;34,92;32,75;31,48
21;Благовещенский государственный педагогический университет;;;65,61;63,62;61,75;60,76;57,36;58,53;60,61
23;Братский государственный университет;;;49,52;46,00;49,71;50,25;49,95;50,41;48,14
24;Брянская государственная инженерно-технологическая академия;;;62,44;58,47;62,16;59,91;58,85;60,52;58,73
25;Брянский государственный технический университет;;;54,73;51,23;51,86;50,59;48,76;49,41;52,52
26;Брянский государственный университет имени академика И.Г. Петровского.;;;60,31;54,34;57,18;55,19;53,86;53,99;54,76
27;Бурятский государственный университет;;;64,44;59,89;61,45;59,68;59,98;63,17;67,7
28;Владивостокский государственный университет экономики и сервиса;;;52,81;61,05;61,71;56,75;57,35;58,70;57,47
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;;53,83;51,17;53,55;53,23;49,98;50,10;52,97
33;Волгоградский государственный архитектурно-строительный университет;;;52,74;;;;;;
34;Волгоградский государственный социально-педагогический университет;;;57,75;;56,15;52,48;50,25;51,78;55,41
35;Волгоградский государственный технический университет;;;46,18;45,44;48,68;49,42;49,97;50,28;51,25
36;Волгоградский государственный университет;;;73,93;75,79;74,98;72,17;68,65;70,52;73,82
39;Вологодский государственный университет;;;60,79;54,77;58,22;58,69;58,70;61,67;64,57
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;;51,72;44,08;45,20;41,63;41,18;43,07;42,94
41;Воронежский государственный университет инженерных технологий;;;57,84;56,85;60,55;58,55;59,29;58,68;56,18
42;Воронежский государственный архитектурно-строительный университет;;;65,66;;;;;;
43;Воронежский государственный педагогический университет;;;55,86;54,68;51,34;50,05;49,49;49,89;49,9
44;Воронежский государственный технический университет;;;60,12;57,06;64,16;64,47;64,20;63,99;65,01
45;Воронежский государственный университет ;;;76,05;76,57;79,42;79,34;80,13;82,68;85,07
46;Восточно-Сибирский государственный университет технологий и управления;;;56,59;55,49;52,60;48,65;44,18;45,09;43,48
48;Высшая школа народных искусств (институт);;;94,12;97,72;98,06;93,09;85,85;85,00;82,55
49;Вятский государственный гуманитарный университет;;;52,58;;;;;;
