miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;5 879;5 756;5 473;5 065;5 118;5 724;6 227;6 654;6667
2;Алтайская государственная педагогическая академия;6 761;6 287;6 378;6 573;6 538;6 695;6 854;7 026;7061
3;Алтайский государственный технический университет им. И.И. Ползунова;12 868;12 527;11 846;11 152;9 991;9 554;9 023;8 410;7938
4;Алтайский государственный университет;11 533;11 473;10 866;10 600;11 909;12 078;11 748;11 405;11621
5;Амурский государственный университет;7 065;6 581;6 109;5 385;5 541;5 270;4 879;4 768;4551
6;Амурский гуманитарно-педагогический государственный университет;3 218;3 142;3 081;2 789;2 622;2 711;2 532;2 795;2769
7;Ангарская государственная техническая академия;3 104;3 074;2 827;2 331;2 077;2 071;2 109;2 083;1967
9;Армавирская государственная педагогическая академия;6 275;7 007;6 544;6 008;6 052;6 151;6 193;6 283;6257
11;Астраханский государственный университет;13 717;13 494;12 379;11 683;11 090;11 090;11 122;11 263;10868
12;Байкальский государственный университет экономики и права;15 137;14 383;14 030;12 364;11 975;11 550;10 596;10 038;9209
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;5 109;5 066;4 872;4 991;5 634;6 021;6 357;6 545;7257
14;Башкирский государственный педагогический университет им. М. Акмуллы;9 617;8 363;7 707;8 231;8 785;9 405;9 912;9 980;10247
15;Башкирский государственный университет;14 957;14 304;14 266;13 332;15 045;15 609;14 804;14 896;14801
16;Белгородский государственный технологический университет им. В.Г. Шухова;16 154;16 250;15 255;15 124;15 502;14 821;14 519;14 319;13186
17;Белгородский государственный национальный исследовательский университет;21 206;20 133;19 105;17 461;16 973;16 670;16 395;16 294;16520
19;Алтайская государственная академия образования имени В.М. Шукшина;4 443;3 860;3 107;2 479;2 275;2 232;2 374;2 632;3050
21;Благовещенский государственный педагогический университет;3 954;3 681;3 670;3 301;3 482;3 476;3 269;3 188;3427
23;Братский государственный университет;6 259;5 763;5 176;4 548;3 981;3 837;3 662;3 434;3307
24;Брянская государственная инженерно-технологическая академия;4 163;3 638;3 461;2 923;2 804;2 764;2 474;2 338;2319
25;Брянский государственный технический университет;7 231;7 268;6 991;6 404;6 824;6 651;6 374;6 317;6171
26;Брянский государственный университет имени академика И.Г. Петровского.;9 606;8 534;7 180;6 704;6 709;6 965;7 063;6 766;6600
27;Бурятский государственный университет;10 222;9 754;9 497;9 883;8 825;8 283;7 948;7 170;6644
28;Владивостокский государственный университет экономики и сервиса;10 768;10 456;9 384;7 699;7 461;7 390;7 698;7 704;7750
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;19 501;19 878;18 041;18 082;17 199;16 822;17 099;16 496;15580
33;Волгоградский государственный архитектурно-строительный университет;6 717;6 370;5 921;;;;;;
34;Волгоградский государственный социально-педагогический университет;8 661;7 698;7 003;;6 860;7 001;7 134;7 010;7214
35;Волгоградский государственный технический университет;11 606;10 902;10 496;10 368;14 830;14 289;14 043;14 019;13529
36;Волгоградский государственный университет;7 829;7 609;7 893;7 490;7 602;7 575;7 685;7 222;7339
39;Вологодский государственный университет;7 120;7 180;10 519;9 775;8 831;8 182;7 414;6 896;6602
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;6 260;5 574;5 191;4 782;4 469;5 054;5 432;5 746;6265
41;Воронежский государственный университет инженерных технологий;7 437;7 338;7 512;6 936;6 699;6 577;6 547;6 406;6428
42;Воронежский государственный архитектурно-строительный университет;9 883;9 984;9 942;;;;;;
43;Воронежский государственный педагогический университет;5 932;5 833;6 026;5 885;6 285;6 586;6 819;6 901;7040
44;Воронежский государственный технический университет;10 189;9 755;8 944;7 995;16 861;17 055;17 210;17 057;16412
45;Воронежский государственный университет ;18 495;18 877;18 384;16 845;17 810;17 515;17 135;17 164;17267
46;Восточно-Сибирский государственный университет технологий и управления;13 835;11 233;10 410;9 707;8 696;8 426;7 752;7 429;7426
48;Высшая школа народных искусств (институт);262;259;238;219;206;217;212;220;212
49;Вятский государственный гуманитарный университет;10 071;9 533;9 260;;;;;;
50;Вятский государственный университет;10 976;12 257;12 404;22 398;22 053;21 907;20 981;19 763;17915
51;Гжельский государственный художественно-промышленный институт;1 201;1 493;1 823;2 163;2 333;2 631;3 086;3 108;3149
