miccedu_id;clear_name;ind_2013_value;ind_2014_value;ind_2015_value;ind_2016_value;ind_2017_value;ind_2018_value;ind_2019_value;ind_2020_value;ind_2021_value
1;Адыгейский государственный университет;;6 738,7;23116,2;0;0;0;0;0;0
2;Алтайская государственная педагогическая академия;;0;608,5;0;0;0;0;1017,4;0
3;Алтайский государственный технический университет им. И.И. Ползунова;;17 952,3;12972,1;21659,4;20186,6;24238,8;22318,5;22527,8;16263,3
4;Алтайский государственный университет;;0;0;18117,8;21612;24018,5;27819,6;32680,6;34289,4
5;Амурский государственный университет;;0;946,6;4413;11057,7;10465,8;15283,7;19770,8;30844,3
6;Амурский гуманитарно-педагогический государственный университет;;478,9;2860,6;122,1;0;0;0;0;0
7;Ангарская государственная техническая академия;;0;0;0;0;0;0;0;0
9;Армавирская государственная педагогическая академия;;0;0;0;0;0;0;0;0
11;Астраханский государственный университет;;4 134,1;32984,4;39793,2;46259;91486,7;154920,7;186435;164483
12;Байкальский государственный университет экономики и права;;21 544,2;19144,3;20536,1;24307,2;28861,6;40788,7;34263,6;31718
13;Балтийский государствнный технический университет ВОЕНМЕХ им. Д.Ф. Устинова;;8 602,7;35500,5;0;75673;40530,8;36912;32671,4;27224,6
14;Башкирский государственный педагогический университет им. М. Акмуллы;;0;4606;5360,2;3729,4;6604,6;8772,5;13977,2;16319
15;Башкирский государственный университет;;8 198,1;6791,5;7240,5;9826,3;20087,4;33018,2;33982,7;31527,1
16;Белгородский государственный технологический университет им. В.Г. Шухова;;4 448,5;1696,8;1626,8;51626,2;64920,5;86026,4;104130,3;112318,1
17;Белгородский государственный национальный исследовательский университет;;1 307,4;59832,8;110850,9;149241,9;201716;247596,4;304265,9;388237,5
19;Алтайская государственная академия образования имени В.М. Шукшина;;0;0;0;0;0;0;0;0
21;Благовещенский государственный педагогический университет;;2 000;18969,8;0;0;0;2903,4;4531,9;0
23;Братский государственный университет;;396,3;267,9;265;181,9;281,4;335,4;368,9;138,8
24;Брянская государственная инженерно-технологическая академия;;1 423,6;1175,5;1870,8;1436,5;3669,7;9743,3;11826,6;8411,1
25;Брянский государственный технический университет;;0;0;0;0;0;0;44;13670,1
26;Брянский государственный университет имени академика И.Г. Петровского.;;0;0;0;10,6;0;0;8748,2;8753
27;Бурятский государственный университет;;419,9;5761,2;9156,1;17258,2;10545,7;9076,4;10943,1;8290,1
28;Владивостокский государственный университет экономики и сервиса;;6 230,8;40340,1;50473,6;41985,5;47830,8;61287,8;72882,7;77833,6
30;Владимирский государственный университет имени Александра Григорьевича и Николая Григорьевича Столетовых;;20 964,3;24276,7;30385,3;188,6;229,5;332,5;553,3;133,1
33;Волгоградский государственный архитектурно-строительный университет;;1 302,4;2426,3;;;;;;
34;Волгоградский государственный социально-педагогический университет;;10 815;12827;;14768,8;18896,3;28748;21221,5;22798,8
35;Волгоградский государственный технический университет;;33 885,6;28202,1;35512,2;47913,4;52143,8;62929,2;176778,4;97795,8
36;Волгоградский государственный университет;;1 468,8;4906,5;29231,9;6554,1;11082,7;19070,2;23982,3;33628,8
39;Вологодский государственный университет;;0;0;0;0;0;0;0;0
40;Воронежский государственный лесотехнический университете имени Г.Ф. Морозова;;0;0;0;230,9;0;41190,3;50200,7;47341,9
41;Воронежский государственный университет инженерных технологий;;0;0;0;0;0;0;48151;19555,9
42;Воронежский государственный архитектурно-строительный университет;;8 766,7;7944,3;;;;;;
43;Воронежский государственный педагогический университет;;5 463,7;0;0;0;0;0;0;0
44;Воронежский государственный технический университет;;2 420,3;0;0;15157,9;22936,7;37723,7;54321,6;50375,4
45;Воронежский государственный университет ;;1 034,8;156,9;0;17637,6;145,2;2426,4;0;0
46;Восточно-Сибирский государственный университет технологий и управления;;8 478,7;8558,5;10338,1;9494,1;8324,7;4876,3;9703,8;12026
48;Высшая школа народных искусств (институт);;0;0;0;0;0;0;0;0
49;Вятский государственный гуманитарный университет;;3 547,2;5079,5;;;;;;
50;Вятский государственный университет;;0;357;9540,4;9023,8;11309,7;12563,1;14710,9;34524,5
51;Гжельский государственный художественно-промышленный институт;;715;740,9;1885,9;2588,6;2896,3;3628;10566,6;10957,6
52;Глазовский государственный педагогический институт имени В.Г. Короленко;;336,6;0;0;0;441,9;3487,9;2704,8;2720,3
53;Горно-Алтайский государственный университет;;0;0;386;1442;1211;1304,7;928,6;1205,1
54;Государственная академия славянской культуры;;0;0;;;;;;
55;Государственная классическая академия имени Маймонида;;0;;;;;;;
56;Государственная полярная академия;;;0;;;;;;
57;Государственный академический университет гуманитарных наук;;0;0;0;0;0;0;0;0
58;Государственный институт русского языка им. А.С. Пушкина;;58 165,3;61490,8;15287,9;50729,7;1448;2397,2;10166,5;370,8
59;Национальный исследовательский технологический университет МИСиС;;28 375;33654,8;21851,1;57978,2;50521;56833,7;63179,8;39980,3
60;Государтвенный университет управления;;802;0;407,1;161;0;0;725;176
61;Грозненский государственный нефтяной технический университет имени академика М.Д. Миллионщикова;;0;0;0;0;0;0;0;0
62;Дагестанский государственный педагогический университет;;0;0;0;0;0;0;0;0
63;Дагестанский государственный технический университет;;1 698,6;1496,3;5107,2;5208,2;4234,7;6901,4;8255,4;5987,9
64;Дагестанский государственный университет;;3 687,9;0;5315,2;7258;3941,7;5385,9;2721,5;8273,9
66;Приамурский государственный университет имени Шолом-Алейхема;;1 138,3;2296,4;2956,1;3266,6;3856,4;1346,4;4999,4;3713,9
67;Дальневосточный государственный гуманитарный университет;;;;;;;;;
70;Донской государственный технический университет;;0;0;0;21785,4;29235,1;50353,5;56589,1;77142,8
72;Елецкий государственный университет им. И.А. Бунина;;5 472,5;3766,7;3559,8;3097;1603,1;4037,2;3750,9;5719
76;Ивановский государственный университет;;7 366,5;6891;11897,7;10906,4;11533,4;19502;23181;18725
77;Ивановский государственный химико-технологический университет;;0;6067,3;6896;5575,1;10260,7;11939,3;16387,8;15257,7
78;Ивановский государственный энергетический университет имени В.И. Ленина;;278,9;174,9;4408,8;70,9;481,6;3810;660,8;5269,4
79;Ижевский государственный технический университет имени М.Т. Калашникова;;3 533,1;5401,3;40,8;13424;19100,4;18298,9;24831,9;30817,1
80;Ингушский государственный университет;;0;0;0;0;0;0;0;0
82;Иркутский национальный исследовательский технический университет;;0;0;46712,4;358,9;22656,4;37537,7;88623,9;94418,1
83;Иркутский государственный университет;;18 673,4;20163,7;23083,1;41796,4;41260,9;39429,3;62009,2;36646,7
85;Кабардино-Балкарский государственный университет им. Х.М. Бербекова;;4 155,2;6274,9;7170;15328,5;46854,8;7660;25669,6;3562,5
86;Казанский государственный архитектурно-строительный университет;;0;0;8183,6;0;713,1;1996,4;2245,5;16459
87;Казанский национальный исследовательский технический университет им. А.Н.Туполева-КАИ;;0;2283,1;264,6;1428,5;44961,4;1549,8;3755,8;776,9
88;Казанский национальный исследовательский технологический университет;;43 660,4;51595,3;4868,4;63997,8;50891,2;64072,2;134593,5;157164,6
91;Казанский государственный энергетический университет;;6 251,5;9214,7;9834,5;13384,4;15363,5;18566,5;19309,2;17058,9
92;Калмыцкий государственный университет;;2 898,1;4822,4;7236,2;11206,3;17111,1;29743,8;38122,5;38140,9
93;Калужский государственный университет им. К.Э. Циолковского;;817,5;0;13925,3;3154,9;4425,9;6087;10371,7;16352,6
95;Камчатский государственный университет имени Витуса Беринга;;0;0;0;0;0;0;0;
96;Северо-Кавказская государственная гуманитарно-технологическая академия;;0;0;0;0;0;0;0;87404,7
97;Карачаево-Черкесского государственного университета имени У.Д. Алиева;;0;0;0;0;0;0;0;0
99;Кемеровский государственный университет;;0;609,4;0;2385,7;0;4262,4;4335,6;3878,7
100;Кемеровский технологический институт пищевой промышленности;;1 124,8;645,6;981;55,8;0;;;
101;Ковровская государственная технологическая академия имени В.А.Дегтярева;;539,1;459,4;0;0;0;0;0;0
103;Комсомольский-на-Амуре государственный технический университет;;0;0;0;4091;4784,6;0;0;0
104;Костромской государственный технологический университет.;;0;0;0;0;0;0;0;0
105;Костромской государственный университет имени Н.А. Некрасова;;304,2;718;;;;;;
106;Красноярский государственный педагогический университетим. В.П. Астафьева;;0;5332;6416,9;12392,5;7121,5;15159,1;14197,7;15920,3
108;Кубанский государственный технологический университет;;12 062;9453,8;11926,3;12137,6;22341,4;24330,2;32029,6;47088,9
109;Кубанский государственный университет;;15 493,7;14890,9;19854,3;28459,6;35726,1;37064,2;55640,7;56466,8
111;Кузбасский государственный технический университет имени Т.Ф.Горбачева;;0;0;0;0;0;0;0;1928,2
112;Курганский государственный университет;;1 443,7;2876,7;3062,8;5718,9;3788,6;5170;6146,9;3513,9
113;Юго-Западный государственный университет;;14 706,9;12854,3;18994,3;24172;33162;42385,5;49399,1;44906,7
114;Курский государственный университет;;7 046,6;6013,6;8442,1;11561,9;14780,4;22191,9;24901,1;22789,7
116;Липецкий государственный педагогический университет;;0;0;0;0;0;0;0;0
117;Липецкий государственный технический университет;;0;0;0;0;0;0;0;0
118;Литературный институт имени А.М. Горького;;97,6;553;970,5;813,3;0;875,1;1132,5;895,6
119;МАТИ - Российский государственный технологический университет имени К.Э. Циолковского;;20 368,6;;;;;;;
120;Магнитогорский государственный технический университет им. Г.И. Носова;;4 839,6;3372,3;4265,1;1387,8;8652,9;7522,9;9170,9;6663,3
122;Майкопский государственный технологический университет;;1 484,5;1843,5;2948,1;3479,9;4791,1;6890;71737,3;51826,7
123;Поволжский государственный технологический университет;;3 087,5;4538,3;8211,1;14259,9;20719,1;25982,7;26467;15285,8
124;Марийский государственный университет;;341,7;3295,6;9872,7;45771,5;104190,5;183975,4;239558,1;238322,2
126;Мордовский государственный педагогический институт имени М.Е. Евсевьева;;2 687,7;4905,4;11838,5;8597,3;17499,9;40962,8;46362,9;42846,7
127;Мордовский государственный университет им. Н.П. Огарёва;;15 935,3;35776,6;51397,7;96922,8;124915;236990,8;194078,3;208606,1
129;Московский государственный университет тонких химических технологий имени М.В. Ломоносова;;7 224,7;7761,6;;;;;;
130;Московский государственный юридический университет имени О.Е. Кутафина;;30 923;0;0;0;0;0;0;0
131;Московский авиационный институт (национальный исследовательский университет);;68 157,7;90775;141598,6;147291,6;132607,4;183306,1;204560,2;206779,9
132;Московский автомобильно-дорожный государственный технический университет (МАДИ);;0;44411,3;0;0;44779,6;48270,5;0;0
133;Московский архитектурный институт (государственная академия);;9 826,2;0;0;0;0;0;30514,1;18083,2
134;МИРЭА - Российский технологический университет;;180;0;0;0;0;0;0;0
136;Московский государственный горный университет;;;;;;;;;
137;Московский государственный гуманитарный университет имени М.А. Шолохова;;0;;;;;;;
138;Московский государственный индустриальный университет;;23 056,2;;;;;;;
140;Национальный исследовательский университет МИЭТ;;19 421,2;16210;16646,5;13505,6;15113;19168,2;19367,6;16842,6
141;Московский государственный лингвистический университет;;4 673;41500;7665,9;15264,2;13199,5;15890,3;13936,2;11738,1
143;Московский государственный гуманитарно-экономический университет;;0;0;0;0;0;0;0;0
144;Московский государственный строительный университет;;1 878,9;579,3;975,1;1983,5;0;5518,3;7240,5;55959,6
146;Московский государственный машиностроительный университет (МАМИ);;26 878,7;32036,1;;;;;;
147;Московский государственный технический университет имени Н.Э. Баумана;;64 151,7;85061,3;105839,2;130052,8;158616,1;179899,6;200887,5;45887,6
148;Московский государственный технологический университет СТАНКИН;;0;0;0;0;0;0;0;27383,8
149;Московский государственный университет экономики, статистики и информатики (МЭСИ);;547,5;;;;;;;
150;Московский государственный университет геодезии и картографии (МИИГАиК);;27 795,5;14280,6;2613,6;14133,2;10640,7;7742,4;7277,3;5146,5
151;Российский государственный университет им. А.Н. Косыгина (Технологии. Дизайн. Искусство);;0;20031,6;24255,8;177,7;29909,6;31870,9;16444,8;39073,4
